image,book,page,column,nom_idx,syl_idx,syllable,tier,tier_v3,p_visual_syl,visual_fold,visual_argmax,visual_max_p
,stt11,page_0188,1,17,18,mà,GOLD,CHAR_A,0.0024,0,đạo,0.4597
,stt11,page_0188,1,18,19,học,SYLLABLE,SYL,0.0005,0,mà,0.1758
,stt11,page_0188,1,19,20,chăng,GOLD,CHAR_A,0.0949,0,chăng,0.0949
,stt11,page_0188,1,20,21,đến,GOLD,CHAR_A,0.4009,0,đến,0.4009
,stt11,page_0188,1,21,22,khi,REVIEW,REVIEW,0.5745,0,khi,0.5745
,stt11,page_0188,2,0,0,con,GOLD,CHAR_A,0.5109,0,con,0.5109
,stt11,page_0188,2,1,1,đã,SYLLABLE,SYL,0.8284,0,đã,0.8284
,stt11,page_0188,2,2,2,lớn,GOLD,CHAR_A,0.1194,0,đầu,0.2466
,stt11,page_0188,2,3,3,mà,GOLD,CHAR_A,0.8838,0,mà,0.8838
,stt11,page_0188,2,4,4,học,SYLLABLE,SYL,0.4958,0,học,0.4958
,stt11,page_0188,2,5,5,chữ,GOLD,CHAR_A,0.272,0,chữ,0.272
,stt11,page_0188,2,6,6,nghĩa,GOLD,CHAR_A,0.0565,0,ngã,0.2815
,stt11,page_0188,2,7,7,thấy,GOLD,CHAR_A,0.8144,0,thấy,0.8144
,stt11,page_0188,2,8,8,mình,GOLD,CHAR_A,0.5843,0,mình,0.5843
,stt11,page_0188,2,9,9,chăng,GOLD,CHAR_B,0.845,0,chăng,0.845
,stt11,page_0188,2,10,11,khỏi,GOLD,CHAR_A,0.0015,0,ra,0.7621
,stt11,page_0188,2,11,12,thành,GOLD,CHAR_A,0.0613,0,khỏi,0.3369
,stt11,page_0188,2,12,13,lại,GOLD,CHAR_A,0.0309,0,thành,0.1867
,stt11,page_0188,2,13,14,nghe,GOLD,CHAR_A,0.0055,0,thật,0.4571
,stt11,page_0188,2,14,15,rằng,REVIEW,REVIEW,0.0392,0,nghe,0.1146
,stt11,page_0188,2,15,16,vua,SYLLABLE,SYL,0.0799,0,lòng,0.1977
,stt11,page_0188,2,16,17,cha,REVIEW,REVIEW,0.3436,0,cha,0.3436
,stt11,page_0188,2,17,18,cấm,GOLD,CHAR_A,0.0082,0,thế,0.0891
,stt11,page_0188,2,18,19,chẳng,GOLD,CHAR_A,0.1117,0,chăng,0.554
,stt11,page_0188,2,19,21,ra,REVIEW,REVIEW,0.4994,0,ra,0.4994
,stt11,page_0188,2,20,22,thì,GOLD,CHAR_A,0.0001,0,thì,0.8672
,stt11,page_0188,3,0,0,phiền,GOLD,CHAR_A,0.0037,0,lớn,0.0708
,stt11,page_0188,3,1,1,vua,SYLLABLE,SYL,0.6731,0,vua,0.6731
,stt11,page_0188,3,2,2,mắng,REVIEW,REVIEW,,0,mày,0.0514
,stt11,page_0188,3,3,3,tiếng,GOLD,CHAR_A,0.7943,0,tiếng,0.7943
,stt11,page_0188,3,4,4,sự,GOLD,CHAR_A,0.1839,0,sự,0.1839
,stt11,page_0188,3,5,5,ấy,SYLLABLE,SYL,0.3773,0,ấy,0.3773
,stt11,page_0188,3,6,6,thì,GOLD,CHAR_A,0.9031,0,thì,0.9031
,stt11,page_0188,3,7,7,cho,GOLD,CHAR_A,0.4168,0,cho,0.4168
,stt11,page_0188,3,8,8,con,GOLD,CHAR_A,0.0487,0,cho,0.5903
,stt11,page_0188,3,9,9,ra,REVIEW,REVIEW,0.7227,0,ra,0.7227
,stt11,page_0188,3,10,10,chơi,GOLD,CHAR_A,0.0051,0,cho,0.0559
,stt11,page_0188,3,11,11,song,SYLLABLE,SYL,0.1791,0,song,0.1791
,stt11,page_0188,3,12,12,le,GOLD,CHAR_A,0.7882,0,le,0.7882
,stt11,page_0188,3,13,13,phán,GOLD,CHAR_A,0.0763,0,biết,0.2048
,stt11,page_0188,3,14,14,cùng,GOLD,CHAR_A,0.0914,0,phù,0.305
,stt11,page_0188,3,15,15,kẻ,GOLD,CHAR_A,0.7201,0,kẻ,0.7201
,stt11,page_0188,3,16,16,đi,SYLLABLE,SYL,0.867,0,đi,0.867
,stt11,page_0188,3,17,17,hầu,GOLD,CHAR_A,0.5087,0,hầu,0.5087
,stt11,page_0188,3,18,18,con,GOLD,CHAR_A,0.6982,0,con,0.6982
,stt11,page_0188,3,19,19,răng,REVIEW,REVIEW,0.4665,0,răng,0.4665
,stt11,page_0188,3,20,20,bay,REVIEW,REVIEW,0.0008,0,giờ,0.0393
,stt11,page_0188,4,0,0,hãy,GOLD,CHAR_A,0.6667,0,hãy,0.6667
,stt11,page_0188,4,1,1,giữ,GOLD,CHAR_A,0.7322,0,giữ,0.7322
,stt11,page_0188,4,2,2,con,GOLD,CHAR_A,0.8809,0,con,0.8809
,stt11,page_0188,4,3,3,tao,SYLLABLE,SYL,0.2243,0,tao,0.2243
,stt11,page_0188,4,4,4,kẻo,GOLD,CHAR_A,0.6273,0,kẻo,0.6273
,stt11,page_0188,4,5,5,xem,REVIEW,REVIEW,0.0326,0,mà,0.0587
,stt11,page_0188,4,6,6,kẻ,GOLD,CHAR_A,0.4544,0,kẻ,0.4544
,stt11,page_0188,4,7,7,có,GOLD,CHAR_A,0.9269,0,có,0.9269
,stt11,page_0188,4,8,8,tật,GOLD,CHAR_A,0.0773,0,tôi,0.215
,stt11,page_0188,4,9,9,cùng,GOLD,CHAR_A,0.9207,0,cùng,0.9207
,stt11,page_0188,4,10,10,kẻ,GOLD,CHAR_A,0.7755,0,kẻ,0.7755
,stt11,page_0188,4,11,11,già,REVIEW,REVIEW,0.0002,0,khuyên,0.041
,stt11,page_0188,4,12,12,càng,GOLD,CHAR_A,0.3381,0,càng,0.3381
,stt11,page_0188,4,13,13,buồn,GOLD,CHAR_A,0.0118,0,phần,0.7264
,stt11,page_0188,4,14,14,nữa,GOLD,CHAR_A,0.0244,0,mươi,0.1536
,stt11,page_0188,4,15,15,vua,SYLLABLE,SYL,0.1558,0,vua,0.1558
,stt11,page_0188,4,16,16,phán,REVIEW,REVIEW,0.3823,0,phán,0.3823
,stt11,page_0188,4,17,17,làm,SYLLABLE,SYL,0.4355,0,làm,0.4355
,stt11,page_0188,4,18,18,vậy,GOLD,CHAR_B,0.8925,0,vậy,0.8925
,stt11,page_0188,4,19,19,nhưng,GOLD,CHAR_A,0.0983,0,những,0.5638
,stt11,page_0188,4,20,20,mà,GOLD,CHAR_A,0.9004,0,mà,0.9004
,stt11,page_0188,4,21,21,chăng,GOLD,CHAR_A,0.5855,0,chăng,0.5855
,stt11,page_0188,5,0,0,khỏi,GOLD,CHAR_A,0.9815,0,khỏi,0.9815
,stt11,page_0188,5,1,1,mấy,GOLD,CHAR_A,0.0025,0,mới,0.9429
,stt11,page_0188,5,2,2,bước,GOLD,CHAR_A,,0,chồng,0.0457
,stt11,page_0188,5,3,3,người,GOLD,CHAR_B,0.4342,0,người,0.4342
,stt11,page_0188,5,4,4,gặp,GOLD,CHAR_A,0.04,0,song,0.2151
,stt11,page_0188,5,5,5,kẻ,GOLD,CHAR_A,0.7453,0,kẻ,0.7453
,stt11,page_0188,5,6,6,tối,GOLD,CHAR_A,0.9633,0,tối,0.9633
,stt11,page_0188,5,7,7,mặt,GOLD,CHAR_A,0.3565,0,mất,0.3657
,stt11,page_0188,5,8,8,cùng,GOLD,CHAR_A,0.4996,0,cùng,0.4996
,stt11,page_0188,5,9,9,què,GOLD,CHAR_A,,0,quỳ,0.1898
,stt11,page_0188,5,10,10,chân,GOLD,CHAR_A,0.7056,0,chân,0.7056
,stt11,page_0188,5,11,11,tay,GOLD,CHAR_A,0.9195,0,tay,0.9195
,stt11,page_0188,5,12,12,và,SYLLABLE,SYL,0.6007,0,và,0.6007
,stt11,page_0188,5,13,13,già,REVIEW,REVIEW,0.0008,0,khuyên,0.2113
,stt11,page_0188,5,14,14,còng,REVIEW,REVIEW,,0,ở,0.253
,stt11,page_0188,5,15,15,lưng,GOLD,CHAR_B,0.0884,0,lưng,0.0884
,stt11,page_0188,5,16,16,hoàng,GOLD,CHAR_A,0.082,0,hoàng,0.082
,stt11,page_0188,5,17,17,thái,GOLD,CHAR_A,0.6665,0,thái,0.6665
,stt11,page_0188,5,18,18,tử,GOLD,CHAR_A,0.006,0,nó,0.0569
,stt11,page_0188,5,19,19,liền,GOLD,CHAR_A,0.5168,0,liền,0.5168
,stt11,page_0188,5,20,20,hỏi,SYLLABLE,SYL,0.95,0,hỏi,0.95
,stt11,page_0188,5,21,21,răng,GOLD,CHAR_A,0.7642,0,răng,0.7642
,stt11,page_0188,6,0,0,sao,GOLD,CHAR_A,0.9053,0,sao,0.9053
,stt11,page_0188,6,1,1,người,GOLD,SYL,0.4937,0,người,0.4937
,stt11,page_0188,6,2,2,này,GOLD,CHAR_A,0.9341,0,này,0.9341
,stt11,page_0188,6,3,3,làm,SYLLABLE,SYL,0.8382,0,làm,0.8382
,stt11,page_0188,6,4,4,vậy,GOLD,CHAR_B,0.2116,0,có,0.3602
,stt11,page_0188,6,5,5,bấy,SYLLABLE,SYL,0.782,0,bấy,0.782
,stt11,page_0188,6,6,6,giờ,GOLD,CHAR_A,0.4652,0,giờ,0.4652
,stt11,page_0188,6,7,7,có,GOLD,CHAR_A,0.1068,0,kẻ,0.641
,stt11,page_0188,6,8,8,kẻ,GOLD,CHAR_A,0.2115,0,kẻ,0.2115
,stt11,page_0188,6,9,9,thưa,GOLD,CHAR_A,0.0659,0,răng,0.2984
,stt11,page_0188,6,10,10,răng,REVIEW,REVIEW,0.0103,0,là,0.6524
,stt11,page_0188,6,11,11,vốn,REVIEW,REVIEW,,0,cùng,0.0822
,stt11,page_0188,6,12,12,thế,GOLD,CHAR_A,0.0412,0,gian,0.1564
,stt11,page_0188,6,13,13,gian,GOLD,CHAR_A,0.0007,0,có,0.9828
,stt11,page_0188,6,14,14,có,GOLD,CHAR_A,0.0333,0,kẻ,0.8378
,stt11,page_0188,6,15,15,kẻ,GOLD,CHAR_B,0.0,0,phải,0.9319
,stt11,page_0188,6,16,16,phải,GOLD,CHAR_A,0.0006,0,tật,0.6013
,stt11,page_0188,6,17,17,tật,GOLD,CHAR_A,0.0,0,nó,0.917
,stt11,page_0188,6,18,18,nọ,GOLD,CHAR_A,0.0004,0,tử,0.136
,stt11,page_0188,6,19,19,tật,GOLD,CHAR_A,0.0002,0,su,0.0569
,stt11,page_0188,6,20,20,kia,GOLD,CHAR_A,0.0794,0,đến,0.2448
,stt11,page_0188,6,21,22,khi,REVIEW,REVIEW,0.7375,0,khi,0.7375
,stt11,page_0188,7,0,0,có,GOLD,CHAR_A,0.8975,0,có,0.8975
,stt11,page_0188,7,1,1,nhiều,SYLLABLE,SYL,0.1607,0,theo,0.3515
,stt11,page_0188,7,2,2,tuổi,GOLD,CHAR_A,0.8341,0,tuổi,0.8341
,stt11,page_0188,7,3,3,mới,GOLD,CHAR_A,0.716,0,mới,0.716
,stt11,page_0188,7,4,4,yếu,GOLD,CHAR_A,0.0067,0,là,0.1038
,stt11,page_0188,7,5,5,đuối,REVIEW,REVIEW,0.0748,0,nữa,0.5197
,stt11,page_0188,7,6,6,như,GOLD,CHAR_A,0.7246,0,như,0.7246
,stt11,page_0188,7,7,7,người,GOLD,CHAR_B,0.0043,0,viết,0.1814
,stt11,page_0188,7,8,8,già,REVIEW,REVIEW,0.0,0,khốn,0.0822
,stt11,page_0188,7,9,9,này,GOLD,CHAR_A,0.166,0,này,0.166
,stt11,page_0188,7,10,10,thấy,REVIEW,REVIEW,0.0005,0,nơi,0.4382
,stt11,page_0188,7,11,11,làm,SYLLABLE,SYL,0.2848,0,làm,0.2848
,stt11,page_0188,7,12,12,vậy,GOLD,CHAR_A,0.8621,0,vậy,0.8621
,stt11,page_0188,7,13,13,ngăm,GOLD,CHAR_A,0.785,0,ngăm,0.785
,stt11,page_0188,7,14,14,trong,GOLD,CHAR_A,0.9806,0,trong,0.9806
,stt11,page_0188,7,15,15,lòng,GOLD,CHAR_B,0.8322,0,lòng,0.8322
,stt11,page_0188,7,16,16,rằng,GOLD,CHAR_A,0.0754,0,răng,0.808
,stt11,page_0188,7,17,17,dưới,GOLD,CHAR_A,0.1754,0,và,0.1767
,stt11,page_0188,7,18,18,thế,GOLD,CHAR_A,0.7736,0,thế,0.7736
,stt11,page_0188,7,19,19,gian,SYLLABLE,SYL,0.3187,0,gian,0.3187
,stt11,page_0188,7,20,20,nào,SYLLABLE,SYL,0.7705,0,nào,0.7705
,stt11,page_0188,7,21,21,có,GOLD,CHAR_A,0.4587,0,có,0.4587
,stt11,page_0188,8,0,0,sự,GOLD,CHAR_A,0.8604,0,sự,0.8604
,stt11,page_0188,8,1,1,gì,GOLD,CHAR_A,0.6737,0,gì,0.6737
,stt11,page_0188,8,2,2,bền,GOLD,CHAR_A,,0,hạ,0.0845
,stt11,page_0188,8,3,3,mà,GOLD,CHAR_A,0.9743,0,mà,0.9743
,stt11,page_0188,8,4,4,nên,GOLD,CHAR_A,0.7011,0,nên,0.7011
,stt11,page_0188,8,5,5,yêu,GOLD,CHAR_A,0.8567,0,yêu,0.8567
,stt11,page_0188,8,6,6,lẽ,GOLD,CHAR_A,0.793,0,lẽ,0.793
,stt11,page_0188,8,7,7,thì,GOLD,CHAR_A,0.7677,0,thì,0.7677
,stt11,page_0188,8,8,8,trọng,GOLD,CHAR_A,0.8741,0,trọng,0.8741
,stt11,page_0188,8,9,9,sự,GOLD,CHAR_A,0.9563,0,sự,0.9563
,stt11,page_0188,8,10,10,trên,GOLD,CHAR_A,0.8182,0,trên,0.8182
,stt11,page_0188,8,11,11,trời,SYLLABLE,SYL,0.2005,0,trời,0.2005
,stt11,page_0188,8,12,12,hơn,GOLD,CHAR_A,0.7056,0,hơn,0.7056
,stt11,page_0188,8,13,13,sự,GOLD,CHAR_A,0.9483,0,sự,0.9483
,stt11,page_0188,8,14,14,dưới,GOLD,CHAR_A,0.091,0,sự,0.1746
,stt11,page_0188,8,15,15,đất,GOLD,CHAR_A,0.4206,0,đất,0.4206
,stt11,page_0188,8,16,16,khi,GOLD,CHAR_A,0.6549,0,khi,0.6549
,stt11,page_0188,8,17,17,ấy,SYLLABLE,SYL,0.5394,0,ấy,0.5394
,stt11,page_0188,8,18,18,đức,SYLLABLE,SYL,0.9749,0,đức,0.9749
,stt11,page_0188,8,19,19,chúa,GOLD,CHAR_A,,0,chúa,0.942
,stt11,page_0188,8,20,20,trời,SYLLABLE,SYL,0.7256,0,trời,0.7256
,stt11,page_0188,9,0,0,sai,GOLD,CHAR_A,0.5691,0,sai,0.5691
,stt11,page_0188,9,1,1,ông,SYLLABLE,SYL,0.0183,0,người,0.0363
,stt11,page_0188,9,2,2,thánh,SYLLABLE,SYL,0.709,0,thánh,0.709
,stt11,page_0188,9,3,3,bá,GOLD,CHAR_B,,0,cả,0.0639
,stt11,page_0188,9,4,4,tra,REVIEW,REVIEW,0.0002,0,là,0.5695
,stt11,page_0188,9,5,5,ong,GOLD,CHAR_A,0.0802,0,ong,0.0802
,stt11,page_0188,9,6,6,tìm,GOLD,CHAR_A,0.0021,0,linh,0.3265
,stt11,page_0188,9,7,7,người,SYLLABLE,SYL,0.2528,0,người,0.2528
,stt11,page_0188,9,8,8,mà,GOLD,CHAR_A,0.0002,0,người,0.8429
,stt11,page_0188,9,9,9,giả,GOLD,CHAR_A,0.0005,0,mà,0.4938
,stt11,page_0188,9,10,10,như,GOLD,CHAR_A,0.0,0,vào,0.1053
,stt11,page_0188,9,11,11,kẻ,GOLD,CHAR_A,0.0001,0,như,0.816
,stt11,page_0188,9,12,12,buôn,REVIEW,REVIEW,,0,kẻ,0.7178
,stt11,page_0188,9,13,13,bán,GOLD,CHAR_A,0.0034,0,tôi,0.0386
,stt11,page_0188,9,14,14,nói,GOLD,CHAR_A,0.0005,0,bán,0.3123
,stt11,page_0188,9,15,15,cùng,GOLD,CHAR_A,0.0,0,nói,0.8824
,stt11,page_0188,9,16,16,kẻ,GOLD,CHAR_A,,0,cùng,0.6602
,stt11,page_0188,9,17,17,giữ,GOLD,CHAR_A,0.0314,0,kẻ,0.8031
,stt11,page_0188,9,18,18,cửa,REVIEW,REVIEW,0.0003,0,giữ,0.5941
,stt11,page_0188,9,19,19,thành,GOLD,CHAR_A,0.0534,0,thành,0.0534
,stt11,page_0188,9,20,20,răng,GOLD,CHAR_A,0.15,0,răng,0.15
,stt11,page_0188,9,21,21,min,GOLD,CHAR_A,0.027,0,đời,0.0754
,stt11,page_0188,9,22,22,có,GOLD,CHAR_A,0.1554,0,có,0.1554
,stt11,page_0190,1,0,0,một,SYLLABLE,SYL,0.6442,1,một,0.6442
,stt11,page_0190,1,1,1,ngọc,GOLD,CHAR_A,0.6546,1,ngọc,0.6546
,stt11,page_0190,1,2,2,tốt,GOLD,CHAR_A,0.3571,1,tốt,0.3571
,stt11,page_0190,1,3,3,lăm,SYLLABLE,SYL,0.2421,1,lắm,0.3828
,stt11,page_0190,1,4,4,đem,SYLLABLE,SYL,0.0655,1,mà,0.1807
,stt11,page_0190,1,5,5,cho,GOLD,CHAR_B,0.0689,1,cho,0.0689
,stt11,page_0190,1,6,6,thái,GOLD,CHAR_A,0.229,1,thái,0.229
,stt11,page_0190,1,7,7,tử,GOLD,CHAR_A,0.3206,1,tử,0.3206
,stt11,page_0190,1,8,8,xem,GOLD,CHAR_B,0.4352,1,xem,0.4352
,stt11,page_0190,1,9,9,hoặc,GOLD,CHAR_A,0.7264,1,hoặc,0.7264
,stt11,page_0190,1,10,10,là,SYLLABLE,SYL,0.9139,1,là,0.9139
,stt11,page_0190,1,11,11,người,GOLD,CHAR_A,0.7241,1,người,0.7241
,stt11,page_0190,1,12,12,mua,GOLD,CHAR_A,0.0507,1,mô,0.1204
,stt11,page_0190,1,13,13,chăng,GOLD,CHAR_A,0.7295,1,chăng,0.7295
,stt11,page_0190,1,14,14,khi,SYLLABLE,SYL,0.6085,1,khi,0.6085
,stt11,page_0190,1,15,15,người,GOLD,CHAR_A,0.7333,1,người,0.7333
,stt11,page_0190,1,16,16,đến,GOLD,CHAR_A,0.9547,1,đến,0.9547
,stt11,page_0190,1,17,17,trước,GOLD,CHAR_A,0.0968,1,trước,0.0968
,stt11,page_0190,1,18,18,mặt,GOLD,CHAR_A,0.4322,1,mặt,0.4322
,stt11,page_0190,1,19,19,người,SYLLABLE,SYL,0.5913,1,người,0.5913
,stt11,page_0190,1,20,20,nơi,SYLLABLE,SYL,0.1651,1,nay,0.2184
,stt11,page_0190,2,0,0,văng,GOLD,CHAR_A,0.0188,1,viếng,0.149
,stt11,page_0190,2,1,1,vẻ,GOLD,CHAR_A,0.2689,1,vẻ,0.2689
,stt11,page_0190,2,2,2,mới,GOLD,CHAR_A,0.6803,1,mới,0.6803
,stt11,page_0190,2,3,3,giảng,REVIEW,REVIEW,0.0013,1,cùng,0.0368
,stt11,page_0190,2,4,4,cho,GOLD,CHAR_A,0.9231,1,cho,0.9231
,stt11,page_0190,2,5,5,biết,REVIEW,REVIEW,0.968,1,biết,0.968
,stt11,page_0190,2,6,6,đạo,GOLD,CHAR_A,0.8367,1,đạo,0.8367
,stt11,page_0190,2,7,7,đức,SYLLABLE,SYL,0.7633,1,đức,0.7633
,stt11,page_0190,2,8,8,chúa,GOLD,CHAR_A,0.2092,1,đức,0.5343
,stt11,page_0190,2,9,9,giê,GOLD,CHAR_A,0.4205,1,giê,0.4205
,stt11,page_0190,2,10,10,su,SYLLABLE,SYL,0.2909,1,su,0.2909
,stt11,page_0190,2,11,11,là,SYLLABLE,SYL,0.8143,1,là,0.8143
,stt11,page_0190,2,12,12,ngọc,GOLD,CHAR_A,0.3269,1,chúa,0.3327
,stt11,page_0190,2,13,13,vô,SYLLABLE,SYL,0.151,1,vồ,0.328
,stt11,page_0190,2,14,14,giá,GOLD,CHAR_A,0.0566,1,chuộc,0.127
,stt11,page_0190,2,15,15,mọi,GOLD,CHAR_A,0.8211,1,mọi,0.8211
,stt11,page_0190,2,16,16,của,GOLD,CHAR_A,0.1602,1,của,0.1602
,stt11,page_0190,2,17,17,trọng,GOLD,CHAR_A,0.2486,1,trọng,0.2486
,stt11,page_0190,2,18,18,thế,GOLD,CHAR_A,0.0047,1,máu,0.0361
,stt11,page_0190,2,19,19,gian,GOLD,CHAR_A,0.235,1,gian,0.235
,stt11,page_0190,2,20,20,xem,SYLLABLE,SYL,0.7112,1,xem,0.7112
,stt11,page_0190,2,21,21,chăng,SYLLABLE,SYL,0.6896,1,chăng,0.6896
,stt11,page_0190,3,0,0,băng,SYLLABLE,SYL,0.0094,1,bằng,0.5073
,stt11,page_0190,3,1,1,bây,GOLD,CHAR_A,0.033,1,bấy,0.3461
,stt11,page_0190,3,2,2,giờ,GOLD,CHAR_A,0.9658,1,giờ,0.9658
,stt11,page_0190,3,3,3,người,GOLD,CHAR_B,0.801,1,người,0.801
,stt11,page_0190,3,4,4,mừng,GOLD,CHAR_A,0.0877,1,từ,0.1021
,stt11,page_0190,3,5,5,bội,REVIEW,REVIEW,,1,coi,0.1338
,stt11,page_0190,3,6,6,phần,GOLD,CHAR_A,0.3848,1,phần,0.3848
,stt11,page_0190,3,7,7,mà,GOLD,CHAR_A,0.9218,1,mà,0.9218
,stt11,page_0190,3,8,8,nghe,GOLD,CHAR_A,0.9888,1,nghe,0.9888
,stt11,page_0190,3,9,9,nhiều,SYLLABLE,SYL,0.0382,1,theo,0.3306
,stt11,page_0190,3,10,10,ngày,GOLD,CHAR_A,0.7628,1,ngày,0.7628
,stt11,page_0190,3,11,11,cho,GOLD,CHAR_A,0.9402,1,cho,0.9402
,stt11,page_0190,3,12,12,tỏ,REVIEW,REVIEW,0.4951,1,tỏ,0.4951
,stt11,page_0190,3,13,13,mới,GOLD,CHAR_A,0.8979,1,mới,0.8979
,stt11,page_0190,3,14,14,chịu,REVIEW,REVIEW,0.9315,1,chịu,0.9315
,stt11,page_0190,3,15,15,phép,GOLD,CHAR_A,0.9313,1,phép,0.9313
,stt11,page_0190,3,16,16,rửa,SYLLABLE,SYL,0.1163,1,lửa,0.2232
,stt11,page_0190,3,17,17,tội,GOLD,CHAR_A,0.9421,1,tội,0.9421
,stt11,page_0190,3,18,18,khỏi,REVIEW,REVIEW,0.4711,1,khỏi,0.4711
,stt11,page_0190,3,19,19,mấy,GOLD,CHAR_A,0.0316,1,mới,0.7507
,stt11,page_0190,3,20,20,ngày,SYLLABLE,SYL,0.0012,1,nước,0.1248
,stt11,page_0190,4,0,0,có,GOLD,CHAR_A,0.8067,1,có,0.8067
,stt11,page_0190,4,1,1,kẻ,GOLD,CHAR_A,0.8394,1,kẻ,0.8394
,stt11,page_0190,4,2,2,hầu,GOLD,CHAR_A,0.6825,1,hầu,0.6825
,stt11,page_0190,4,3,3,hạ,GOLD,CHAR_A,0.9153,1,hạ,0.9153
,stt11,page_0190,4,4,4,thấy,GOLD,CHAR_A,0.8273,1,thấy,0.8273
,stt11,page_0190,4,5,5,chẳng,REVIEW,REVIEW,0.001,1,cha,0.0645
,stt11,page_0190,4,6,6,còn,REVIEW,REVIEW,0.0413,1,chừa,0.099
,stt11,page_0190,4,7,7,thờ,GOLD,CHAR_A,0.1278,1,thờ,0.1278
,stt11,page_0190,4,8,8,bụt,GOLD,CHAR_A,0.4718,1,bụt,0.4718
,stt11,page_0190,4,9,9,nữa,GOLD,CHAR_A,0.104,1,nữ,0.3996
,stt11,page_0190,4,10,10,liền,GOLD,CHAR_A,0.2581,1,liền,0.2581
,stt11,page_0190,4,11,11,biết,REVIEW,REVIEW,0.9442,1,biết,0.9442
,stt11,page_0190,4,12,12,người,GOLD,CHAR_B,0.894,1,người,0.894
,stt11,page_0190,4,13,13,đã,SYLLABLE,SYL,0.9232,1,đã,0.9232
,stt11,page_0190,4,14,14,học,GOLD,CHAR_A,0.0869,1,gì,0.1921
,stt11,page_0190,4,15,15,đạo,GOLD,CHAR_A,0.5753,1,đạo,0.5753
,stt11,page_0190,4,16,16,đức,SYLLABLE,SYL,0.9285,1,đức,0.9285
,stt11,page_0190,4,17,17,chúa,GOLD,CHAR_A,0.6755,1,chúa,0.6755
,stt11,page_0190,4,18,18,trời,SYLLABLE,SYL,0.8952,1,trời,0.8952
,stt11,page_0190,4,19,19,mà,GOLD,CHAR_A,0.9921,1,mà,0.9921
,stt11,page_0190,4,20,20,dái,GOLD,CHAR_A,0.0062,1,sang,0.0704
,stt11,page_0190,4,21,21,vua,SYLLABLE,SYL,0.1119,1,lại,0.141
,stt11,page_0190,5,0,0,phạt,GOLD,CHAR_A,0.2965,1,phạt,0.2965
,stt11,page_0190,5,1,1,mình,GOLD,CHAR_A,0.8694,1,mình,0.8694
,stt11,page_0190,5,2,2,chăng,GOLD,CHAR_B,0.7893,1,chăng,0.7893
,stt11,page_0190,5,3,3,liền,GOLD,CHAR_A,0.5741,1,liền,0.5741
,stt11,page_0190,5,4,4,đi,SYLLABLE,SYL,0.9523,1,đi,0.9523
,stt11,page_0190,5,5,5,tâu,GOLD,CHAR_A,0.7301,1,tâu,0.7301
,stt11,page_0190,5,6,6,vua,SYLLABLE,SYL,0.8356,1,vua,0.8356
,stt11,page_0190,5,7,7,cho,GOLD,CHAR_A,0.7943,1,cho,0.7943
,stt11,page_0190,5,8,8,được,GOLD,CHAR_A,0.8537,1,được,0.8537
,stt11,page_0190,5,9,9,biết,GOLD,CHAR_A,0.8416,1,biết,0.8416
,stt11,page_0190,5,10,10,sự,GOLD,CHAR_A,0.9339,1,sự,0.9339
,stt11,page_0190,5,11,11,người,GOLD,CHAR_A,0.801,1,người,0.801
,stt11,page_0190,5,12,12,buôn,GOLD,CHAR_A,,1,tham,0.0503
,stt11,page_0190,5,13,13,bán,GOLD,CHAR_A,0.0308,1,còn,0.0523
,stt11,page_0190,5,14,14,ấy,SYLLABLE,SYL,0.7494,1,ấy,0.7494
,stt11,page_0190,5,15,15,năng,GOLD,CHAR_A,0.6843,1,năng,0.6843
,stt11,page_0190,5,16,16,vào,REVIEW,REVIEW,0.4821,1,vào,0.4821
,stt11,page_0190,5,17,17,ra,SYLLABLE,SYL,0.9855,1,ra,0.9855
,stt11,page_0190,5,18,18,thành,GOLD,CHAR_A,0.9775,1,thành,0.9775
,stt11,page_0190,5,19,19,mà,GOLD,CHAR_A,0.965,1,mà,0.965
,stt11,page_0190,5,20,20,khuyên,GOLD,CHAR_A,0.9499,1,khuyên,0.9499
,stt11,page_0190,6,0,0,thái,GOLD,CHAR_A,0.1878,1,thái,0.1878
,stt11,page_0190,6,1,1,tử,GOLD,CHAR_A,0.0002,1,tử,0.1734
,stt11,page_0190,6,2,2,học,SYLLABLE,SYL,0.0627,1,vì,0.2593
,stt11,page_0190,6,3,3,đạo,GOLD,CHAR_A,0.5748,1,đạo,0.5748
,stt11,page_0190,6,4,4,vua,SYLLABLE,SYL,0.6919,1,vua,0.6919
,stt11,page_0190,6,5,5,nghe,GOLD,CHAR_A,0.4213,1,nghe,0.4213
,stt11,page_0190,6,6,6,tin,GOLD,CHAR_A,0.0723,1,tin,0.0723
,stt11,page_0190,6,7,7,lạ,SYLLABLE,SYL,0.9034,1,lạ,0.9034
,stt11,page_0190,6,8,8,ấy,SYLLABLE,SYL,0.5801,1,ấy,0.5801
,stt11,page_0190,6,9,9,mà,GOLD,CHAR_A,0.7818,1,mà,0.7818
,stt11,page_0190,6,10,10,giận,GOLD,CHAR_A,0.3741,1,giận,0.3741
,stt11,page_0190,6,11,11,lắm,GOLD,CHAR_A,0.6138,1,lắm,0.6138
,stt11,page_0190,6,12,12,liền,GOLD,CHAR_A,0.2803,1,liền,0.2803
,stt11,page_0190,6,13,13,đòi,GOLD,CHAR_A,0.478,1,đòi,0.478
,stt11,page_0190,6,14,14,quan,GOLD,CHAR_A,0.7144,1,quan,0.7144
