image,tier,split,label,ocr_char,syllable
gold/yen2_page_0050_c01_020.png,GOLD,train,贖,賻,chuộc
silver/yen2_page_0050_c01_021.png,SILVER,train,吏,交,Lại
gold/yen2_page_0050_c02_022.png,GOLD,train,固,固,có
gold/yen2_page_0050_c02_023.png,GOLD,train,蔑,蔑,một
silver/yen2_page_0050_c02_024.png,SILVER,train,㝵,曷,ngày
gold/yen2_page_0050_c02_025.png,GOLD,train,体,体,thấy
gold/yen2_page_0050_c02_026.png,GOLD,train,几,几,kẻ
gold/yen2_page_0050_c02_027.png,GOLD,train,奸,奸,gian
gold/yen2_page_0050_c02_028.png,GOLD,train,扒,扒,bắt
gold/yen2_page_0050_c02_029.png,GOLD,train,特,特,được
gold/yen2_page_0050_c02_031.png,GOLD,train,㝵,㝵,người
gold/yen2_page_0050_c02_032.png,GOLD,train,童,童,đồng
gold/yen2_page_0050_c02_033.png,GOLD,train,偵,百,trinh
gold/yen2_page_0050_c02_034.png,GOLD,train,麻,麻,mà
gold/yen2_page_0050_c02_037.png,GOLD,train,固,固,có
gold/yen2_page_0050_c02_038.png,GOLD,train,意,意,ý
gold/yen2_page_0050_c02_039.png,GOLD,train,債,倩,trái
gold/yen2_page_0050_c02_040.png,GOLD,train,寺,寺,thì
gold/yen2_page_0050_c02_041.png,GOLD,train,㝵,㝵,người
gold/yen2_page_0050_c02_042.png,GOLD,train,曳,曳,dái
gold/yen2_page_0050_c03_043.png,GOLD,test,㝵,㝵,người
gold/yen2_page_0050_c03_044.png,GOLD,test,意,意,ấy
gold/yen2_page_0050_c03_045.png,GOLD,test,固,固,có
gold/yen2_page_0050_c03_046.png,GOLD,test,沛,沛,phải
gold/yen2_page_0050_c03_047.png,GOLD,test,事,事,sự
gold/yen2_page_0050_c03_048.png,GOLD,test,之,之,gì
gold/yen2_page_0050_c03_049.png,GOLD,test,庄,庄,chăng
gold/yen2_page_0050_c03_050.png,GOLD,test,連,建,liền
gold/yen2_page_0050_c03_051.png,GOLD,test,朱,朱,cho
gold/yen2_page_0050_c03_052.png,GOLD,test,奴,奴,nó
gold/yen2_page_0050_c03_053.png,GOLD,test,馭,馭,ngựa
gold/yen2_page_0050_c03_054.png,GOLD,test,㝵,㝵,người
gold/yen2_page_0050_c03_056.png,GOLD,test,麻,麻,mà
gold/yen2_page_0050_c03_057.png,GOLD,test,奴,奴,nó
gold/yen2_page_0050_c03_058.png,GOLD,test,赦,赦,tha
gold/yen2_page_0050_c03_059.png,GOLD,test,㝵,㝵,người
gold/yen2_page_0050_c03_060.png,GOLD,test,女,女,nữ
gold/yen2_page_0050_c03_061.png,GOLD,test,箕,箕,kia
gold/yen2_page_0050_c03_062.png,GOLD,test,拱,拱,Cùng
gold/yen2_page_0050_c03_063.png,GOLD,test,固,固,có
gold/yen2_page_0050_c04_065.png,GOLD,train,堯,堯,nhiều
gold/yen2_page_0050_c04_066.png,GOLD,train,事,事,sự
gold/yen2_page_0050_c04_067.png,GOLD,train,福,福,phúc
gold/yen2_page_0050_c04_068.png,GOLD,train,徳,徳,đức
gold/yen2_page_0050_c04_069.png,GOLD,train,恪,恪,khác
gold/yen2_page_0050_c04_070.png,GOLD,train,寺,寺,thì
gold/yen2_page_0050_c04_072.png,GOLD,train,主,主,Chúa
silver/yen2_page_0050_c04_073.png,SILVER,train,𡗶,举,Trời
gold/yen2_page_0050_c04_074.png,GOLD,train,把,把,trả
gold/yen2_page_0050_c04_075.png,GOLD,train,功,功,công
gold/yen2_page_0050_c04_076.png,GOLD,train,連,連,trên
silver/yen2_page_0050_c04_077.png,SILVER,train,𡗶,吞,trời
gold/yen2_page_0050_c04_078.png,GOLD,train,双,双,Song
silver/yen2_page_0050_c04_079.png,SILVER,train,离,爵,le
gold/yen2_page_0050_c04_080.png,GOLD,train,㝵,㝵,người
gold/yen2_page_0050_c04_081.png,GOLD,train,南,南,năm
gold/yen2_page_0050_c04_083.png,GOLD,train,㝵,㝵,người
gold/yen2_page_0050_c04_084.png,GOLD,train,些,些,ta
gold/yen2_page_0050_c04_086.png,GOLD,train,体,体,thấy
silver/yen2_page_0050_c05_087.png,SILVER,train,連,蓬,trên
gold/yen2_page_0050_c05_088.png,GOLD,train,耨,耨,nóc
gold/yen2_page_0050_c05_089.png,GOLD,train,如,如,nhà
gold/yen2_page_0050_c05_090.png,GOLD,train,除,除,thờ
silver/yen2_page_0050_c05_091.png,SILVER,train,寺,詩,thì
gold/yen2_page_0050_c05_092.png,GOLD,train,罢,罢,bởi
gold/yen2_page_0050_c05_093.png,GOLD,train,謙,謙,khiêm
gold/yen2_page_0050_c05_095.png,GOLD,train,庄,庄,chẳng
gold/yen2_page_0050_c05_096.png,GOLD,train,召,召,chịu
gold/yen2_page_0050_c05_100.png,GOLD,train,如,如,nhà
gold/yen2_page_0050_c05_101.png,GOLD,train,聖,里,thánh
gold/yen2_page_0050_c05_103.png,GOLD,train,代,代,dạy
gold/yen2_page_0050_c05_105.png,GOLD,train,外,外,ngoài
gold/yen2_page_0050_c05_107.png,GOLD,train,尼,尼,nơi
gold/yen2_page_0050_c05_108.png,GOLD,train,天,天,thiên
silver/yen2_page_0050_c05_109.png,SILVER,train,下,下,Intexpleman
silver/yen2_page_0050_c06_111.png,SILVER,train,吏,逆,lại
gold/yen2_page_0050_c06_112.png,GOLD,train,固,固,có
gold/yen2_page_0050_c06_113.png,GOLD,train,意,意,ý
gold/yen2_page_0050_c06_114.png,GOLD,train,朱,朱,cho
gold/yen2_page_0050_c06_115.png,GOLD,train,踏,踏,đạp
gold/yen2_page_0050_c06_116.png,GOLD,train,壳,売,xác
gold/yen2_page_0050_c06_117.png,GOLD,train,命,命,mình
gold/yen2_page_0050_c06_118.png,GOLD,train,仍,仍,nhưng
gold/yen2_page_0050_c06_119.png,GOLD,train,麻,麻,mà
gold/yen2_page_0050_c06_121.png,GOLD,train,主,主,Chúa
gold/yen2_page_0050_c06_122.png,GOLD,train,𡗶,忝,Trời
gold/yen2_page_0050_c06_123.png,GOLD,train,腰,腰,yêu
gold/yen2_page_0050_c06_124.png,GOLD,train,仍,仍,những
gold/yen2_page_0050_c06_125.png,GOLD,train,几,几,kẻ
gold/yen2_page_0050_c06_126.png,GOLD,train,謙,謙,khiêm
gold/yen2_page_0050_c06_127.png,GOLD,train,譲,譲,nhường
gold/yen2_page_0050_c06_130.png,GOLD,train,法,法,phép
gold/yen2_page_0050_c07_134.png,GOLD,train,業,業,nghiệp
silver/yen2_page_0050_c07_135.png,SILVER,train,㝵,淂,người
gold/yen2_page_0050_c07_136.png,GOLD,train,朱,朱,cho
gold/yen2_page_0050_c07_137.png,GOLD,train,年,年,nên
gold/yen2_page_0050_c07_138.png,GOLD,train,午,午,ngõ
gold/yen2_page_0050_c07_139.png,GOLD,train,衣,衣,ấy
gold/yen2_page_0050_c07_140.png,GOLD,train,㝵,㝵,ngày
gold/yen2_page_0050_c07_142.png,GOLD,train,年,年,nên
gold/yen2_page_0050_c07_144.png,GOLD,train,麻,麻,mà
gold/yen2_page_0050_c07_145.png,GOLD,train,天,天,thiên
gold/yen2_page_0050_c07_146.png,GOLD,train,下,下,hạ
gold/yen2_page_0050_c07_147.png,GOLD,train,旦,旦,đến
gold/yen2_page_0050_c07_149.png,GOLD,train,奉,奉,phụng
gold/yen2_page_0050_c07_150.png,GOLD,train,几,几,kẻ
gold/yen2_page_0050_c07_151.png,GOLD,train,庄,庄,chăng
silver/yen2_page_0050_c07_152.png,SILVER,train,悶,閣,muốn
gold/yen2_page_0050_c07_153.png,GOLD,train,朱,朱,cho
gold/yen2_page_0050_c07_154.png,GOLD,train,挨,俟,ai
gold/yen2_page_0050_c07_155.png,GOLD,train,敬,敬,kính
gold/yen2_page_0050_c08_156.png,GOLD,test,翁,翁,Ông
gold/yen2_page_0050_c08_157.png,GOLD,test,垩,垩,Thánh
gold/yen2_page_0050_c08_158.png,GOLD,test,支,支,Giê
silver/yen2_page_0050_c08_159.png,SILVER,test,尼,君,ni
gold/yen2_page_0050_c08_161.png,GOLD,test,烏,烏,ô
gold/yen2_page_0050_c08_162.png,GOLD,test,死,死,tử
gold/yen2_page_0050_c08_164.png,GOLD,test,道,道,đạo
gold/yen2_page_0050_c08_168.png,GOLD,test,垩,垩,Thánh
gold/yen2_page_0050_c09_175.png,GOLD,train,翁,翁,Ông
silver/yen2_page_0050_c09_176.png,SILVER,train,垩,華,Thánh
gold/yen2_page_0050_c09_178.png,GOLD,train,生,生,sinh
gold/yen2_page_0050_c09_180.png,GOLD,train,於,於,ở
gold/yen2_page_0050_c09_181.png,GOLD,train,城,城,thành
gold/yen2_page_0050_c09_186.png,GOLD,train,中,中,trong
gold/yen2_page_0050_c09_188.png,GOLD,train,芭,芭,Pha
gold/yen2_page_0050_c09_189.png,GOLD,train,蘭,蘭,lan
silver/yen2_page_0050_c09_191.png,SILVER,train,欺,敗,Khi
gold/yen2_page_0050_c09_192.png,GOLD,train,群,群,còn
gold/yen2_page_0050_c09_193.png,GOLD,train,礼,礼,trẻ
gold/yen2_page_0050_c09_194.png,GOLD,train,𭓇,𭓇,học
gold/yen2_page_0050_c09_195.png,GOLD,train,澆,澆,nhiều
gold/yen2_page_0050_c09_196.png,GOLD,train,字,字,chữ
gold/yen2_page_0052_c01_003.png,GOLD,train,侯,侯,hầu
gold/yen2_page_0052_c01_004.png,GOLD,train,下,下,hạ
silver/yen2_page_0052_c01_005.png,SILVER,train,茹,姦,nhà
gold/yen2_page_0052_c01_006.png,GOLD,train,官,官,quan
gold/yen2_page_0052_c01_008.png,GOLD,train,記,記,ký
gold/yen2_page_0052_c01_009.png,GOLD,train,録,録,lục
gold/yen2_page_0052_c01_010.png,GOLD,train,沛,沛,Phải
silver/yen2_page_0052_c01_014.png,SILVER,train,結,䏻,ghét
gold/yen2_page_0052_c01_015.png,GOLD,train,道,道,đạo
gold/yen2_page_0052_c01_016.png,GOLD,train,實,實,thật
gold/yen2_page_0052_c01_017.png,GOLD,train,寺,寺,thì
gold/yen2_page_0052_c01_018.png,GOLD,train,官,官,quan
gold/yen2_page_0052_c01_020.png,GOLD,train,城,城,thành
gold/yen2_page_0052_c02_021.png,GOLD,train,代,代,dạy
gold/yen2_page_0052_c02_022.png,GOLD,train,㝵,㝵,người
gold/yen2_page_0052_c02_023.png,GOLD,train,曰,曰,viết
gold/yen2_page_0052_c02_024.png,GOLD,train,示,示,thị
gold/yen2_page_0052_c02_027.png,GOLD,train,道,道,đạo
gold/yen2_page_0052_c02_028.png,GOLD,train,浪,浪,rằng
gold/yen2_page_0052_c02_029.png,GOLD,train,挨,俟,Ai
gold/yen2_page_0052_c02_030.png,GOLD,train,及,及,gặp
gold/yen2_page_0052_c02_031.png,GOLD,train,几,几,kẻ
gold/yen2_page_0052_c02_032.png,GOLD,train,𭓇,𭓇,học
silver/yen2_page_0052_c02_033.png,SILVER,train,道,道,đ
silver/yen2_page_0052_c02_035.png,SILVER,train,折,判,giết
gold/yen2_page_0052_c02_036.png,GOLD,train,支,支,Giê
gold/yen2_page_0052_c02_037.png,GOLD,train,尼,尼,ni
gold/yen2_page_0052_c02_039.png,GOLD,train,烏,烏,ô
gold/yen2_page_0052_c02_040.png,GOLD,train,体,体,thấy
gold/yen2_page_0052_c02_042.png,GOLD,train,油,油,dù
gold/yen2_page_0052_c02_043.png,GOLD,train,麻,麻,mà
gold/yen2_page_0052_c03_044.png,GOLD,train,㝵,㝵,người
gold/yen2_page_0052_c03_045.png,GOLD,train,渚,渚,chưa
gold/yen2_page_0052_c03_046.png,GOLD,train,固,固,có
gold/yen2_page_0052_c03_047.png,GOLD,train,道,道,đạo
gold/yen2_page_0052_c03_048.png,GOLD,train,寺,寺,thì
gold/yen2_page_0052_c03_049.png,GOLD,train,補,補,bỏ
gold/yen2_page_0052_c03_051.png,GOLD,train,其,其,cùng
gold/yen2_page_0052_c03_052.png,GOLD,train,紙,紙,giấy
gold/yen2_page_0052_c03_054.png,GOLD,train,麻,麻,mà
gold/yen2_page_0052_c03_055.png,GOLD,train,浪,浪,rằng
gold/yen2_page_0052_c03_056.png,GOLD,train,事,事,Sự
gold/yen2_page_0052_c03_057.png,GOLD,train,恠,恠,quái
gold/yen2_page_0052_c03_058.png,GOLD,train,㪯,㪯,gở
gold/yen2_page_0052_c03_059.png,GOLD,train,丕,不,vậy
gold/yen2_page_0052_c03_060.png,GOLD,train,固,固,có
gold/yen2_page_0052_c03_061.png,GOLD,train,理,理,lẽ
gold/yen2_page_0052_c03_062.png,GOLD,train,之,之,gì
gold/yen2_page_0052_c03_063.png,GOLD,train,麻,麻,mà
silver/yen2_page_0052_c03_064.png,SILVER,train,代,哦,dạy
gold/yen2_page_0052_c03_065.png,GOLD,train,仍,仍,những
gold/yen2_page_0052_c05_084.png,GOLD,train,朱,朱,cho
gold/yen2_page_0052_c05_087.png,GOLD,train,㐌,㐌,đã
gold/yen2_page_0052_c05_088.png,GOLD,train,極,極,cực
silver/yen2_page_0052_c05_091.png,SILVER,train,柴,架,Thầy
gold/yen2_page_0052_c05_093.png,GOLD,train,役,役,việc
gold/yen2_page_0052_c05_094.png,GOLD,train,之,之,gì
gold/yen2_page_0052_c05_097.png,GOLD,train,此,此,thử
gold/yen2_page_0052_c05_098.png,GOLD,train,弄,弄,lòng
gold/yen2_page_0052_c05_099.png,GOLD,train,㝵,㝵,người
gold/yen2_page_0052_c05_100.png,GOLD,train,固,固,có
gold/yen2_page_0052_c06_101.png,GOLD,train,实,实,thật
gold/yen2_page_0052_c06_103.png,GOLD,train,庄,庄,chăng
silver/yen2_page_0052_c06_104.png,SILVER,train,寺,寿,thì
gold/yen2_page_0052_c06_105.png,GOLD,train,庄,庄,chăng
gold/yen2_page_0052_c06_107.png,GOLD,train,麻,麻,mà
gold/yen2_page_0052_c06_108.png,GOLD,train,浪,浪,rằng
gold/yen2_page_0052_c06_110.png,GOLD,train,固,固,có
gold/yen2_page_0052_c06_111.png,GOLD,train,死,死,tử
gold/yen2_page_0052_c06_113.png,GOLD,train,道,道,đạo
gold/yen2_page_0052_c06_114.png,GOLD,train,寺,寺,thì
gold/yen2_page_0052_c06_115.png,GOLD,train,一,一,nhất
gold/yen2_page_0052_c06_117.png,GOLD,train,罪,罪,tội
gold/yen2_page_0052_c06_119.png,GOLD,train,之,之,chi
gold/yen2_page_0052_c06_121.png,GOLD,train,除,除,giờ
gold/yen2_page_0052_c06_122.png,GOLD,train,㝵,㝵,người
gold/yen2_page_0052_c06_123.png,GOLD,train,戈,戈,qua
gold/yen2_page_0052_c07_124.png,GOLD,train,边,边,bên
gold/yen2_page_0052_c07_125.png,GOLD,train,箕,箕,kia
gold/yen2_page_0052_c07_127.png,GOLD,train,各,各,các
gold/yen2_page_0052_c07_128.png,GOLD,train,官,官,quan
gold/yen2_page_0052_c07_129.png,GOLD,train,連,連,liền
gold/yen2_page_0052_c07_130.png,GOLD,train,及,反,gặp
gold/yen2_page_0052_c07_131.png,GOLD,train,麻,麻,mà
gold/yen2_page_0052_c07_133.png,GOLD,train,即,即,tức
gold/yen2_page_0052_c07_134.png,GOLD,train,寺,寺,thì
gold/yen2_page_0052_c07_135.png,GOLD,train,本,本,Bốn
gold/yen2_page_0052_c07_136.png,GOLD,train,道,道,đạo
gold/yen2_page_0052_c07_139.png,GOLD,train,边,边,bên
silver/yen2_page_0052_c07_140.png,SILVER,train,其,真,kia
gold/yen2_page_0052_c07_142.png,GOLD,train,𧗱,術,về
gold/yen2_page_0052_c07_143.png,GOLD,train,麻,麻,mà
silver/yen2_page_0052_c07_144.png,SILVER,train,拮,扶,cất
gold/yen2_page_0052_c07_145.png,GOLD,train,朱,朱,cho
gold/yen2_page_0052_c08_146.png,GOLD,train,年,年,nên
gold/yen2_page_0052_c08_148.png,GOLD,train,边,边,bên
silver/yen2_page_0052_c08_149.png,SILVER,train,江,麾,sông
gold/yen2_page_0052_c08_150.png,GOLD,train,年,年,nên
gold/yen2_page_0052_c08_151.png,GOLD,train,車,重,một
gold/yen2_page_0052_c08_153.png,GOLD,train,為,為,vì
gold/yen2_page_0052_c08_154.png,GOLD,train,泖,泖,máu
gold/yen2_page_0052_c08_155.png,GOLD,train,㝵,㝵,người
silver/yen2_page_0052_c08_158.png,SILVER,train,為,馮,vì
gold/yen2_page_0052_c08_161.png,GOLD,train,徐,餘,giờ
gold/yen2_page_0052_c08_162.png,GOLD,train,呐,呐,nói
gold/yen2_page_0052_c08_163.png,GOLD,train,低,低,đây
gold/yen2_page_0052_c08_165.png,GOLD,train,事,事,sự
gold/yen2_page_0052_c09_170.png,GOLD,test,椤,移,la
gold/yen2_page_0052_c09_172.png,GOLD,test,曰,曰,viết
gold/yen2_page_0052_c09_174.png,GOLD,test,傳,傳,truyền
gold/yen2_page_0052_c09_175.png,GOLD,test,固,固,có
silver/yen2_page_0052_c09_176.png,SILVER,test,蔑,鹿,một
gold/yen2_page_0052_c09_177.png,GOLD,test,時,時,ngày
gold/yen2_page_0052_c09_179.png,GOLD,test,本,本,bổn
gold/yen2_page_0052_c09_180.png,GOLD,test,道,道,đạo
gold/yen2_page_0052_c09_181.png,GOLD,test,明,明,mừng
gold/yen2_page_0052_c09_182.png,GOLD,test,翁,翁,ông
silver/yen2_page_0052_c09_183.png,SILVER,test,垩,垂,Thánh
gold/yen2_page_0052_c09_185.png,GOLD,test,麻,麻,mà
gold/yen2_page_0054_c01_002.png,GOLD,train,女,女,nữ
silver/yen2_page_0054_c01_004.png,SILVER,train,求,未,cầu
gold/yen2_page_0054_c01_006.png,GOLD,train,𥒥,移,đá
gold/yen2_page_0054_c01_007.png,GOLD,train,沛,沛,phải
gold/yen2_page_0054_c01_008.png,GOLD,train,欺,欺,khi
silver/yen2_page_0054_c01_010.png,SILVER,train,㝵,景,người
silver/yen2_page_0054_c01_012.png,SILVER,train,寺,封,thì
gold/yen2_page_0054_c01_013.png,GOLD,train,求,求,cầu
gold/yen2_page_0054_c01_014.png,GOLD,train,破,破,phá
gold/yen2_page_0054_c01_016.png,GOLD,train,麻,麻,mà
gold/yen2_page_0054_c01_017.png,GOLD,train,沙,沙,sa
gold/yen2_page_0054_c02_020.png,GOLD,train,歇,歇,hết
gold/yen2_page_0054_c02_021.png,GOLD,train,闭,闭,bấy
gold/yen2_page_0054_c02_022.png,GOLD,train,除,除,giờ
gold/yen2_page_0054_c02_023.png,GOLD,train,翁,翁,ông
gold/yen2_page_0054_c02_024.png,GOLD,train,曰,曰,viết
gold/yen2_page_0054_c02_027.png,GOLD,train,城,城,thành
gold/yen2_page_0054_c02_028.png,GOLD,train,体,体,thấy
silver/yen2_page_0054_c02_030.png,SILVER,train,丕,王,vậy
silver/yen2_page_0054_c02_031.png,SILVER,train,跪,昵,quỳ
gold/yen2_page_0054_c02_033.png,GOLD,train,麻,麻,MÀ
gold/yen2_page_0054_c02_034.png,GOLD,train,真,真,XIN
gold/yen2_page_0054_c02_035.png,GOLD,train,浪,浪,RĂNG
gold/yen2_page_0054_c02_037.png,GOLD,train,翁,翁,ÔNG
silver/yen2_page_0054_c02_038.png,SILVER,train,垩,垂,THÁNH
silver/yen2_page_0054_c02_039.png,SILVER,train,支,寺,Giê
gold/yen2_page_0054_c02_040.png,GOLD,train,尼,尼,ni
gold/yen2_page_0054_c03_042.png,GOLD,train,溩,馮,ô
gold/yen2_page_0054_c03_043.png,GOLD,train,𦔳,𦔳,chữa
gold/yen2_page_0054_c03_046.png,GOLD,train,蟯,澆,nhiêu
gold/yen2_page_0054_c03_047.png,GOLD,train,㝵,㝵,người
gold/yen2_page_0054_c03_048.png,GOLD,train,矯,矯,kẻo
gold/yen2_page_0054_c03_049.png,GOLD,train,沛,沖,phải
silver/yen2_page_0054_c03_050.png,SILVER,train,折,町,chết
gold/yen2_page_0054_c03_051.png,GOLD,train,皮,皮,Vừa
gold/yen2_page_0054_c03_053.png,GOLD,train,断,断,đoạn
gold/yen2_page_0054_c03_055.png,GOLD,train,体,体,thấy
silver/yen2_page_0054_c03_056.png,SILVER,train,闭,周,bấy
gold/yen2_page_0054_c03_057.png,GOLD,train,蟯,澆,nhiêu
gold/yen2_page_0054_c03_058.png,GOLD,train,㝵,㝵,người
silver/yen2_page_0054_c03_059.png,SILVER,train,挼,按,nổi
silver/yen2_page_0054_c03_060.png,SILVER,train,連,題,lên
gold/yen2_page_0054_c03_061.png,GOLD,train,歇,歇,hết
gold/yen2_page_0054_c04_062.png,GOLD,train,油,油,dù
gold/yen2_page_0054_c04_063.png,GOLD,train,麻,麻,mà
silver/yen2_page_0054_c04_064.png,SILVER,train,礼,祀,trẻ
gold/yen2_page_0054_c04_066.png,GOLD,train,庄,庄,chăng
gold/yen2_page_0054_c04_067.png,GOLD,train,固,固,có
silver/yen2_page_0054_c04_068.png,SILVER,train,沛,滯,phải
silver/yen2_page_0054_c04_069.png,SILVER,train,市,带,nao
gold/yen2_page_0054_c04_070.png,GOLD,train,庄,庄,chăng
gold/yen2_page_0054_c04_071.png,GOLD,train,沛,沛,phải
silver/yen2_page_0054_c04_072.png,SILVER,train,秩,教,mất
gold/yen2_page_0054_c04_073.png,GOLD,train,古,古,của
gold/yen2_page_0054_c04_074.png,GOLD,train,之,之,chi
gold/yen2_page_0054_c04_076.png,GOLD,train,闭,闭,Bấy
gold/yen2_page_0054_c04_077.png,GOLD,train,除,除,giờ
silver/yen2_page_0054_c04_078.png,SILVER,train,盃,孟,vui
gold/yen2_page_0054_c04_080.png,GOLD,train,麻,麻,mà
gold/yen2_page_0054_c04_081.png,GOLD,train,連,建,lên
gold/yen2_page_0054_c04_082.png,GOLD,train,船,船,thuyền
gold/yen2_page_0054_c05_083.png,GOLD,train,渡,渡,đò
silver/yen2_page_0054_c05_084.png,SILVER,train,歇,歌,hết
gold/yen2_page_0054_c05_085.png,GOLD,train,連,連,liền
gold/yen2_page_0054_c05_087.png,GOLD,train,如,如,nhà
gold/yen2_page_0054_c05_088.png,GOLD,train,除,除,thờ
silver/yen2_page_0054_c05_089.png,SILVER,train,翁,𭔿,ông
gold/yen2_page_0054_c05_090.png,GOLD,train,堊,堊,Thánh
gold/yen2_page_0054_c05_091.png,GOLD,train,衣,衣,ấy
gold/yen2_page_0054_c05_094.png,GOLD,train,事,事,sự
gold/yen2_page_0054_c05_095.png,GOLD,train,重,重,trọng
gold/yen2_page_0054_c06_098.png,GOLD,test,夢,夢,MỒNG
silver/yen2_page_0054_c06_099.png,SILVER,test,𠄼,献,NĂM
gold/yen2_page_0054_c06_100.png,GOLD,test,婆,婆,BÀ
gold/yen2_page_0054_c06_101.png,GOLD,test,聖,里,THÁNH
silver/yen2_page_0054_c06_102.png,SILVER,test,阿,河,A
gold/yen2_page_0054_c06_104.png,GOLD,test,些,些,ta
gold/yen2_page_0054_c06_105.png,GOLD,test,童,童,đồng
gold/yen2_page_0054_c06_106.png,GOLD,test,偵,百,trinh
gold/yen2_page_0054_c06_109.png,GOLD,test,道,道,đạo
silver/yen2_page_0054_c06_110.png,SILVER,test,傳,傳,truyen
gold/yen2_page_0054_c07_111.png,GOLD,train,中,中,Trong
silver/yen2_page_0054_c07_112.png,SILVER,train,渃,居,nước
gold/yen2_page_0054_c07_115.png,GOLD,train,离,离,li
gold/yen2_page_0054_c07_117.png,GOLD,train,固,固,có
gold/yen2_page_0054_c07_119.png,GOLD,train,㝵,㝵,người
gold/yen2_page_0054_c07_121.png,GOLD,train,先,先,tên
gold/yen2_page_0054_c07_125.png,GOLD,train,些,些,ta
gold/yen2_page_0054_c07_126.png,GOLD,train,生,生,sinh
gold/yen2_page_0054_c07_128.png,GOLD,train,於,於,ở
gold/yen2_page_0054_c07_129.png,GOLD,train,城,城,thành
gold/yen2_page_0054_c07_130.png,GOLD,train,頗,頗,pha
gold/yen2_page_0054_c07_131.png,GOLD,train,离,离,li
silver/yen2_page_0054_c07_132.png,SILVER,train,模,積,mô
gold/yen2_page_0054_c08_133.png,GOLD,train,妑,姻,Bà
gold/yen2_page_0054_c08_134.png,GOLD,train,垩,垩,Thánh
gold/yen2_page_0054_c08_135.png,GOLD,train,怩,泥,này
gold/yen2_page_0054_c08_136.png,GOLD,train,固,固,có
silver/yen2_page_0054_c08_137.png,SILVER,train,本,𠾖,bốn
gold/yen2_page_0054_c08_138.png,GOLD,train,事,事,sự
gold/yen2_page_0054_c08_139.png,GOLD,train,各,各,các
gold/yen2_page_0054_c08_140.png,GOLD,train,㝵,㝵,người
gold/yen2_page_0054_c08_141.png,GOLD,train,女,女,nữ
gold/yen2_page_0054_c08_143.png,GOLD,train,重,重,trọng
silver/yen2_page_0054_c08_144.png,SILVER,train,蔑,䴡,một
gold/yen2_page_0054_c08_146.png,GOLD,train,郎,郎,sang
gold/yen2_page_0054_c08_147.png,GOLD,train,重,重,trọng
gold/yen2_page_0054_c08_150.png,GOLD,train,富,富,phú
silver/yen2_page_0054_c08_151.png,SILVER,train,貴,首,quý
gold/yen2_page_0054_c08_152.png,GOLD,train,巴,巴,ba
silver/yen2_page_0054_c08_154.png,SILVER,train,卒,率,tốt
silver/yen2_page_0054_c08_155.png,SILVER,train,冷,洽,lành
gold/yen2_page_0054_c09_158.png,GOLD,train,坤,坤,khôn
gold/yen2_page_0054_c09_159.png,GOLD,train,頑,頑,ngoan
gold/yen2_page_0054_c09_160.png,GOLD,train,双,双,Song
silver/yen2_page_0054_c09_164.png,SILVER,train,衣,似,ấy
gold/yen2_page_0054_c09_165.png,GOLD,train,吏,吏,lại
gold/yen2_page_0054_c09_166.png,GOLD,train,固,固,có
gold/yen2_page_0054_c09_167.png,GOLD,train,事,事,sự
gold/yen2_page_0054_c09_168.png,GOLD,train,重,重,trọng
