image,book,page,column,ocr_char,syllable,label,unicode,tier,rule,bbox,image_md5
gold/stt11_page_0242_c01_019.png,stt11,page_0242,1,基,ki,朞,U+671E,GOLD,s1_inter_s2_similar,"[1460, 2369, 1565, 2484]",6dbfdf0ae440
gold/stt11_page_0242_c02_021.png,stt11,page_0242,2,芻,sô,芻,U+82BB,GOLD,s1_inter_s2_direct,"[1311, 561, 1417, 682]",cf1cec84c23b
syllable/stt11_page_0242_c02_022.png,stt11,page_0242,2,畨,u,,,SYLLABLE,syl_ctx:corpus4,"[1311, 665, 1416, 789]",9b3f7fbd6eb0
gold/stt11_page_0242_c02_023.png,stt11,page_0242,2,奴,nô,奴,U+5974,GOLD,s1_inter_s2_direct,"[1311, 770, 1416, 893]",e7383764e382
syllable/stt11_page_0242_c02_024.png,stt11,page_0242,2,卄,là,,,SYLLABLE,syl_ctx:corpus4,"[1313, 868, 1416, 990]",174f4743da5d
gold/stt11_page_0242_c02_025.png,stt11,page_0242,2,黄,vàng,黄,U+9EC4,GOLD,s1_inter_s2_direct,"[1311, 969, 1417, 1098]",cad589ca3cc1
gold/stt11_page_0242_c02_026.png,stt11,page_0242,2,壳,xác,壳,U+58F3,GOLD,s1_inter_s2_direct,"[1312, 1076, 1416, 1203]",4ca3a6bf9428
gold/stt11_page_0242_c02_027.png,stt11,page_0242,2,時,thì,時,U+6642,GOLD,s1_inter_s2_direct,"[1312, 1182, 1418, 1311]",5ac953d4125f
gold/stt11_page_0242_c02_028.png,stt11,page_0242,2,柴,thầy,柴,U+67F4,GOLD,s1_inter_s2_direct,"[1311, 1288, 1418, 1419]",a0fec9400e85
gold/stt11_page_0242_c02_029.png,stt11,page_0242,2,其,kia,其,U+5176,GOLD,s1_inter_s2_direct,"[1309, 1402, 1418, 1536]",e197f0d85e68
syllable/stt11_page_0242_c02_030.png,stt11,page_0242,2,畢,tìm,,,SYLLABLE,syl_ctx:corpus4,"[1309, 1512, 1418, 1640]",1b28f4e05984
gold/stt11_page_0242_c02_031.png,stt11,page_0242,2,特,được,特,U+7279,GOLD,s1_inter_s2_direct,"[1310, 1614, 1417, 1748]",64cc0b01df4e
gold/stt11_page_0242_c02_032.png,stt11,page_0242,2,麻,mà,麻,U+9EBB,GOLD,s1_inter_s2_direct,"[1312, 1725, 1416, 1853]",ecba35353f3b
gold/stt11_page_0242_c02_033.png,stt11,page_0242,2,塟,táng,塟,U+585F,GOLD,s1_inter_s2_direct,"[1310, 1829, 1418, 1961]",eb37488cdfd6
gold/stt11_page_0242_c02_034.png,stt11,page_0242,2,尼,nơi,尼,U+5C3C,GOLD,s1_inter_s2_direct_am_sua_dau,"[1310, 1934, 1418, 2067]",9fcba95455f9
syllable/stt11_page_0242_c02_035.png,stt11,page_0242,2,重,trong,,,SYLLABLE,syl_ctx:corpus4,"[1312, 2040, 1414, 2154]",df2f735341a7
gold/stt11_page_0242_c03_036.png,stt11,page_0242,3,自,từ,自,U+81EA,GOLD,s1_inter_s2_direct,"[1179, 471, 1274, 572]",8dde4c0c0dfe
syllable/stt11_page_0242_c03_037.png,stt11,page_0242,3,万,đức,,,SYLLABLE,syl_ctx:bigram,"[1178, 547, 1277, 656]",c632129dd935
gold/stt11_page_0242_c03_038.png,stt11,page_0242,3,主,chúa,主,U+4E3B,GOLD,s1_inter_s2_direct,"[1178, 639, 1277, 749]",69fce51fc916
gold/stt11_page_0242_c03_039.png,stt11,page_0242,3,支,giê,支,U+652F,GOLD,s1_inter_s2_direct,"[1175, 725, 1278, 836]",7e0bc6e7fb90
gold/stt11_page_0242_c03_040.png,stt11,page_0242,3,秋,su,秋,U+79CB,GOLD,s1_inter_s2_direct,"[1176, 819, 1277, 930]",5be6c5a106a5
syllable/stt11_page_0242_c03_041.png,stt11,page_0242,3,要,ra,,,SYLLABLE,syl_ctx:bigram,"[1175, 906, 1277, 1016]",e569ad295356
gold/stt11_page_0242_c03_042.png,stt11,page_0242,3,代,đời,代,U+4EE3,GOLD,s1_inter_s2_direct,"[1173, 998, 1278, 1112]",4fabcb535946
gold/stt11_page_0242_c03_043.png,stt11,page_0242,3,朱,cho,朱,U+6731,GOLD,s1_inter_s2_direct,"[1173, 1086, 1277, 1197]",3428a9b9822f
gold/stt11_page_0242_c03_044.png,stt11,page_0242,3,旦,đến,旦,U+65E6,GOLD,s1_inter_s2_direct,"[1174, 1182, 1276, 1291]",0867e5a0141f
gold/stt11_page_0242_c03_045.png,stt11,page_0242,3,翁,ông,翁,U+7FC1,GOLD,s1_inter_s2_direct,"[1173, 1266, 1277, 1377]",18bf48568e8c
gold/stt11_page_0242_c03_046.png,stt11,page_0242,3,圣,thánh,圣,U+5723,GOLD,s1_inter_s2_direct,"[1173, 1359, 1276, 1471]",a18513d808aa
gold/stt11_page_0242_c03_047.png,stt11,page_0242,3,巳,này,尼,U+5C3C,GOLD,s1_inter_s2_similar,"[1172, 1445, 1277, 1557]",9cfbc97d4449
gold/stt11_page_0242_c03_048.png,stt11,page_0242,3,特,được,特,U+7279,GOLD,s1_inter_s2_direct,"[1164, 1530, 1268, 1642]",b61ba70a4ecb
gold/stt11_page_0242_c03_049.png,stt11,page_0242,3,巴,ba,巴,U+5DF4,GOLD,s1_inter_s2_direct,"[1163, 1616, 1268, 1727]",e4f71b225001
syllable/stt11_page_0242_c03_050.png,stt11,page_0242,3,暮,trăm,,,SYLLABLE,syl_ctx:bigram,"[1172, 1703, 1277, 1812]",7205b74269c9
syllable/stt11_page_0242_c03_052.png,stt11,page_0242,3,辭,năm,,,SYLLABLE,syl_ctx:corpus4,"[1168, 1886, 1261, 1988]",cc3dbc716b22
gold/stt11_page_0242_c04_054.png,stt11,page_0242,4,邁,mươi,邁,U+9081,GOLD,s1_inter_s2_direct,"[1023, 769, 1135, 895]",2acc9e165c95
syllable/stt11_page_0242_c04_056.png,stt11,page_0242,4,妃,bà,,,SYLLABLE,syl_ctx:bigram,"[1022, 971, 1133, 1097]",63e881e45bcc
gold/stt11_page_0242_c04_057.png,stt11,page_0242,4,垩,thánh,垩,U+57A9,GOLD,s1_inter_s2_direct,"[1021, 1076, 1132, 1202]",ccfe62fcc7a9
syllable/stt11_page_0242_c04_058.png,stt11,page_0242,4,欹,ca,,,SYLLABLE,syl_ctx:bigram,"[1022, 1183, 1132, 1307]",512a9a37138f
gold/stt11_page_0242_c04_059.png,stt11,page_0242,4,些,ta,些,U+4E9B,GOLD,s1_inter_s2_direct,"[1022, 1279, 1132, 1407]",daabd865c798
syllable/stt11_page_0242_c04_060.png,stt11,page_0242,4,移,ri,,,SYLLABLE,syl_ctx:bigram,"[1021, 1385, 1130, 1509]",00f181ed119c
gold/stt11_page_0242_c04_061.png,stt11,page_0242,4,那,na,那,U+90A3,GOLD,s1_inter_s2_direct,"[1023, 1482, 1129, 1607]",3d524ea00b85
gold/stt11_page_0242_c04_062.png,stt11,page_0242,4,傳,truyện,傳,U+50B3,GOLD,s1_inter_s2_direct,"[1024, 1592, 1129, 1702]",acfbf3228947
gold/stt11_page_0242_c05_065.png,stt11,page_0242,5,支,chi,支,U+652F,GOLD,s1_inter_s2_direct,"[883, 637, 992, 752]",e4efceaf2517
syllable/stt11_page_0242_c05_067.png,stt11,page_0242,5,粤,là,,,SYLLABLE,syl_ctx:corpus4,"[877, 819, 982, 933]",2e3c24b046d3
syllable/stt11_page_0242_c05_068.png,stt11,page_0242,5,尺,nơi,,,SYLLABLE,syl_ctx:bigram,"[876, 914, 983, 1028]",cb199ec6b1bd
syllable/stt11_page_0242_c05_069.png,stt11,page_0242,5,行,đức,,,SYLLABLE,syl_ctx:bigram,"[876, 999, 981, 1113]",836a0fe9135c
gold/stt11_page_0242_c05_070.png,stt11,page_0242,5,主,chúa,主,U+4E3B,GOLD,s1_inter_s2_direct,"[875, 1095, 981, 1207]",51143a1db125
gold/stt11_page_0242_c05_071.png,stt11,page_0242,5,支,giê,支,U+652F,GOLD,s1_inter_s2_direct,"[874, 1189, 981, 1302]",ea91b9e0d149
syllable/stt11_page_0242_c05_072.png,stt11,page_0242,5,杖,su,,,SYLLABLE,syl_ctx:bigram,"[874, 1276, 980, 1387]",ba364b023230
gold/stt11_page_0242_c05_073.png,stt11,page_0242,5,欺,khi,欺,U+6B3A,GOLD,s1_inter_s2_direct,"[865, 1361, 972, 1473]",4efb512fa176
gold/stt11_page_0242_c05_074.png,stt11,page_0242,5,洋,còn,群,U+7FA4,GOLD,s1_inter_s2_similar,"[865, 1455, 972, 1567]",a4124af04387
gold/stt11_page_0242_c05_075.png,stt11,page_0242,5,礼,trẻ,礼,U+793C,GOLD,s1_inter_s2_direct,"[863, 1540, 973, 1653]",d09b56c2185b
gold/stt11_page_0242_c05_076.png,stt11,page_0242,5,於,ở,於,U+65BC,GOLD,s1_inter_s2_direct,"[862, 1634, 973, 1749]",645accfc8c7c
syllable/stt11_page_0242_c05_077.png,stt11,page_0242,5,䵟,bảy,,,SYLLABLE,syl_ctx:corpus4,"[862, 1719, 973, 1834]",38a81b7d7076
gold/stt11_page_0242_c05_079.png,stt11,page_0242,5,因,nhân,因,U+56E0,GOLD,s1_inter_s2_direct,"[863, 1902, 972, 2015]",b939ab8c8345
gold/stt11_page_0242_c05_080.png,stt11,page_0242,5,爲,vì,爲,U+7232,GOLD,s1_inter_s2_direct,"[864, 1995, 971, 2109]",f1c7f2806ef6
gold/stt11_page_0242_c05_081.png,stt11,page_0242,5,事,sự,事,U+4E8B,GOLD,s1_inter_s2_direct,"[863, 2091, 971, 2204]",9d7e1881734c
syllable/stt11_page_0242_c05_082.png,stt11,page_0242,5,人,ấy,,,SYLLABLE,syl_ctx:bigram,"[863, 2175, 971, 2292]",c7764d706257
syllable/stt11_page_0242_c05_083.png,stt11,page_0242,5,送,nước,,,SYLLABLE,syl_ctx:corpus4,"[865, 2261, 970, 2377]",ab193ace9ee3
gold/stt11_page_0242_c06_085.png,stt11,page_0242,6,生,sinh,生,U+751F,GOLD,s1_inter_s2_direct,"[730, 460, 832, 563]",b99283581539
syllable/stt11_page_0242_c06_086.png,stt11,page_0242,6,燒,nhiều,,,SYLLABLE,syl_ctx:bigram,"[730, 542, 832, 653]",cb01d27bb29e
gold/stt11_page_0242_c06_087.png,stt11,page_0242,6,旱,người,𠊚,U+2029A,GOLD,quyet_dinh_nguoi:qd01_cell_lock,"[728, 628, 834, 740]",a3afa81e959f
gold/stt11_page_0242_c06_088.png,stt11,page_0242,6,垩,thánh,垩,U+57A9,GOLD,s1_inter_s2_direct,"[728, 715, 832, 826]",5f93818808a9
gold/stt11_page_0242_c06_089.png,stt11,page_0242,6,男,nam,男,U+7537,GOLD,s1_inter_s2_direct,"[727, 809, 831, 919]",6de800f71154
gold/stt11_page_0242_c06_090.png,stt11,page_0242,6,女,nữ,女,U+5973,GOLD,s1_inter_s2_direct,"[726, 896, 830, 1003]",23559805822d
syllable/stt11_page_0242_c06_091.png,stt11,page_0242,6,团,bây,,,SYLLABLE,syl_ctx:bigram,"[726, 979, 831, 1090]",85be470a1e5e
gold/stt11_page_0242_c06_092.png,stt11,page_0242,6,除,giờ,除,U+9664,GOLD,s1_inter_s2_direct,"[718, 1074, 822, 1185]",c78f12500bab
gold/stt11_page_0242_c06_094.png,stt11,page_0242,6,事,sự,事,U+4E8B,GOLD,s1_inter_s2_direct,"[716, 1254, 822, 1365]",bf5df1964ce2
syllable/stt11_page_0242_c06_095.png,stt11,page_0242,6,妃,bà,,,SYLLABLE,syl_ctx:bigram,"[716, 1340, 821, 1449]",8465a8756fbb
gold/stt11_page_0242_c06_096.png,stt11,page_0242,6,垩,thánh,垩,U+57A9,GOLD,s1_inter_s2_direct,"[706, 1417, 813, 1525]",7e1c22659dd8
syllable/stt11_page_0242_c06_097.png,stt11,page_0242,6,衆,ca,,,SYLLABLE,syl_ctx:bigram,"[704, 1510, 815, 1620]",8375be166d55
syllable/stt11_page_0242_c06_098.png,stt11,page_0242,6,移,ri,,,SYLLABLE,syl_ctx:bigram,"[704, 1596, 813, 1704]",ef59fbd2a33d
gold/stt11_page_0242_c06_099.png,stt11,page_0242,6,那,na,那,U+90A3,GOLD,s1_inter_s2_direct,"[706, 1680, 811, 1789]",e9b4541fabb3
gold/stt11_page_0242_c06_100.png,stt11,page_0242,6,生,sinh,生,U+751F,GOLD,s1_inter_s2_direct,"[705, 1786, 812, 1876]",dd9d57856689
syllable/stt11_page_0242_c06_101.png,stt11,page_0242,6,罗,ra,,,SYLLABLE,syl_ctx:bigram,"[705, 1860, 812, 1969]",95b892d7cb98
gold/stt11_page_0242_c06_102.png,stt11,page_0242,6,於,ở,於,U+65BC,GOLD,s1_inter_s2_direct,"[704, 1947, 813, 2054]",13b646af9302
gold/stt11_page_0242_c06_103.png,stt11,page_0242,6,亜,a,亜,U+4E9C,GOLD,s1_inter_s2_direct,"[705, 2031, 813, 2140]",c59ad5ce6d27
gold/stt11_page_0242_c06_104.png,stt11,page_0242,6,黎,lê,黎,U+9ECE,GOLD,s1_inter_s2_direct,"[712, 2116, 825, 2227]",80d9d2f3c51a
gold/stt11_page_0242_c06_105.png,stt11,page_0242,6,山,san,山,U+5C71,GOLD,s1_inter_s2_direct,"[714, 2209, 823, 2320]",b3a06bf71e84
syllable/stt11_page_0242_c06_106.png,stt11,page_0242,6,移,ri,,,SYLLABLE,syl_ctx:bigram,"[716, 2296, 821, 2407]",b58d170a92e2
gold/stt11_page_0242_c07_109.png,stt11,page_0242,7,几,kẻ,几,U+51E0,GOLD,s1_inter_s2_direct,"[569, 545, 672, 650]",00c08f4f2f81
gold/stt11_page_0242_c07_110.png,stt11,page_0242,7,助,chợ,助,U+52A9,GOLD,s1_inter_s2_direct,"[569, 629, 672, 735]",5c465bab854e
syllable/stt11_page_0242_c07_111.png,stt11,page_0242,7,法,nước,,,SYLLABLE,syl_ctx:corpus4,"[568, 714, 673, 824]",12e2628111a6
gold/stt11_page_0242_c07_113.png,stt11,page_0242,7,支,chi,支,U+652F,GOLD,s1_inter_s2_direct,"[567, 903, 671, 1016]",1903da089da4
gold/stt11_page_0242_c07_114.png,stt11,page_0242,7,穌,tô,穌,U+7A4C,GOLD,s1_inter_s2_direct,"[567, 990, 672, 1100]",3af7e293a564
gold/stt11_page_0242_c07_115.png,stt11,page_0242,7,時,thì,時,U+6642,GOLD,s1_inter_s2_direct,"[568, 1077, 670, 1183]",c7f66d3fa84d
syllable/stt11_page_0242_c07_116.png,stt11,page_0242,7,内,làm,,,SYLLABLE,syl_ctx:bigram,"[568, 1171, 670, 1279]",4a6687d964e2
gold/stt11_page_0242_c07_117.png,stt11,page_0242,7,丕,vậy,丕,U+4E15,GOLD,s1_inter_s2_direct,"[559, 1256, 663, 1366]",643121af817a
gold/stt11_page_0242_c07_119.png,stt11,page_0242,7,唯,dõi,唯,U+552F,GOLD,s1_inter_s2_direct,"[559, 1437, 660, 1545]",51f1f61b0007
gold/stt11_page_0242_c07_120.png,stt11,page_0242,7,早,người,𠊚,U+2029A,GOLD,quyet_dinh_nguoi:qd01_cell_lock,"[559, 1531, 661, 1640]",8157cace2c5b
syllable/stt11_page_0242_c07_121.png,stt11,page_0242,7,異,là,,,SYLLABLE,syl_ctx:bigram,"[558, 1615, 660, 1725]",3139c7616601
syllable/stt11_page_0242_c07_122.png,stt11,page_0242,7,希,vua,,,SYLLABLE,syl_ctx:bigram,"[557, 1699, 661, 1811]",625d99a96a1c
gold/stt11_page_0242_c07_123.png,stt11,page_0242,7,主,chúa,主,U+4E3B,GOLD,s1_inter_s2_direct,"[558, 1785, 660, 1894]",007c47dc3f0e
syllable/stt11_page_0242_c07_124.png,stt11,page_0242,7,沼,trị,,,SYLLABLE,syl_ctx:bigram,"[547, 1868, 651, 1982]",6ec510e6fe91
syllable/stt11_page_0242_c07_126.png,stt11,page_0242,7,氏,ấy,,,SYLLABLE,syl_ctx:corpus4,"[548, 2060, 651, 2171]",67442773f141
gold/stt11_page_0242_c07_127.png,stt11,page_0242,7,吒,cha,吒,U+5412,GOLD,s1_inter_s2_direct,"[557, 2145, 661, 2256]",1cf0bb2913a8
syllable/stt11_page_0242_c07_128.png,stt11,page_0242,7,候,mẹ,,,SYLLABLE,syl_ctx:bigram,"[559, 2231, 659, 2339]",7b49188c695a
gold/stt11_page_0242_c07_129.png,stt11,page_0242,7,早,người,𠊚,U+2029A,GOLD,quyet_dinh_nguoi:qd01_cell_lock,"[560, 2316, 660, 2426]",bea19510d100
gold/stt11_page_0242_c07_130.png,stt11,page_0242,7,郎,sang,郎,U+90CE,GOLD,s1_inter_s2_direct,"[558, 2404, 661, 2508]",c840151f6f6c
gold/stt11_page_0242_c08_132.png,stt11,page_0242,8,遣,khiến,遣,U+9063,GOLD,s1_inter_s2_direct,"[400, 543, 508, 655]",1584f8d37a68
gold/stt11_page_0242_c08_133.png,stt11,page_0242,8,昆,con,昆,U+6606,GOLD,s1_inter_s2_direct,"[403, 637, 515, 750]",b1a0e3384123
syllable/stt11_page_0242_c08_134.png,stt11,page_0242,8,李,học,,,SYLLABLE,syl_ctx:corpus4,"[407, 724, 513, 834]",2dfffb078e18
gold/stt11_page_0242_c08_135.png,stt11,page_0242,8,仍,những,仍,U+4ECD,GOLD,s1_inter_s2_direct,"[409, 809, 512, 922]",5f1a265ab159
gold/stt11_page_0242_c08_136.png,stt11,page_0242,8,理,lẽ,理,U+7406,GOLD,s1_inter_s2_direct,"[410, 904, 510, 1016]",ec651c602aa8
gold/stt11_page_0242_c08_137.png,stt11,page_0242,8,中,trong,中,U+4E2D,GOLD,s1_inter_s2_direct,"[411, 999, 510, 1111]",d487026f1f84
syllable/stt11_page_0242_c08_138.png,stt11,page_0242,8,斥,trời,,,SYLLABLE,syl_ctx:bigram,"[410, 1086, 511, 1197]",67949de208c2
gold/stt11_page_0242_c08_139.png,stt11,page_0242,8,坦,đất,坦,U+5766,GOLD,s1_inter_s2_direct,"[401, 1180, 502, 1289]",c3062d890c04
syllable/stt11_page_0242_c08_140.png,stt11,page_0242,8,庻,mà,,,SYLLABLE,syl_ctx:corpus4,"[401, 1266, 501, 1375]",8d5f6d040550
gold/stt11_page_0242_c08_141.png,stt11,page_0242,8,罢,bởi,罢,U+7F62,GOLD,s1_inter_s2_direct,"[402, 1350, 500, 1463]",f9a441c0a0d3
syllable/stt11_page_0242_c08_142.png,stt11,page_0242,8,州,sáng,,,SYLLABLE,syl_ctx:corpus4,"[401, 1435, 501, 1549]",0d7d1475595e
gold/stt11_page_0242_c08_144.png,stt11,page_0242,8,時,thì,時,U+6642,GOLD,s1_inter_s2_direct,"[399, 1615, 503, 1728]",2dcdcfd25ca3
gold/stt11_page_0242_c08_145.png,stt11,page_0242,8,別,biết,別,U+5225,GOLD,s1_inter_s2_direct,"[400, 1702, 501, 1812]",2db315374b46
gold/stt11_page_0242_c08_146.png,stt11,page_0242,8,事,sự,事,U+4E8B,GOLD,s1_inter_s2_direct,"[402, 1797, 500, 1905]",b46f0756cde7
syllable/stt11_page_0242_c08_147.png,stt11,page_0242,8,人,ấy,,,SYLLABLE,syl_ctx:bigram,"[402, 1882, 500, 1991]",2f0128be420b
gold/stt11_page_0242_c08_148.png,stt11,page_0242,8,凜,lắm,凜,U+51DC,GOLD,s1_inter_s2_direct,"[412, 1978, 510, 2084]",bc3ba6f69f6b
gold/stt11_page_0242_c08_149.png,stt11,page_0242,8,仍,nhưng,仍,U+4ECD,GOLD,s1_inter_s2_direct,"[412, 2062, 509, 2170]",4f71590720aa
syllable/stt11_page_0242_c08_150.png,stt11,page_0242,8,腐,mà,,,SYLLABLE,syl_ctx:corpus4,"[412, 2147, 510, 2256]",f096459f44cb
gold/stt11_page_0242_c08_153.png,stt11,page_0242,8,事,sự,事,U+4E8B,GOLD,s1_inter_s2_direct,"[401, 2409, 500, 2510]",1bddd2270ef0
gold/stt11_page_0242_c09_154.png,stt11,page_0242,9,重,trọng,重,U+91CD,GOLD,s1_inter_s2_direct,"[253, 463, 352, 562]",23320552b1a3
gold/stt11_page_0242_c09_155.png,stt11,page_0242,9,欣,hơn,欣,U+6B23,GOLD,s1_inter_s2_direct,"[253, 545, 353, 651]",2522a4e8fad6
gold/stt11_page_0242_c09_156.png,stt11,page_0242,9,女,nữa,女,U+5973,GOLD,s1_inter_s2_direct,"[252, 631, 354, 737]",22f9efcbc134
syllable/stt11_page_0242_c09_157.png,stt11,page_0242,9,母,là,,,SYLLABLE,syl_ctx:bigram,"[254, 716, 352, 820]",203231083edd
gold/stt11_page_0242_c09_158.png,stt11,page_0242,9,事,sự,事,U+4E8B,GOLD,s1_inter_s2_direct,"[256, 801, 350, 904]",74e0cd536269
gold/stt11_page_0242_c09_160.png,stt11,page_0242,9,蜍,thờ,蜍,U+870D,GOLD,s1_inter_s2_direct,"[256, 961, 351, 1064]",6e85809e1942
syllable/stt11_page_0242_c09_161.png,stt11,page_0242,9,奉,phượng,,,SYLLABLE,syl_ctx:bigram,"[263, 1035, 360, 1137]",22bb6f0b1033
syllable/stt11_page_0242_c09_162.png,stt11,page_0242,9,行,đức,,,SYLLABLE,syl_ctx:bigram,"[264, 1120, 361, 1224]",58c829883f31
gold/stt11_page_0242_c09_163.png,stt11,page_0242,9,主,chúa,主,U+4E3B,GOLD,s1_inter_s2_direct,"[264, 1206, 361, 1309]",726aa68b65f8
syllable/stt11_page_0242_c09_164.png,stt11,page_0242,9,底,trời,,,SYLLABLE,syl_ctx:bigram,"[265, 1291, 361, 1393]",c02c5949747e
syllable/stt11_page_0242_c09_166.png,stt11,page_0242,9,困,có,,,SYLLABLE,syl_ctx:corpus4,"[266, 1460, 359, 1563]",d5936f023c40
gold/stt11_page_0242_c09_168.png,stt11,page_0242,9,唐,đêm,店,U+5E97,GOLD,s1_inter_s2_similar,"[266, 1630, 359, 1731]",630bb84e6b7b
syllable/stt11_page_0242_c09_169.png,stt11,page_0242,9,人,ấy,,,SYLLABLE,syl_ctx:bigram,"[265, 1706, 360, 1806]",4847adf6aeb2
gold/stt11_page_0242_c09_170.png,stt11,page_0242,9,欺,khi,欺,U+6B3A,GOLD,s1_inter_s2_direct,"[265, 1788, 362, 1890]",96dd87d818c6
gold/stt11_page_0242_c09_171.png,stt11,page_0242,9,早,người,𠊚,U+2029A,GOLD,quyet_dinh_nguoi:qd01_cell_lock,"[265, 1865, 360, 1967]",9485c5150952
gold/stt11_page_0242_c09_172.png,stt11,page_0242,9,洋,còn,群,U+7FA4,GOLD,s1_inter_s2_similar,"[267, 1949, 359, 2051]",78448d8822a7
gold/stt11_page_0242_c09_173.png,stt11,page_0242,9,午,ngủ,午,U+5348,GOLD,s1_inter_s2_direct,"[267, 2034, 359, 2138]",24685041ecf4
gold/stt11_page_0242_c09_174.png,stt11,page_0242,9,運,liền,蓮,U+84EE,GOLD,s1_inter_s2_similar,"[266, 2118, 360, 2223]",4833c1caa1c2
gold/stt11_page_0242_c09_177.png,stt11,page_0242,9,垩,thánh,垩,U+57A9,GOLD,s1_inter_s2_direct_am_sua_dau,"[255, 2374, 349, 2470]",43d12155ad1f
syllable/stt11_page_0244_c01_000.png,stt11,page_0244,1,行,đức,,,SYLLABLE,syl_ctx:corpus4,"[1468, 440, 1569, 539]",bb46f080ab61
gold/stt11_page_0244_c01_001.png,stt11,page_0244,1,把,bà,把,U+628A,GOLD,s1_inter_s2_direct,"[1468, 514, 1572, 620]",eaf0abbffae7
syllable/stt11_page_0244_c01_003.png,stt11,page_0244,1,分,đức,,,SYLLABLE,syl_ctx:bigram,"[1469, 1053, 1571, 1162]",916004da1125
gold/stt11_page_0244_c01_004.png,stt11,page_0244,1,主,chúa,主,U+4E3B,GOLD,s1_inter_s2_direct_lowp,"[1469, 1138, 1571, 1248]",7a34cc70356c
gold/stt11_page_0244_c01_005.png,stt11,page_0244,1,支,giê,支,U+652F,GOLD,s1_inter_s2_direct_lowp,"[1470, 1232, 1572, 1342]",9fd9424da3d8
syllable/stt11_page_0244_c01_006.png,stt11,page_0244,1,杖,su,,,SYLLABLE,syl_ctx:bigram,"[1468, 1318, 1574, 1428]",6965498232ce
gold/stt11_page_0244_c01_007.png,stt11,page_0244,1,把,trở,把,U+628A,GOLD,s1_inter_s2_direct,"[1467, 1411, 1576, 1524]",c72ab13e4919
syllable/stt11_page_0244_c01_009.png,stt11,page_0244,1,趍,đi,,,SYLLABLE,syl_ctx:bigram,"[1479, 1593, 1582, 1702]",cfffe3aeb838
gold/stt11_page_0244_c01_010.png,stt11,page_0244,1,庒,chăng,庒,U+5E92,GOLD,s1_inter_s2_direct,"[1478, 1677, 1582, 1788]",c5942d4012ae
gold/stt11_page_0244_c01_011.png,stt11,page_0244,1,忍,nhìn,忍,U+5FCD,GOLD,s1_inter_s2_direct,"[1469, 1752, 1573, 1863]",e820aa2bad8b
gold/stt11_page_0244_c01_012.png,stt11,page_0244,1,吏,lai,吏,U+540F,GOLD,s1_inter_s2_direct,"[1470, 1837, 1572, 1947]",3d33ea302de6
gold/stt11_page_0244_c01_014.png,stt11,page_0244,1,奴,no,奴,U+5974,GOLD,s1_inter_s2_direct,"[1469, 2017, 1573, 2127]",c0529157f9de
gold/stt11_page_0244_c01_015.png,stt11,page_0244,1,洋,con,群,U+7FA4,GOLD,s1_inter_s2_similar,"[1470, 2103, 1572, 2214]",e71bd1073867
gold/stt11_page_0244_c02_018.png,stt11,page_0244,2,蚕,tao,蚤,U+86A4,GOLD,s1_inter_s2_similar,"[1308, 440, 1412, 544]",27f039f994b3
gold/stt11_page_0244_c02_019.png,stt11,page_0244,2,庄,chẳng,庄,U+5E84,GOLD,s1_inter_s2_direct,"[1307, 521, 1414, 633]",8033fe3e1852
gold/stt11_page_0244_c02_020.png,stt11,page_0244,2,悶,muốn,悶,U+60B6,GOLD,s1_inter_s2_direct,"[1309, 610, 1412, 719]",c42968db915b
gold/stt11_page_0244_c02_021.png,stt11,page_0244,2,袩,xem,袩,U+88A9,GOLD,s1_inter_s2_direct,"[1311, 701, 1409, 812]",39e15e57e6ff
gold/stt11_page_0244_c02_022.png,stt11,page_0244,2,奴,nó,奴,U+5974,GOLD,s1_inter_s2_direct,"[1310, 795, 1411, 908]",55ddf6a5223f
syllable/stt11_page_0244_c02_023.png,stt11,page_0244,2,亮,đâu,,,SYLLABLE,syl_ctx:corpus4,"[1310, 882, 1413, 994]",b7456780eccd
syllable/stt11_page_0244_c02_024.png,stt11,page_0244,2,困,bấy,,,SYLLABLE,syl_ctx:bigram,"[1310, 975, 1415, 1090]",26aae6116a7d
gold/stt11_page_0244_c02_025.png,stt11,page_0244,2,除,giờ,除,U+9664,GOLD,s1_inter_s2_direct,"[1310, 1062, 1415, 1176]",857155b317b0
gold/stt11_page_0244_c02_026.png,stt11,page_0244,2,耳,người,𠊚,U+2029A,GOLD,quyet_dinh_nguoi:qd01_cell_lock,"[1310, 1156, 1415, 1269]",6a96aaa53f53
gold/stt11_page_0244_c02_027.png,stt11,page_0244,2,体,thấy,体,U+4F53,GOLD,s1_inter_s2_direct,"[1309, 1241, 1417, 1355]",b07c664be24a
syllable/stt11_page_0244_c02_028.png,stt11,page_0244,2,而,làm,,,SYLLABLE,syl_ctx:bigram,"[1309, 1328, 1417, 1438]",c64f0e8d377e
gold/stt11_page_0244_c02_029.png,stt11,page_0244,2,丕,vậy,丕,U+4E15,GOLD,s1_inter_s2_direct,"[1308, 1413, 1418, 1522]",4d02223fa0cf
gold/stt11_page_0244_c02_030.png,stt11,page_0244,2,連,liên,連,U+9023,GOLD,s1_inter_s2_direct,"[1317, 1498, 1425, 1606]",243c9dd92c6d
gold/stt11_page_0244_c02_031.png,stt11,page_0244,2,盆,buồn,盆,U+76C6,GOLD,s1_inter_s2_direct,"[1318, 1583, 1426, 1691]",5d992606e34e
