book,page,column,nom_idx,syllable,tier_old,ocr_char_old,predicted_nom,unicode,prob,in_dict,decision
stt11,page_0232,6,18,ăm,REVIEW,稽,棱,U+68F1,0.1535,False,NOT_IN_DICT
stt11,page_0232,7,1,mới,SYLLABLE,𧹒,買,U+8CB7,0.9613,True,RESCUE_V3_HIGH
stt11,page_0232,7,3,mẹ,SYLLABLE,娱,踈,U+8E08,0.079,False,NOT_IN_DICT
stt11,page_0232,7,5,lóc,SYLLABLE,咬,略,U+7565,0.0663,False,NOT_IN_DICT
stt11,page_0232,7,15,một,SYLLABLE,夢,更,U+66F4,0.7972,True,RESCUE_V3_MED
stt11,page_0232,7,16,năm,SYLLABLE,醉,𥙷,U+25677,0.174,False,NOT_IN_DICT
stt11,page_0232,7,17,làm,SYLLABLE,白,丕,U+4E15,0.1857,False,NOT_IN_DICT
stt11,page_0232,8,1,ấy,SYLLABLE,入,碎,U+788E,0.1405,False,NOT_IN_DICT
stt11,page_0232,8,3,rằng,REVIEW,底,碎,U+788E,0.1131,False,NOT_IN_DICT
stt11,page_0232,8,8,đây,REVIEW,欣,包,U+5305,0.9267,False,NOT_IN_DICT
stt11,page_0232,8,9,bao,REVIEW,乞,朱,U+6731,0.412,False,NOT_IN_DICT
stt11,page_0232,8,17,thiên,REVIEW,奈,天,U+5929,0.7087,True,RESCUE_V3_MED
stt11,page_0232,8,18,khen,SYLLABLE,㸔,奇,U+5947,0.0799,False,NOT_IN_DICT
stt11,page_0232,8,20,lạ,SYLLABLE,是,邏,U+908F,0.4413,True,RESCUE_V3_LOW_CONF
stt11,page_0232,8,21,đức,SYLLABLE,方,主,U+4E3B,0.3496,False,NOT_IN_DICT
stt11,page_0232,9,2,làm,SYLLABLE,与,吏,U+540F,0.673,False,NOT_IN_DICT
stt11,page_0232,9,6,xưa,SYLLABLE,𭃡,𥘉,U+25609,0.737,True,RESCUE_V3_MED
stt11,page_0232,9,10,mai,REVIEW,放,赦,U+8D66,0.6092,False,NOT_IN_DICT
stt11,page_0232,9,12,cùng,SYLLABLE,戈,女,U+5973,0.7048,False,NOT_IN_DICT
stt11,page_0232,9,13,quân,REVIEW,年,女,U+5973,0.2387,False,NOT_IN_DICT
stt11,page_0232,9,14,giù,REVIEW,梅,極,U+6975,0.0685,False,NOT_IN_DICT
stt11,page_0232,9,15,dêu,SYLLABLE,姚,極,U+6975,0.2323,False,NOT_IN_DICT
stt11,page_0232,9,16,rẽ,REVIEW,祀,批,U+6279,0.2517,False,NOT_IN_DICT
stt11,page_0232,9,17,biển,REVIEW,𨹧,礼,U+793C,0.135,False,NOT_IN_DICT
stt11,page_0232,9,18,làm,SYLLABLE,白,欺,U+6B3A,0.0753,False,NOT_IN_DICT
stt11,page_0232,9,19,hai,REVIEW,迢,咍,U+548D,0.1384,True,RESCUE_V3_LOW_CONF
stt11,page_0232,9,22,đi,SYLLABLE,趍,該,U+8A72,0.4983,False,NOT_IN_DICT
stt11,page_0234,1,2,nước,SYLLABLE,湲,渃,U+6E03,0.6968,True,RESCUE_V3_LOW_CONF
stt11,page_0234,1,3,i,SYLLABLE,衣,衣,U+8863,0.7932,False,NOT_IN_DICT
stt11,page_0234,1,7,làm,SYLLABLE,而,乄,U+4E44,0.0974,True,RESCUE_V3_LOW_CONF
stt11,page_0234,1,9,trong,REVIEW,奎,重,U+91CD,0.8793,False,NOT_IN_DICT
stt11,page_0234,1,10,hơn,REVIEW,掖,欣,U+6B23,0.4245,True,RESCUE_V3_LOW_CONF
stt11,page_0234,1,17,ghê,SYLLABLE,計,計,U+8A08,0.7303,False,NOT_IN_DICT
stt11,page_0234,1,21,đế,REVIEW,存,底,U+5E95,0.8712,False,NOT_IN_DICT
stt11,page_0234,2,0,nhiều,SYLLABLE,燒,燒,U+71D2,0.6454,False,NOT_IN_DICT
stt11,page_0234,2,1,năm,SYLLABLE,解,觧,U+89E7,0.3976,False,NOT_IN_DICT
stt11,page_0234,2,4,đức,SYLLABLE,分,垩,U+57A9,0.2816,False,NOT_IN_DICT
stt11,page_0234,2,6,pha,SYLLABLE,苑,葩,U+8469,0.3963,True,RESCUE_V3_LOW_CONF
stt11,page_0234,2,7,pha,SYLLABLE,之,尼,U+5C3C,0.8973,False,NOT_IN_DICT
stt11,page_0234,2,12,đem,SYLLABLE,丸,朱,U+6731,0.0942,False,NOT_IN_DICT
stt11,page_0234,2,13,về,SYLLABLE,歩,城,U+57CE,0.593,False,NOT_IN_DICT
stt11,page_0234,2,15,rô,SYLLABLE,曽,實,U+5BE6,0.0517,False,NOT_IN_DICT
stt11,page_0234,2,16,ma,SYLLABLE,瑪,現,U+73FE,0.0471,False,NOT_IN_DICT
stt11,page_0234,3,1,đức,SYLLABLE,厅,主,U+4E3B,0.9744,False,NOT_IN_DICT
stt11,page_0234,3,5,ra,REVIEW,罗,代,U+4EE3,0.9647,False,NOT_IN_DICT
stt11,page_0234,3,13,một,SYLLABLE,戞,曳,U+66F3,0.1605,False,NOT_IN_DICT
stt11,page_0234,3,14,trăm,REVIEW,孫,昆,U+6606,0.061,False,NOT_IN_DICT
stt11,page_0234,3,15,hai,SYLLABLE,𠮦,茄,U+8304,0.1115,False,NOT_IN_DICT
stt11,page_0234,3,16,năm,SYLLABLE,解,餅,U+9905,0.3131,False,NOT_IN_DICT
stt11,page_0234,4,0,bà,SYLLABLE,妃,把,U+628A,0.6707,True,RESCUE_V3_LOW_CONF
stt11,page_0234,4,4,xi,REVIEW,火,次,U+6B21,0.1102,False,NOT_IN_DICT
stt11,page_0234,5,0,xưa,SYLLABLE,𭃡,𥘉,U+25609,0.5206,True,RESCUE_V3_LOW_CONF
stt11,page_0234,5,3,rô,SYLLABLE,曽,買,U+8CB7,0.1552,False,NOT_IN_DICT
stt11,page_0234,5,4,ma,SYLLABLE,瑪,智,U+667A,0.1521,False,NOT_IN_DICT
stt11,page_0234,5,6,người,SYLLABLE,昇,𠊚,U+2029A,0.1288,True,RESCUE_V3_LOW_CONF
stt11,page_0234,5,8,sang,SYLLABLE,昂,歇,U+6B47,0.2316,False,NOT_IN_DICT
stt11,page_0234,5,11,là,SYLLABLE,母,先,U+5148,0.7043,False,NOT_IN_DICT
stt11,page_0234,5,14,xi,REVIEW,吸,曳,U+66F3,0.3462,False,NOT_IN_DICT
stt11,page_0234,5,18,đức,SYLLABLE,行,道,U+9053,0.8701,False,NOT_IN_DICT
stt11,page_0234,5,20,trời,SYLLABLE,斥,𡗶,U+215F6,0.4419,True,RESCUE_V3_LOW_CONF
stt11,page_0234,5,21,lăm,SYLLABLE,凜,凜,U+51DC,0.8285,False,NOT_IN_DICT
stt11,page_0234,6,7,đòi,SYLLABLE,版,吏,U+540F,0.947,False,NOT_IN_DICT
stt11,page_0234,6,8,ăn,SYLLABLE,唼,隊,U+968A,0.6956,False,NOT_IN_DICT
stt11,page_0234,6,10,người,REVIEW,早,古,U+53E4,0.9569,False,NOT_IN_DICT
stt11,page_0234,6,17,khuyên,REVIEW,唱,理,U+7406,0.9438,False,NOT_IN_DICT
stt11,page_0234,6,19,đức,SYLLABLE,行,主,U+4E3B,0.2128,False,NOT_IN_DICT
stt11,page_0234,7,2,bà,SYLLABLE,妃,把,U+628A,0.6634,True,RESCUE_V3_LOW_CONF
stt11,page_0234,7,3,ấy,REVIEW,乆,衣,U+8863,0.8242,True,RESCUE_V3_MED
stt11,page_0234,7,5,nghe,REVIEW,皆,宜,U+5B9C,0.4853,True,RESCUE_V3_LOW_CONF
stt11,page_0234,7,10,bà,SYLLABLE,妃,把,U+628A,0.937,True,RESCUE_V3_HIGH
stt11,page_0234,7,15,bà,SYLLABLE,妃,把,U+628A,0.6279,True,RESCUE_V3_LOW_CONF
stt11,page_0234,7,16,đã,SYLLABLE,色,㐌,U+340C,0.8963,True,RESCUE_V3_HIGH
stt11,page_0234,7,17,già,REVIEW,税,執,U+57F7,0.0717,False,NOT_IN_DICT
stt11,page_0234,7,20,muốn,SYLLABLE,問,悶,U+60B6,0.4611,True,RESCUE_V3_LOW_CONF
stt11,page_0234,7,22,songnua,REVIEW,女,女,U+5973,0.9585,False,NOT_IN_DICT
stt11,page_0234,8,1,chó,REVIEW,潜,渚,U+6E1A,0.8863,False,NOT_IN_DICT
stt11,page_0234,8,4,bảy,SYLLABLE,黓,罢,U+7F62,0.4031,True,RESCUE_V3_LOW_CONF
stt11,page_0234,8,6,trai,SYLLABLE,甥,𤳇,U+24CC7,0.2367,True,RESCUE_V3_LOW_CONF
stt11,page_0234,8,9,trẻ,SYLLABLE,祀,礼,U+793C,0.6996,True,RESCUE_V3_LOW_CONF
stt11,page_0234,8,11,khuyên,REVIEW,勛,勧,U+52E7,0.6596,True,RESCUE_V3_LOW_CONF
stt11,page_0234,8,15,vua,SYLLABLE,奉,法,U+6CD5,0.2597,False,NOT_IN_DICT
stt11,page_0234,8,18,sống,REVIEW,執,時,U+6642,0.4576,False,NOT_IN_DICT
stt11,page_0234,9,0,chết,REVIEW,析,折,U+6298,0.1997,True,RESCUE_V3_LOW_CONF
stt11,page_0234,9,1,làm,SYLLABLE,而,之,U+4E4B,0.6892,False,NOT_IN_DICT
stt11,page_0234,9,4,ấy,SYLLABLE,攵,連,U+9023,0.9438,False,NOT_IN_DICT
stt11,page_0234,9,9,ông,SYLLABLE,𡬦,年,U+5E74,0.069,False,NOT_IN_DICT
stt11,page_0234,9,11,con,SYLLABLE,見,昆,U+6606,0.9339,True,RESCUE_V3_HIGH
stt11,page_0234,9,13,ấy,SYLLABLE,人,衣,U+8863,0.1869,True,RESCUE_V3_LOW_CONF
stt11,page_0234,9,14,làm,SYLLABLE,而,丕,U+4E15,0.2309,False,NOT_IN_DICT
stt11,page_0234,9,19,có,SYLLABLE,因,固,U+56FA,0.8262,True,RESCUE_V3_MED
stt11,page_0236,1,6,rầy,SYLLABLE,曷,眉,U+7709,0.3683,False,NOT_IN_DICT
stt11,page_0236,1,8,hay,SYLLABLE,唱,埋,U+57CB,0.1228,False,NOT_IN_DICT
stt11,page_0236,1,10,làm,SYLLABLE,而,包,U+5305,0.0577,False,NOT_IN_DICT
stt11,page_0236,1,13,chết,SYLLABLE,打,打,U+6253,0.866,False,NOT_IN_DICT
stt11,page_0236,1,17,sống,SYLLABLE,駐,推,U+63A8,0.0607,False,NOT_IN_DICT
stt11,page_0236,1,21,mà,REVIEW,爲,命,U+547D,0.124,False,NOT_IN_DICT
stt11,page_0236,2,0,sống,SYLLABLE,雜,執,U+57F7,0.0393,False,NOT_IN_DICT
stt11,page_0236,2,1,là,SYLLABLE,母,罗,U+7F57,0.1106,True,RESCUE_V3_LOW_CONF
stt11,page_0236,2,11,ở,REVIEW,支,吏,U+540F,0.1344,False,NOT_IN_DICT
stt11,page_0236,2,16,vua,SYLLABLE,希,君,U+541B,0.1426,True,RESCUE_V3_LOW_CONF
stt11,page_0236,2,18,trên,SYLLABLE,逹,連,U+9023,0.9144,True,RESCUE_V3_HIGH
stt11,page_0236,2,19,vô,SYLLABLE,𭴾,無,U+7121,0.5541,True,RESCUE_V3_LOW_CONF
stt11,page_0236,3,0,là,REVIEW,罢,罢,U+7F62,0.0638,False,NOT_IN_DICT
stt11,page_0236,3,1,đức,SYLLABLE,勿,主,U+4E3B,0.9,False,NOT_IN_DICT
stt11,page_0236,3,3,trời,SYLLABLE,丞,𡗶,U+215F6,0.0926,True,RESCUE_V3_LOW_CONF
stt11,page_0236,3,4,chớ,REVIEW,渃,渚,U+6E1A,0.2355,True,RESCUE_V3_LOW_CONF
stt11,page_0236,3,7,vua,REVIEW,帝,事,U+4E8B,0.2917,False,NOT_IN_DICT
stt11,page_0236,3,10,làm,SYLLABLE,而,之,U+4E4B,0.8959,False,NOT_IN_DICT
stt11,page_0236,3,14,lời,SYLLABLE,副,别,U+522B,0.1641,False,NOT_IN_DICT
stt11,page_0236,3,15,ấy,SYLLABLE,氏,衣,U+8863,0.4981,True,RESCUE_V3_LOW_CONF
stt11,page_0236,3,17,dạy,SYLLABLE,吪,代,U+4EE3,0.8637,True,RESCUE_V3_HIGH
stt11,page_0236,3,19,mặt,REVIEW,字,末,U+672B,0.8764,True,RESCUE_V3_HIGH
stt11,page_0236,3,20,người,SYLLABLE,昇,𠊚,U+2029A,0.3147,True,RESCUE_V3_LOW_CONF
stt11,page_0236,4,2,lời,SYLLABLE,肉,例,U+4F8B,0.082,True,RESCUE_V3_LOW_CONF
stt11,page_0236,4,6,tao,SYLLABLE,𫊫,蚤,U+86A4,0.9581,True,RESCUE_V3_HIGH
stt11,page_0236,4,7,làm,SYLLABLE,为,乄,U+4E44,0.1237,True,RESCUE_V3_LOW_CONF
stt11,page_0236,4,8,sao,REVIEW,中,柴,U+67F4,0.6306,False,NOT_IN_DICT
stt11,page_0236,4,10,dạy,SYLLABLE,吟,代,U+4EE3,0.769,True,RESCUE_V3_MED
stt11,page_0236,4,12,bảy,SYLLABLE,䵟,罢,U+7F62,0.2776,True,RESCUE_V3_LOW_CONF
stt11,page_0236,4,14,một,REVIEW,災,更,U+66F4,0.2733,True,RESCUE_V3_LOW_CONF
stt11,page_0236,4,15,khi,REVIEW,飲,欺,U+6B3A,0.8874,True,RESCUE_V3_HIGH
stt11,page_0236,4,16,một,SYLLABLE,多,欺,U+6B3A,0.424,False,NOT_IN_DICT
stt11,page_0236,4,17,người,REVIEW,㝵,更,U+66F4,0.1385,False,NOT_IN_DICT
stt11,page_0236,4,20,mẹ,SYLLABLE,候,支,U+652F,0.177,False,NOT_IN_DICT
stt11,page_0236,5,0,me,REVIEW,媛,踈,U+8E08,0.1149,False,NOT_IN_DICT
stt11,page_0236,5,6,lời,SYLLABLE,夜,例,U+4F8B,0.2469,True,RESCUE_V3_LOW_CONF
stt11,page_0236,5,12,đã,SYLLABLE,色,㐌,U+340C,0.7405,True,RESCUE_V3_MED
stt11,page_0236,5,20,lo,REVIEW,呌,囉,U+56C9,0.1476,False,NOT_IN_DICT
stt11,page_0236,5,21,một,SYLLABLE,戞,更,U+66F4,0.7946,True,RESCUE_V3_MED
stt11,page_0236,6,3,chưa,SYLLABLE,消,渚,U+6E1A,0.75,True,RESCUE_V3_MED
stt11,page_0236,6,5,làm,SYLLABLE,而,乄,U+4E44,0.2133,True,RESCUE_V3_LOW_CONF
stt11,page_0236,6,7,cùng,SYLLABLE,戈,戈,U+6208,0.1987,False,NOT_IN_DICT
stt11,page_0236,6,9,mình,REVIEW,届,𠇮,U+201EE,0.4124,True,RESCUE_V3_LOW_CONF
stt11,page_0236,6,11,trên,SYLLABLE,逢,連,U+9023,0.9001,True,RESCUE_V3_HIGH
stt11,page_0236,6,15,cầm,SYLLABLE,捧,扲,U+6272,0.7969,True,RESCUE_V3_MED
stt11,page_0236,6,16,người,SYLLABLE,昇,𠊚,U+2029A,0.1672,True,RESCUE_V3_LOW_CONF
stt11,page_0236,6,19,tù,SYLLABLE,内,囚,U+56DA,0.8919,True,RESCUE_V3_HIGH
stt11,page_0236,6,21,bốn,SYLLABLE,𠾖,罪,U+7F6A,0.159,False,NOT_IN_DICT
stt11,page_0236,7,4,ấy,SYLLABLE,依,衣,U+8863,0.9787,True,RESCUE_V3_HIGH
stt11,page_0236,7,6,bảy,SYLLABLE,黓,黙,U+9ED9,0.832,False,NOT_IN_DICT
stt11,page_0236,7,7,con,SYLLABLE,晁,昆,U+6606,0.9736,True,RESCUE_V3_HIGH
stt11,page_0236,7,8,người,SYLLABLE,畢,𠊚,U+2029A,0.0847,True,RESCUE_V3_LOW_CONF
stt11,page_0236,7,14,bảy,REVIEW,數,黙,U+9ED9,0.1457,False,NOT_IN_DICT
stt11,page_0236,7,16,mẹ,SYLLABLE,娱,模,U+6A21,0.1331,False,NOT_IN_DICT
stt11,page_0236,7,20,ngày,SYLLABLE,聘,時,U+6642,0.9021,True,RESCUE_V3_HIGH
stt11,page_0236,7,21,hal,REVIEW,唱,咍,U+548D,0.641,False,NOT_IN_DICT
stt11,page_0236,8,4,một,SYLLABLE,戔,更,U+66F4,0.8541,True,RESCUE_V3_HIGH
stt11,page_0236,8,5,ông,SYLLABLE,𡬦,翁,U+7FC1,0.3366,True,RESCUE_V3_LOW_CONF
stt11,page_0236,8,8,rô,SYLLABLE,署,實,U+5BE6,0.0955,False,NOT_IN_DICT
stt11,page_0236,8,10,vồ,SYLLABLE,𭴾,無,U+7121,0.7638,False,NOT_IN_DICT
stt11,page_0236,8,11,khen,SYLLABLE,㸔,每,U+6BCF,0.1856,False,NOT_IN_DICT
stt11,page_0236,8,12,bà,SYLLABLE,妃,把,U+628A,0.9425,True,RESCUE_V3_HIGH
stt11,page_0236,8,19,đạo,REVIEW,題,道,U+9053,0.1341,True,RESCUE_V3_LOW_CONF
stt11,page_0236,8,20,thì,REVIEW,吏,真,U+771F,0.2673,False,NOT_IN_DICT
stt11,page_0236,8,21,làm,REVIEW,女,南,U+5357,0.0358,False,NOT_IN_DICT
stt11,page_0236,9,2,một,SYLLABLE,茂,更,U+66F4,0.6773,True,RESCUE_V3_LOW_CONF
stt11,page_0236,9,4,một,SYLLABLE,茂,更,U+66F4,0.9244,True,RESCUE_V3_HIGH
stt11,page_0236,9,6,hôm,SYLLABLE,𣣱,歇,U+6B47,0.4063,False,NOT_IN_DICT
stt11,page_0236,9,8,làm,SYLLABLE,而,乄,U+4E44,0.2974,True,RESCUE_V3_LOW_CONF
stt11,page_0236,9,10,một,REVIEW,箋,更,U+66F4,0.8535,True,RESCUE_V3_HIGH
stt11,page_0236,9,11,bà,SYLLABLE,妃,把,U+628A,0.7349,True,RESCUE_V3_MED
stt11,page_0236,9,15,ra,SYLLABLE,罗,罗,U+7F57,0.2393,False,NOT_IN_DICT
stt11,page_0236,9,18,ngày,SYLLABLE,䏷,時,U+6642,0.9248,True,RESCUE_V3_HIGH
stt11,page_0236,9,19,đức,SYLLABLE,行,主,U+4E3B,0.8871,False,NOT_IN_DICT
stt11,page_0238,1,1,tạo,REVIEW,𨖥,悲,U+60B2,0.3991,False,NOT_IN_DICT
stt11,page_0238,1,5,mẹ,REVIEW,娛,埃,U+57C3,0.1,False,NOT_IN_DICT
stt11,page_0238,1,6,ấy,SYLLABLE,从,衣,U+8863,0.4032,True,RESCUE_V3_LOW_CONF
stt11,page_0238,1,7,là,SYLLABLE,粤,特,U+7279,0.1286,False,NOT_IN_DICT
stt11,page_0238,1,8,mẹ,SYLLABLE,娱,創,U+5275,0.215,False,NOT_IN_DICT
stt11,page_0238,1,14,bảy,REVIEW,罫,黙,U+9ED9,0.2788,False,NOT_IN_DICT
stt11,page_0238,1,19,bảy,SYLLABLE,黓,黙,U+9ED9,0.8102,False,NOT_IN_DICT
stt11,page_0238,2,0,sáng,SYLLABLE,州,別,U+5225,0.3177,False,NOT_IN_DICT
stt11,page_0238,2,2,soi,SYLLABLE,燔,焠,U+7120,0.455,False,NOT_IN_DICT
stt11,page_0238,2,5,ấy,SYLLABLE,人,罗,U+7F57,0.3333,False,NOT_IN_DICT
stt11,page_0238,2,6,là,REVIEW,畢,埃,U+57C3,0.084,False,NOT_IN_DICT
stt11,page_0238,2,7,mẹ,SYLLABLE,候,朱,U+6731,0.4913,False,NOT_IN_DICT
stt11,page_0238,2,9,đẻ,REVIEW,臟,麻,U+9EBB,0.18,False,NOT_IN_DICT
stt11,page_0238,2,10,ra,SYLLABLE,要,哭,U+54ED,0.4328,False,NOT_IN_DICT
stt11,page_0238,2,13,một,REVIEW,浸,没,U+6CA1,0.446,True,RESCUE_V3_LOW_CONF
stt11,page_0238,2,15,hai,SYLLABLE,𠮦,咍,U+548D,0.1325,True,RESCUE_V3_LOW_CONF
stt11,page_0238,2,17,một,SYLLABLE,戔,更,U+66F4,0.9292,True,RESCUE_V3_HIGH
stt11,page_0238,2,20,ra,REVIEW,惸,罗,U+7F57,0.1354,False,NOT_IN_DICT
stt11,page_0238,3,0,một,REVIEW,灰,更,U+66F4,0.3232,True,RESCUE_V3_LOW_CONF
stt11,page_0238,3,1,lần,REVIEW,杏,吝,U+541D,0.836,True,RESCUE_V3_MED
stt11,page_0238,3,2,về,REVIEW,赤,市,U+5E02,0.0529,False,NOT_IN_DICT
stt11,page_0238,3,5,y,REVIEW,父,衣,U+8863,0.3815,True,RESCUE_V3_LOW_CONF
stt11,page_0238,3,6,bà,SYLLABLE,妃,把,U+628A,0.8029,True,RESCUE_V3_MED
stt11,page_0238,3,7,ấy,SYLLABLE,久,衣,U+8863,0.5603,True,RESCUE_V3_LOW_CONF
stt11,page_0238,3,8,thấy,REVIEW,详,牢,U+7262,0.6833,False,NOT_IN_DICT
stt11,page_0238,3,10,sống,REVIEW,執,寺,U+5BFA,0.0276,False,NOT_IN_DICT
stt11,page_0238,3,12,lo,REVIEW,芦,吒,U+5412,0.4916,False,NOT_IN_DICT
stt11,page_0238,3,22,sáng,REVIEW,则,別,U+5225,0.1114,False,NOT_IN_DICT
stt11,page_0238,4,0,đi,SYLLABLE,趍,移,U+79FB,0.2096,True,RESCUE_V3_LOW_CONF
stt11,page_0238,4,3,ngày,SYLLABLE,䏷,時,U+6642,0.4251,True,RESCUE_V3_LOW_CONF
stt11,page_0238,4,4,sau,SYLLABLE,委,娄,U+5A04,0.4948,True,RESCUE_V3_LOW_CONF
stt11,page_0238,4,5,mẹ,SYLLABLE,姨,模,U+6A21,0.062,False,NOT_IN_DICT
stt11,page_0238,4,7,đi,SYLLABLE,趍,棱,U+68F1,0.2464,False,NOT_IN_DICT
stt11,page_0238,4,8,mẹ,SYLLABLE,侯,模,U+6A21,0.1818,False,NOT_IN_DICT
stt11,page_0238,4,11,đẻ,REVIEW,脹,浪,U+6D6A,0.0663,False,NOT_IN_DICT
stt11,page_0238,4,18,về,SYLLABLE,街,𧗱,U+275F1,0.8057,True,RESCUE_V3_MED
stt11,page_0238,4,19,trời,SYLLABLE,尽,𡗶,U+215F6,0.7808,True,RESCUE_V3_MED
stt11,page_0238,4,21,càng,REVIEW,弟,强,U+5F3A,0.6785,True,RESCUE_V3_LOW_CONF
stt11,page_0238,5,2,hơn,SYLLABLE,彼,欣,U+6B23,0.9757,True,RESCUE_V3_HIGH
stt11,page_0238,5,4,mẹ,REVIEW,嫂,埃,U+57C3,0.1787,False,NOT_IN_DICT
stt11,page_0238,5,6,lo,SYLLABLE,呫,咍,U+548D,0.2566,False,NOT_IN_DICT
stt11,page_0238,5,10,làm,SYLLABLE,以,乄,U+4E44,0.1247,True,RESCUE_V3_LOW_CONF
stt11,page_0238,5,14,xưa,SYLLABLE,𭃡,𥘉,U+25609,0.5125,True,RESCUE_V3_LOW_CONF
stt11,page_0238,5,15,lo,REVIEW,芦,沙,U+6C99,0.0494,False,NOT_IN_DICT
stt11,page_0238,5,16,nuôi,REVIEW,終,烝,U+70DD,0.2442,False,NOT_IN_DICT
stt11,page_0238,5,19,mà,SYLLABLE,庶,麻,U+9EBB,0.7895,True,RESCUE_V3_MED
stt11,page_0238,5,20,cho,SYLLABLE,字,朱,U+6731,0.7801,True,RESCUE_V3_MED
stt11,page_0238,5,21,bú,REVIEW,弟,市,U+5E02,0.3962,False,NOT_IN_DICT
stt11,page_0238,6,2,người,REVIEW,㝵,星,U+661F,0.165,False,NOT_IN_DICT
stt11,page_0238,6,6,phải,SYLLABLE,炉,沛,U+6C9B,0.8039,True,RESCUE_V3_MED
stt11,page_0238,6,8,dấu,SYLLABLE,呌,時,U+6642,0.3085,False,NOT_IN_DICT
stt11,page_0238,6,10,mình,REVIEW,合,𠇮,U+201EE,0.516,True,RESCUE_V3_LOW_CONF
stt11,page_0238,6,12,bấy,SYLLABLE,用,困,U+56F0,0.9467,False,NOT_IN_DICT
stt11,page_0238,6,15,thiên,SYLLABLE,尺,实,U+5B9E,0.3263,False,NOT_IN_DICT
stt11,page_0238,6,18,trời,SYLLABLE,斥,𡗶,U+215F6,0.6695,True,RESCUE_V3_LOW_CONF
stt11,page_0238,6,20,th,REVIEW,時,時,U+6642,0.8722,False,NOT_IN_DICT
stt11,page_0238,7,4,con,SYLLABLE,見,昆,U+6606,0.9714,True,RESCUE_V3_HIGH
stt11,page_0238,7,10,chắng,SYLLABLE,庒,庒,U+5E92,0.603,False,NOT_IN_DICT
stt11,page_0238,7,12,mẹ,SYLLABLE,姨,沛,U+6C9B,0.0474,False,NOT_IN_DICT
stt11,page_0238,7,14,ấy,SYLLABLE,氏,实,U+5B9E,0.2397,False,NOT_IN_DICT
stt11,page_0238,7,16,lời,SYLLABLE,肉,礼,U+793C,0.58,False,NOT_IN_DICT
stt11,page_0238,7,17,ông,SYLLABLE,𭔿,翁,U+7FC1,0.1011,True,RESCUE_V3_LOW_CONF
stt11,page_0238,7,19,ấy,SYLLABLE,人,垩,U+57A9,0.7601,False,NOT_IN_DICT
stt11,page_0238,7,20,khen,SYLLABLE,㸔,奇,U+5947,0.3177,False,NOT_IN_DICT
stt11,page_0238,7,21,người,SYLLABLE,昇,𠊚,U+2029A,0.1548,True,RESCUE_V3_LOW_CONF
stt11,page_0238,7,23,vay,REVIEW,不,丕,U+4E15,0.9343,False,NOT_IN_DICT
stt11,page_0238,8,1,đức,SYLLABLE,万,主,U+4E3B,0.9506,False,NOT_IN_DICT
stt11,page_0238,8,5,ra,SYLLABLE,喂,代,U+4EE3,0.4833,False,NOT_IN_DICT
stt11,page_0238,8,7,cho,SYLLABLE,牛,旦,U+65E6,0.5929,False,NOT_IN_DICT
stt11,page_0238,8,11,này,SYLLABLE,尺,特,U+7279,0.884,False,NOT_IN_DICT
stt11,page_0238,8,14,trăm,REVIEW,喜,寺,U+5BFA,0.3753,False,NOT_IN_DICT
stt11,page_0238,8,15,sáu,REVIEW,起,迈,U+8FC8,0.7172,False,NOT_IN_DICT
stt11,page_0238,8,17,165,REVIEW,椒,極,U+6975,0.3381,False,NOT_IN_DICT
stt11,page_0238,8,18,năm,REVIEW,辦,碎,U+788E,0.5762,False,NOT_IN_DICT
stt11,page_0238,9,0,hai,SYLLABLE,以,多,U+591A,0.089,False,NOT_IN_DICT
stt11,page_0238,9,2,bôn,REVIEW,举,畧,U+7567,0.1597,False,NOT_IN_DICT
stt11,page_0238,9,6,r1,REVIEW,移,移,U+79FB,0.2201,False,NOT_IN_DICT
stt11,page_0238,9,8,u,REVIEW,杏,娄,U+5A04,0.1624,False,NOT_IN_DICT
stt11,page_0238,9,13,truyen,SYLLABLE,傳,傳,U+50B3,0.9467,False,NOT_IN_DICT
stt11,page_0240,1,6,ra,REVIEW,聘,罢,U+7F62,0.1779,False,NOT_IN_DICT
stt11,page_0240,1,9,rô,SYLLABLE,署,城,U+57CE,0.9782,False,NOT_IN_DICT
stt11,page_0240,1,10,ma,SYLLABLE,瑪,世,U+4E16,0.0529,False,NOT_IN_DICT
stt11,page_0240,1,15,làm,SYLLABLE,以,折,U+6298,0.9525,False,NOT_IN_DICT
stt11,page_0240,1,17,một,REVIEW,徔,沙,U+6C99,0.0726,False,NOT_IN_DICT
stt11,page_0240,1,18,đức,SYLLABLE,万,乃,U+4E43,0.0889,False,NOT_IN_DICT
stt11,page_0240,2,6,người,REVIEW,早,旦,U+65E6,0.0917,False,NOT_IN_DICT
stt11,page_0240,2,8,cầm,SYLLABLE,捧,城,U+57CE,0.2135,False,NOT_IN_DICT
stt11,page_0240,2,12,hai,SYLLABLE,唱,落,U+843D,0.8465,False,NOT_IN_DICT
stt11,page_0240,2,13,năm,REVIEW,𢬵,如,U+5982,0.1528,False,NOT_IN_DICT
stt11,page_0240,2,15,bà,SYLLABLE,地,麻,U+9EBB,0.9181,False,NOT_IN_DICT
stt11,page_0240,2,17,a,SYLLABLE,並,垩,U+57A9,0.9612,False,NOT_IN_DICT
stt11,page_0240,2,20,si,SYLLABLE,槎,些,U+4E9B,0.8349,False,NOT_IN_DICT
