sample_id,book,page,column,tier,rule,K,syllable,label,R_size,P,P_y,P_all,G,G_op,P6c,P5c,PVL,Gf,K_inR,A1_fired,A1_prop,A2_fired,A2_prop,A3_fired,A3_prop,A4_fired,A4_prop,A5_fired,A5_prop,A1v_fired,A1v_prop,A2v_fired,A2v_prop,A4v_fired,A4v_prop,B1_fired,B1_prop,B2_fired,B2_prop,B3_fired,B3_prop,B4_fired,B4_prop,B5_fired,B5_prop,B6_fired,B6_prop,C1_fired,C1_prop,C2_fired,C2_prop,C3_fired,C3_prop,C4_fired,C4_prop,C5_fired,C5_prop,C6_fired,C6_prop,D1_fired,D1_prop,D2_fired,D2_prop,D3_fired,D3_prop
M2_0480,stt11,page_0112,8,SILVER,s2_inter_s3_corrected,夲,hạ,下,33,辰,辰,辰,斥,sub,个,,个,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0481,stt11,page_0128,8,SYLLABLE,nghia_consensus_tu_silver,餘,thờ,,25,餘,餘,餘,餘,eq,餘,燥,祭,,False,True,餘,False,,True,餘,True,餘,True,餘,True,餘,False,,True,餘,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,
M2_0482,stt11,page_0184,4,SYLLABLE,nghia_consensus,計,ghê,,19,計,計,計,,del,計,计,計,,False,False,,False,,True,計,True,計,False,,False,,False,,True,計,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0483,stt11,page_0132,2,SILVER,s2_inter_s3_corrected,子,sự,事,16,子,子,子,子,eq,八,,子,,False,True,子,False,,True,子,True,子,True,子,True,子,False,,True,子,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,
M2_0484,stt11,page_0298,4,SYLLABLE,nghia_consensus,趍,đi,,10,竣,,,救,sub,七,故,趍,一,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0485,stt11,page_0034,2,SILVER,s2_inter_s3_corrected,手,lòng,弄,23,,,,寻,sub,中,千,下,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0486,stt11,page_0186,8,SYLLABLE,nghia_consensus,聘,ngày,,11,生,生,生,聘,eq,生,生,生,,False,False,,False,,True,聘,True,聘,False,,False,,False,,True,聘,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0487,stt11,page_0254,2,SILVER,s2_inter_s3_corrected,昇,người,㝵,20,尋,尋,尋,寻,sub,旱,导,旱,一,False,False,,False,,False,,False,,False,,True,尋,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0488,stt11,page_0178,3,SYLLABLE,nghia_consensus,趍,đi,,10,曜,曜,曜,趁,sub,與,时,身,终,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0489,stt11,page_0252,1,SYLLABLE,nghia_consensus,白,làm,,17,而,而,而,,del,,,,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0490,stt11,page_0280,6,SYLLABLE,nghia_consensus,人,ấy,,32,在,事,事,么,sub,事,尹,妻,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0491,stt11,page_0100,9,SILVER,s2_inter_s3_corrected,石,vậy,丕,8,五,五,五,五,sub,五,瓜,公,峨,False,True,五,False,,True,五,False,,False,,True,五,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,True,,False,,False,,False,,False,
M2_0492,stt11,page_0078,6,SILVER,s2_inter_s3_corrected,兹,nhà,茹,19,前,前,前,苑,sub,,,,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0493,stt11,page_0012,6,SYLLABLE,nghia_consensus_tu_silver,人,ấy,,32,人,人,人,人,eq,众,从,矣,,False,True,人,False,,True,人,True,人,True,人,True,人,False,,True,人,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,
M2_0494,stt11,page_0044,9,SILVER,s2_inter_s3_corrected,更,a,亜,118,垂,垂,垂,亜,sub,亚,亚,亚,,False,False,,False,,False,,False,,False,,False,,False,,False,,True,亜,True,亜,False,,True,亜,False,,True,亜,True,,True,,True,,True,,False,,True,,True,亜,True,亜,False,
M2_0495,stt11,page_0216,4,SYLLABLE,nghia_consensus_tu_silver,覺,đâu,,34,亮,亮,亮,亮,sub,亮,亮,亮,,False,True,亮,False,,True,亮,False,,False,,True,亮,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,True,,False,,False,,False,,False,
M2_0496,stt11,page_0288,5,SYLLABLE,nghia_consensus_tu_silver,肉,lời,,27,商,商,商,窉,sub,一,夜,商,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0497,stt11,page_0220,5,SYLLABLE,nghia_consensus_tu_silver,孟,vui,,14,孟,孟,孟,孟,eq,孟,孟,否,,False,True,孟,False,,True,孟,True,孟,True,孟,True,孟,False,,True,孟,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,
M2_0498,stt11,page_0222,1,SYLLABLE,nghia_consensus,山,sang,,58,山,山,山,山,eq,妖,山,出,遊,False,True,山,False,,True,山,True,山,True,山,True,山,False,,True,山,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,
M2_0499,stt11,page_0142,9,SILVER,s2_inter_s3_corrected,帖,xem,䀡,18,啟,啟,啟,,del,店,福,禪,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0500,stt11,page_0056,8,SYLLABLE,nghia_consensus_tu_silver,吊,nào,,22,弟,弟,弟,帚,sub,雨,市,不,峨,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,True,市,False,
M2_0501,stt11,page_0162,4,SYLLABLE,nghia_consensus,团,bấy,,34,洋,,,,del,,,,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0502,stt11,page_0224,5,SILVER,s2_inter_s3_corrected,西,a,亜,118,匝,匝,匝,血,sub,四,四,四,面,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0503,stt11,page_0164,1,SYLLABLE,nghia_consensus,𡬦,ông,,17,等,等,等,守,sub,八,,等,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0504,stt11,page_0228,5,SYLLABLE,nghia_consensus,勿,đức,,21,浪,浪,浪,厅,sub,退,特,惟,后,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0505,stt11,page_0282,1,SYLLABLE,nghia_consensus,洶,ao,,31,洶,洶,洶,,del,湖,河,沟,一,False,False,,False,,True,洶,True,洶,False,,False,,False,,True,洶,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0506,stt11,page_0144,8,SILVER,s3_head_bank_consensus,軒,ngàn,彦,19,宮,宮,宮,受,sub,合,管,笤,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0507,stt11,page_0126,8,SYLLABLE,nghia_consensus_tu_silver,白,làm,,17,,,,必,sub,于,十,寸,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0508,stt11,page_0240,7,SILVER,s2_inter_s3_corrected,恨,răng,浪,16,判,判,判,浪,sub,利,我,判,峨,False,False,,False,,False,,False,,False,,False,,False,,False,,True,浪,True,浪,False,,True,浪,False,,True,浪,True,,True,,True,,True,,False,,True,,True,浪,True,浪,False,
M2_0509,stt11,page_0072,5,SYLLABLE,nghia_consensus_tu_silver,祅,áo,,43,秋,秋,秋,袄,sub,袄,袄,祆,峪,False,False,,False,,False,,False,,False,,False,,False,,False,,True,袄,True,袄,False,,True,袄,False,,True,袄,True,,True,,True,,True,,False,,True,,True,袄,True,袄,True,袄
M2_0510,stt11,page_0188,4,SYLLABLE,nghia_consensus_tu_silver,𫊫,tao,,66,蚤,,,蚕,sub,地,瓷,地,峨,False,False,,False,,False,,False,,False,,False,,False,,False,,True,蚤,True,蚤,True,蚤,False,,False,,True,蚤,True,,True,,True,,True,,False,,True,,True,蚤,True,蚤,False,
M2_0511,stt11,page_0244,5,SILVER,s2_inter_s3_corrected,旱,toan,筭,23,羊,羊,羊,等,sub,等,等,等,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0512,stt11,page_0268,3,SILVER,s2_inter_s3_corrected,停,làm,爫,17,序,,,而,sub,西,,行,衍,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0513,stt11,page_0118,5,SYLLABLE,nghia_consensus,夜,lời,,27,奄,奄,奄,,del,夜,前,上,例,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,True,例,False,
M2_0514,stt11,page_0208,5,SILVER,s2_inter_s3_corrected,𤰞,là,罗,31,異,異,異,,del,人,是,人,人,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0515,stt11,page_0024,8,SYLLABLE,nghia_consensus,万,đức,,21,達,達,達,厅,sub,合,合,合,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0516,stt11,page_0154,5,SYLLABLE,nghia_consensus,而,làm,,17,而,而,而,尔,sub,名,,令,,False,False,,False,,True,而,True,而,False,,False,,False,,True,而,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0517,stt11,page_0062,9,SYLLABLE,nghia_consensus,希,vua,,15,弄,弄,弄,帚,sub,弄,养,嘉,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0518,stt11,page_0026,9,SYLLABLE,nghia_consensus_tu_silver,畏,là,,31,喪,喪,喪,罘,sub,四,,笏,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0519,stt11,page_0010_p0028,2,SILVER,s3_head_bank_consensus,歡,rê,黎,24,稜,稜,稜,務,sub,安,数,助,泌,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0520,stt11,page_0094,4,SILVER,s2_inter_s3_corrected,啄,đội,隊,14,原,,,陨,sub,原,州,竹,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0521,stt11,page_0270,6,SYLLABLE,nghia_consensus_tu_silver,燒,nhiều,,18,燒,燒,燒,,del,澆,烧,烧,,False,False,,False,,True,燒,True,燒,False,,False,,False,,True,燒,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,False,,True,澆,False,
M2_0522,stt11,page_0202,5,SYLLABLE,nghia_consensus,方,đức,,21,方,方,方,分,sub,方,,竹,分,False,False,,False,,True,方,True,方,False,,False,,False,,True,方,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0523,stt11,page_0138,6,SILVER,s2_inter_s3_corrected,遥,là,邏,31,奴,奴,奴,遲,sub,遥,逻,遇,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0524,stt11,page_0256,3,SYLLABLE,nghia_consensus_tu_silver,燒,nhiều,,18,事,事,事,淹,sub,同,风,恵,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0525,stt11,page_0052,5,SYLLABLE,nghia_consensus_tu_silver,燒,nhiều,,18,燒,燒,燒,浇,sub,燒,燒,凌,心,False,False,,False,,True,燒,True,燒,False,,False,,False,,True,燒,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0526,stt11,page_0096,1,SILVER,s2_inter_s3_corrected,悸,sợ,𢜝,11,淨,淨,淨,愇,sub,悸,事,停,八,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0527,stt11,page_0102,4,SILVER,s2_inter_s3_corrected,吕,chịu,召,8,召,召,召,吕,eq,吕,经,得,,False,False,,False,,True,吕,True,吕,False,,False,,False,,True,吕,True,召,True,召,True,召,False,,False,,True,召,True,,False,,False,,True,,False,,True,,True,召,True,召,False,
M2_0528,stt11,page_0136,6,SYLLABLE,nghia_consensus_tu_silver,旺,uống,,9,旺,旺,旺,旺,eq,旺,旺,王,,False,True,旺,False,,True,旺,True,旺,True,旺,True,旺,False,,True,旺,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,
M2_0529,stt11,page_0086,3,SYLLABLE,nghia_consensus,希,vua,,15,奉,奉,奉,帚,sub,希,奉,寿,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0530,stt11,page_0196,1,SILVER,s2_inter_s3_corrected,安,cùng,其,44,安,安,安,辟,sub,安,安,共,,False,False,,False,,True,安,True,安,False,,False,,False,,True,安,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,True,共,False,
M2_0531,stt11,page_0010_p0220,3,SYLLABLE,nghia_consensus,竈,xuống,,17,竈,竈,竈,竜,sub,宽,宅,笆,,False,False,,False,,True,竈,True,竈,False,,False,,False,,True,竈,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0532,stt11,page_0278,1,SYLLABLE,nghia_consensus_tu_silver,因,có,,15,因,因,因,固,sub,因,固,固,,False,False,,False,,True,因,True,因,False,,False,,False,,True,因,True,固,True,固,False,,True,固,False,,True,固,False,,True,,False,,True,,False,,True,,True,固,True,固,True,固
M2_0533,stt11,page_0160,8,SYLLABLE,nghia_consensus_tu_silver,谷,các,,21,時,時,時,谷,eq,转,谷,時,谷,False,False,,False,,True,谷,True,谷,False,,False,,False,,True,谷,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0534,stt11,page_0116,7,SYLLABLE,nghia_consensus,从,ấy,,32,公,公,公,伙,sub,众,小,竹,认,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0535,stt11,page_0046,4,SYLLABLE,nghia_consensus,餘,thờ,,25,餘,餘,餘,除,sub,,,,,False,False,,False,,True,餘,True,餘,False,,False,,False,,True,餘,True,除,True,除,False,,True,除,False,,True,除,False,,True,,False,,True,,False,,True,,True,除,True,除,False,
M2_0536,stt11,page_0182,6,SILVER,s2_inter_s3_corrected,湯,nước,渃,13,涕,涕,涕,涵,sub,诺,活,活,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0537,stt11,page_0266,3,SILVER,s2_inter_s3_corrected,編,rối,綏,14,綴,綴,綴,,del,热,然,絲,心,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0538,stt11,page_0030,6,SYLLABLE,nghia_consensus_tu_silver,从,ấy,,32,女,女,女,公,sub,衣,,仪,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,True,衣,False,
M2_0539,stt11,page_0176,9,SILVER,s2_inter_s3_corrected,左,của,古,8,古,古,古,右,sub,,,,点,False,False,,False,,False,,False,,False,,False,,False,,False,,True,古,True,古,True,古,False,,False,,True,古,True,,True,,True,,True,,False,,True,,True,古,True,古,False,
M2_0540,stt11,page_0014,5,SYLLABLE,nghia_consensus,嘿,ra,,37,喂,喂,喂,,del,喂,喂,哭,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0541,stt11,page_0272,5,SYLLABLE,nghia_consensus,方,đức,,21,方,,,厅,sub,动,方,尔,厅,False,False,,False,,True,方,True,方,False,,False,,False,,True,方,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0542,stt11,page_0242,3,SYLLABLE,nghia_consensus,万,đức,,21,方,方,方,方,sub,方,方,笏,答,False,True,方,False,,True,方,False,,False,,True,方,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,True,,False,,False,,False,,False,
M2_0543,stt11,page_0108,3,SILVER,s2_inter_s3_corrected,衣,áo,袄,43,板,板,板,,del,茯,秋,袱,一,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0544,stt11,page_0294,2,SILVER,s2_inter_s3_corrected,未,trời,𡗶,13,主,示,示主,承,sub,土,,土,界,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0545,stt11,page_0174,2,SYLLABLE,nghia_consensus_tu_silver,咽,nói,,14,四,四,四,吧,sub,人,一,含,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0546,stt11,page_0018,1,SYLLABLE,nghia_consensus_tu_silver,茂,một,,37,蔑,蔑,蔑,溴,sub,界,良,吳,,False,False,,False,,False,,False,,False,,False,,False,,False,,True,蔑,True,蔑,True,蔑,False,,False,,True,蔑,True,,True,,True,,True,,False,,True,,True,蔑,True,蔑,False,
M2_0547,stt11,page_0140,9,SYLLABLE,nghia_consensus,妃,bà,,36,她,她,她,她,sub,她,她,她,一,False,True,她,False,,True,她,False,,False,,True,她,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,True,,False,,False,,False,,False,
M2_0548,stt11,page_0232,5,SYLLABLE,nghia_consensus_tu_silver,見,con,,15,見,見,見,,del,见,现,毛,,False,False,,False,,True,見,True,見,False,,False,,False,,True,見,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0549,stt11,page_0212,4,SYLLABLE,nghia_consensus,氏,ấy,,32,夏,夏,夏,众,sub,议,,以,目,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0550,stt11,page_0206,7,SILVER,s2_inter_s3_corrected,合,ấy,衣,32,合,合,合,,del,众,会,,,False,False,,False,,True,合,True,合,False,,False,,False,,True,合,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0551,stt11,page_0122,7,SILVER,s2_inter_s3_corrected,粤,là,罗,31,異,異,異,,del,四,,要,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0552,stt11,page_0156,1,SYLLABLE,nghia_consensus,白,làm,,17,,,,公,sub,,寸,寸,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0553,stt11,page_0092,5,SILVER,s2_inter_s3_corrected,願,tô,穌,23,姚,姚,姚,姚,sub,姚,陈,妙,承,False,True,姚,False,,True,姚,False,,False,,True,姚,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,True,,False,,False,,False,,False,
M2_0554,stt11,page_0150,7,SYLLABLE,nghia_consensus,人,ấy,,32,廚,廚,廚,么,sub,公,,,選,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0555,stt11,page_0148,9,SYLLABLE,nghia_consensus_tu_silver,斥,trời,,13,尺,尺,尺,斥,eq,,尽,序,一,False,False,,False,,True,斥,True,斥,False,,False,,False,,True,斥,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0556,stt11,page_0090,7,SYLLABLE,nghia_consensus_tu_silver,餘,thờ,,25,餘,餘,餘,餘,eq,餘,除,馀,,False,True,餘,False,,True,餘,True,餘,True,餘,True,餘,False,,True,餘,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,除,False,
M2_0557,stt11,page_0168,9,SILVER,s2_inter_s3_corrected,查,trọng,重,15,重,重,重,重,sub,重,主,奎,,False,True,重,True,重,True,重,False,,False,,True,重,True,重,False,,True,重,True,重,True,重,True,重,True,重,True,重,True,,True,,True,,True,,True,,True,,True,重,True,重,True,重
M2_0558,stt11,page_0124,2,SYLLABLE,nghia_consensus,之,pha,,29,之,之,之,,del,二,,二,一,False,False,,False,,True,之,True,之,False,,False,,False,,True,之,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0559,stt11,page_0040,1,SYLLABLE,nghia_consensus_tu_silver,妨,cô,,61,姑,,,姑,sub,女,,姑,峪,False,True,姑,True,姑,True,姑,False,,False,,True,姑,True,姑,False,,True,姑,True,姑,True,姑,True,姑,True,姑,True,姑,True,,True,,True,,True,,True,,True,,True,姑,True,姑,True,姑
M2_0560,stt11,page_0022,6,SYLLABLE,nghia_consensus_tu_silver,人,ấy,,32,陂,陂,陂,人,eq,,氏,久,,False,False,,False,,True,人,True,人,False,,False,,False,,True,人,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0561,stt11,page_0250,7,SYLLABLE,nghia_consensus_tu_silver,吊,nào,,22,極,極,極,市,sub,吊,节,节,,False,False,,False,,False,,False,,False,,False,,False,,False,,True,市,True,市,False,,True,市,False,,True,市,True,,True,,True,,True,,False,,True,,True,市,True,市,False,
M2_0562,stt11,page_0104,3,SYLLABLE,nghia_consensus,而,làm,,17,而,而,而與,汯,sub,過,兴,與,,False,False,,False,,True,而,True,而,False,,False,,False,,True,而,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0563,stt11,page_0120,1,SYLLABLE,nghia_consensus,仔,giữ,,38,几,几,几,倍,sub,,,,儿,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0564,stt11,page_0170,7,SYLLABLE,nghia_consensus_tu_silver,佩,mình,,12,,,,師,sub,容,国,座,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0565,stt11,page_0070,7,SILVER,s2_inter_s3_corrected,尺,nơi,尼,13,巳,巳,巳,尼,sub,尼,总,息,,False,False,,False,,False,,False,,False,,False,,False,,False,,True,尼,True,尼,False,,True,尼,False,,True,尼,True,,True,,True,,True,,False,,True,,True,尼,True,尼,True,尼
M2_0566,stt11,page_0106,8,SILVER,s2_inter_s3_corrected,恩,quỷ,鬼,25,思,思,思,思,sub,思,思,思,六,False,True,思,False,,True,思,False,,False,,True,思,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,True,,False,,False,,False,,False,
M2_0567,stt11,page_0292,6,SILVER,s2_inter_s3_corrected,仰,máu,泖,16,卻,卻,卻,泖,sub,命,,八,峪,False,False,,False,,False,,False,,False,,False,,False,,False,,True,泖,True,泖,False,,True,泖,False,,True,泖,True,,True,,True,,True,,False,,True,,True,泖,True,泖,False,
M2_0568,stt11,page_0274,4,SYLLABLE,nghia_consensus_tu_silver,唼,ăn,,6,要,要,要,唆,sub,要,安,四,二,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,True,安,False,
M2_0569,stt11,page_0076,8,SYLLABLE,nghia_consensus,白,làm,,17,,,,的,sub,,母,姓,答,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0570,stt11,page_0284,8,SILVER,s2_inter_s3_corrected,举,trời,𡗶,13,初,初,初,承,sub,养,恭,乔,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0571,stt11,page_0258,8,SYLLABLE,nghia_consensus_tu_silver,妃,bà,,36,別,別,別,妃,eq,别,别,幻,加,False,False,,False,,True,妃,True,妃,False,,False,,False,,True,妃,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0572,stt11,page_0048,6,SILVER,s2_inter_s3_corrected,有,nằm,南,11,有,有,有,畜,sub,畜,备,南,,False,False,,False,,True,有,True,有,False,,False,,False,,True,有,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,True,南,False,
M2_0573,stt11,page_0036,6,SILVER,s2_inter_s3_corrected,𭃡,xem,袩,18,招,招,招,祕,sub,被,,王,峨,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0574,stt11,page_0194,3,SILVER,s2_inter_s3_corrected,李,học,斈,13,李,李,李,李,eq,李,李,李,李,False,True,李,False,,True,李,True,李,True,李,True,李,False,,True,李,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,
M2_0575,stt11,page_0028,4,SYLLABLE,nghia_consensus,𡖋,làm,,17,不,不,不,不,sub,,之,,,False,True,不,False,,True,不,False,,False,,True,不,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,True,,False,,False,,False,,False,
M2_0576,stt11,page_0238,6,SILVER,s2_inter_s3_corrected,炉,phải,沛,30,市,市,市,帝,sub,地,北,北,市,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
