image,book,page,column,ocr_char,syllable,label,unicode,label_level,tier,rule,s3_cosine,ink_pct,crop_w,crop_h,image_md5,seg_flag,split,split_group,bbox
gold/stt2_page_0040_c03_050.png,stt2,page_0040,3,弄,lòng,弄,U+5F04,char,GOLD,s1_inter_s2_direct,,0.14,108.0,139.0,688db325509b,ok,train,stt2|page_0040|c3,"[1176, 1442, 1276, 1560]"
silver/stt2_page_0040_c03_051.png,stt2,page_0040,3,眉,mới,買,U+8CB7,char,SILVER,s2_inter_s3_corrected,0.584,0.154,109.0,137.0,25107265d28d,ok,train,stt2|page_0040|c3,"[1175, 1538, 1277, 1654]"
silver/stt2_page_0040_c03_052.png,stt2,page_0040,3,𫝕,rằng,浪,U+6D6A,char,SILVER,s2_inter_s3_corrected,0.529,0.156,115.0,144.0,8c471f90aa5a,ok,train,stt2|page_0040|c3,"[1173, 1632, 1277, 1751]"
gold/stt2_page_0040_c03_053.png,stt2,page_0040,3,於,ở,於,U+65BC,char,GOLD,s1_inter_s2_direct,,0.209,101.0,144.0,161996f7a65a,ok,train,stt2|page_0040|c3,"[1173, 1739, 1278, 1856]"
gold/stt2_page_0040_c03_054.png,stt2,page_0040,3,几,kẻ,几,U+51E0,char,GOLD,s1_inter_s2_direct,,0.215,103.0,141.0,6cfb0b7bf86c,ok,train,stt2|page_0040|c3,"[1174, 1835, 1277, 1951]"
syllable/stt2_page_0040_c03_055.png,stt2,page_0040,3,而,làm,,,syllable,SYLLABLE,nghia_consensus,0.304,0.113,120.0,140.0,cdd9ba72c71e,ok,train,stt2|page_0040|c3,"[1175, 1931, 1276, 2046]"
gold/stt2_page_0040_c03_056.png,stt2,page_0040,3,困,khốn,困,U+56F0,char,GOLD,s1_inter_s2_direct,,0.163,108.0,142.0,c075f71e8fc5,ok,train,stt2|page_0040|c3,"[1176, 2017, 1275, 2133]"
gold/stt2_page_0040_c03_057.png,stt2,page_0040,3,灵,linh,灵,U+7075,char,GOLD,s1_inter_s2_direct,,0.145,96.0,139.0,b6d35760c757,ok,train,stt2|page_0040|c3,"[1175, 2113, 1275, 2229]"
gold/stt2_page_0040_c03_058.png,stt2,page_0040,3,魂,hồn,魂,U+9B42,char,GOLD,s1_inter_s2_direct,,0.17,121.0,145.0,e10ec2c0b8fc,ok,train,stt2|page_0040|c3,"[1177, 2208, 1276, 2325]"
gold/stt2_page_0040_c03_059.png,stt2,page_0040,3,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.138,112.0,127.0,eba431a519c9,ok,train,stt2|page_0040|c3,"[1175, 2305, 1277, 2421]"
gold/stt2_page_0040_c03_060.png,stt2,page_0040,3,些,ta,些,U+4E9B,char,GOLD,s1_inter_s2_direct,,0.217,99.0,93.0,f76fe264a45d,ok,train,stt2|page_0040|c3,"[1176, 2407, 1274, 2509]"
gold/stt2_page_0040_c04_061.png,stt2,page_0040,4,渚,chớ,渚,U+6E1A,char,GOLD,s1_inter_s2_direct,,0.174,131.0,129.0,0f2bdf8f3ef8,ok,train,stt2|page_0040|c4,"[1022, 473, 1129, 578]"
,stt2,page_0040,4,丐,nghĩ,,,,REVIEW,below_visual_threshold,0.052,,,,,,train,stt2|page_0040|c4,"[1024, 554, 1125, 663]"
,stt2,page_0040,4,䍐,là,,,,REVIEW,below_visual_threshold,0.376,,,,,,train,stt2|page_0040|c4,"[1024, 641, 1125, 749]"
gold/stt2_page_0040_c04_064.png,stt2,page_0040,4,碎,tôi,碎,U+788E,char,GOLD,s1_inter_s2_direct,,0.177,125.0,131.0,a68d70648098,ok,train,stt2|page_0040|c4,"[1016, 726, 1122, 833]"
gold/stt2_page_0040_c04_065.png,stt2,page_0040,4,事,sự,事,U+4E8B,char,GOLD,s1_inter_s2_direct,,0.192,112.0,132.0,d0f54daf46ab,ok,train,stt2|page_0040|c4,"[1015, 811, 1121, 919]"
gold/stt2_page_0040_c04_066.png,stt2,page_0040,4,庫,khó,庫,U+5EAB,char,GOLD,s1_inter_s2_direct,,0.172,130.0,131.0,f852120f200a,ok,train,stt2|page_0040|c4,"[1014, 990, 1120, 1098]"
gold/stt2_page_0040_c04_067.png,stt2,page_0040,4,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.187,131.0,135.0,6460c2f7e7e5,ok,train,stt2|page_0040|c4,"[1014, 1076, 1121, 1185]"
gold/stt2_page_0040_c04_068.png,stt2,page_0040,4,補,bỏ,補,U+88DC,char,GOLD,s1_inter_s2_direct,,0.179,118.0,128.0,52dec46906d6,ok,train,stt2|page_0040|c4,"[1017, 1163, 1117, 1267]"
gold/stt2_page_0040_c04_069.png,stt2,page_0040,4,義,nghĩa,義,U+7FA9,char,GOLD,s1_inter_s2_direct,,0.18,97.0,125.0,b91aae299083,ok,train,stt2|page_0040|c4,"[1018, 1249, 1116, 1351]"
gold/stt2_page_0040_c04_070.png,stt2,page_0040,4,共,cùng,共,U+5171,char,GOLD,s1_inter_s2_direct,,0.213,92.0,126.0,1cf1e8bb0c26,ok,train,stt2|page_0040|c4,"[1018, 1344, 1117, 1446]"
,stt2,page_0040,4,衒,đức,,,,REVIEW,below_visual_threshold,0.026,,,,,,train,stt2|page_0040|c4,"[1027, 1419, 1124, 1521]"
gold/stt2_page_0040_c04_072.png,stt2,page_0040,4,主,chúa,主,U+4E3B,char,GOLD,s1_inter_s2_direct,,0.185,92.0,119.0,687f836716fe,ok,train,stt2|page_0040|c4,"[1017, 1501, 1119, 1607]"
syllable/stt2_page_0040_c04_073.png,stt2,page_0040,4,吞,trời,,,syllable,SYLLABLE,nghia_consensus,0.936,0.148,103.0,127.0,b2b4941faa34,ok,train,stt2|page_0040|c4,"[1016, 1587, 1119, 1691]"
syllable/stt2_page_0040_c04_074.png,stt2,page_0040,4,而,làm,,,syllable,SYLLABLE,nghia_consensus,0.012,0.126,106.0,125.0,73cc600a585c,ok,train,stt2|page_0040|c4,"[1015, 1663, 1119, 1765]"
gold/stt2_page_0040_c04_075.png,stt2,page_0040,4,之,chi,之,U+4E4B,char,GOLD,s1_inter_s2_direct,,0.175,92.0,123.0,1d2463065c1a,ok,train,stt2|page_0040|c4,"[1015, 1756, 1120, 1861]"
gold/stt2_page_0040_c04_076.png,stt2,page_0040,4,碎,tôi,碎,U+788E,char,GOLD,s1_inter_s2_direct,,0.2,107.0,121.0,5dc69979beb0,ok,train,stt2|page_0040|c4,"[1017, 1841, 1117, 1946]"
gold/stt2_page_0040_c04_077.png,stt2,page_0040,4,忌,cậy,忌,U+5FCC,char,GOLD,s1_inter_s2_direct,,0.162,101.0,130.0,53c2ddb4519d,ok,train,stt2|page_0040|c4,"[1015, 1916, 1119, 2022]"
gold/stt2_page_0040_c04_078.png,stt2,page_0040,4,法,phép,法,U+6CD5,char,GOLD,s1_inter_s2_direct,,0.174,110.0,130.0,9ea3cac6a66d,ok,train,stt2|page_0040|c4,"[1016, 2001, 1118, 2107]"
gold/stt2_page_0040_c04_079.png,stt2,page_0040,4,連,trên,連,U+9023,char,GOLD,s1_inter_s2_direct,,0.224,95.0,128.0,ef5907abb060,ok,train,stt2|page_0040|c4,"[1016, 2087, 1117, 2191]"
silver/stt2_page_0040_c04_080.png,stt2,page_0040,4,吞,trời,天,U+5929,char,SILVER,s2_inter_s3_corrected,0.404,0.217,119.0,127.0,c6945dc51ed3,ok,train,stt2|page_0040|c4,"[1015, 2172, 1119, 2275]"
gold/stt2_page_0040_c04_081.png,stt2,page_0040,4,扶,phù,扶,U+6276,char,GOLD,s1_inter_s2_direct,,0.16,112.0,125.0,d8f1d46d5279,ok,train,stt2|page_0040|c4,"[1016, 2258, 1118, 2359]"
gold/stt2_page_0040_c04_082.png,stt2,page_0040,4,護,hộ,護,U+8B77,char,GOLD,s1_inter_s2_direct,,0.176,110.0,128.0,6a71ec9ebfa7,ok,train,stt2|page_0040|c4,"[1015, 2340, 1119, 2444]"
,stt2,page_0040,4,𦀇,tôi,,,,REVIEW,below_visual_threshold,0.108,,,,,,train,stt2|page_0040|c4,"[1015, 2420, 1119, 2515]"
gold/stt2_page_0040_c05_084.png,stt2,page_0040,5,朱,cho,朱,U+6731,char,GOLD,s1_inter_s2_direct,,0.163,139.0,129.0,b240208da9ee,ok,train,stt2|page_0040|c5,"[859, 474, 972, 583]"
gold/stt2_page_0040_c05_085.png,stt2,page_0040,5,特,được,特,U+7279,char,GOLD,s1_inter_s2_direct,,0.185,108.0,142.0,851d8d6a4ebc,ok,train,stt2|page_0040|c5,"[863, 561, 970, 677]"
silver/stt2_page_0040_c05_086.png,stt2,page_0040,5,只,chịu,召,U+53EC,char,SILVER,s2_inter_s3_corrected,0.902,0.137,121.0,145.0,887bfcedc963,ok,train,stt2|page_0040|c5,"[863, 648, 972, 765]"
gold/stt2_page_0040_c05_087.png,stt2,page_0040,5,毎,mọi,毎,U+6BCE,char,GOLD,s1_inter_s2_direct,,0.165,127.0,141.0,7c66a63d8146,ok,train,stt2|page_0040|c5,"[866, 742, 970, 860]"
gold/stt2_page_0040_c05_088.png,stt2,page_0040,5,事,sự,事,U+4E8B,char,GOLD,s1_inter_s2_direct,,0.133,125.0,140.0,05c8cc896bed,ok,train,stt2|page_0040|c5,"[864, 829, 970, 945]"
syllable/stt2_page_0040_c05_089.png,stt2,page_0040,5,其,dữ,,,syllable,SYLLABLE,nghia_consensus,0.076,0.171,113.0,135.0,beb8c7be7e13,ok,train,stt2|page_0040|c5,"[862, 931, 969, 1050]"
,stt2,page_0040,5,都,đoạn,,,,REVIEW,below_visual_threshold,0.099,,,,,,train,stt2|page_0040|c5,"[861, 1019, 971, 1135]"
gold/stt2_page_0040_c05_091.png,stt2,page_0040,5,官,quan,官,U+5B98,char,GOLD,s1_inter_s2_direct,,0.116,129.0,140.0,e987bc08916a,ok,train,stt2|page_0040|c5,"[861, 1114, 971, 1231]"
gold/stt2_page_0040_c05_092.png,stt2,page_0040,5,代,dạy,代,U+4EE3,char,GOLD,s1_inter_s2_direct,,0.124,118.0,147.0,5520a2bad872,ok,train,stt2|page_0040|c5,"[862, 1208, 970, 1327]"
silver/stt2_page_0040_c05_093.png,stt2,page_0040,5,玲,cầm,扲,U+6272,char,SILVER,s2_inter_s3_corrected,0.829,0.147,122.0,139.0,131b30cb1c53,ok,train,stt2|page_0040|c5,"[862, 1297, 970, 1411]"
gold/stt2_page_0040_c05_094.png,stt2,page_0040,5,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.135,121.0,133.0,f6431295221d,ok,train,stt2|page_0040|c5,"[864, 1400, 967, 1516]"
gold/stt2_page_0040_c05_095.png,stt2,page_0040,5,中,trong,中,U+4E2D,char,GOLD,s1_inter_s2_direct,,0.114,107.0,138.0,9be2505f1a66,ok,train,stt2|page_0040|c5,"[864, 1497, 969, 1610]"
gold/stt2_page_0040_c05_096.png,stt2,page_0040,5,囚,tù,囚,U+56DA,char,GOLD,s1_inter_s2_direct,,0.177,86.0,128.0,8ebc25a16948,ok,train,stt2|page_0040|c5,"[866, 1582, 968, 1695]"
gold/stt2_page_0040_c05_097.png,stt2,page_0040,5,欺,khi,欺,U+6B3A,char,GOLD,s1_inter_s2_direct,,0.173,110.0,134.0,b7e985a20c0a,ok,train,stt2|page_0040|c5,"[867, 1670, 967, 1781]"
gold/stt2_page_0040_c05_098.png,stt2,page_0040,5,衣,ấy,衣,U+8863,char,GOLD,s1_inter_s2_direct,,0.163,110.0,129.0,bb524dda6cd5,ok,train,stt2|page_0040|c5,"[865, 1754, 969, 1866]"
gold/stt2_page_0040_c05_099.png,stt2,page_0040,5,固,có,固,U+56FA,char,GOLD,s1_inter_s2_direct,,0.156,105.0,140.0,772f0056e5f1,ok,train,stt2|page_0040|c5,"[865, 1848, 969, 1962]"
gold/stt2_page_0040_c05_100.png,stt2,page_0040,5,幾,một,没,U+6CA1,char,GOLD,s1_inter_s2_similar,0.941,0.155,118.0,139.0,03c274428af5,ok,train,stt2|page_0040|c5,"[865, 1942, 968, 2057]"
syllable/stt2_page_0040_c05_101.png,stt2,page_0040,5,妃,bà,,,syllable,SYLLABLE,nghia_consensus,0.353,0.174,128.0,137.0,48d209966903,ok,train,stt2|page_0040|c5,"[864, 2039, 968, 2150]"
,stt2,page_0040,5,耗,già,,,,REVIEW,below_visual_threshold,0.033,,,,,,train,stt2|page_0040|c5,"[854, 2123, 962, 2239]"
syllable/stt2_page_0040_c05_103.png,stt2,page_0040,5,兔,đem,,,syllable,SYLLABLE,nghia_consensus,0.139,0.179,122.0,141.0,8f28da7010e1,ok,train,stt2|page_0040|c5,"[864, 2220, 967, 2335]"
gold/stt2_page_0040_c05_104.png,stt2,page_0040,5,古,của,古,U+53E4,char,GOLD,s1_inter_s2_direct,,0.148,92.0,134.0,7476b224974f,ok,train,stt2|page_0040|c5,"[857, 2317, 959, 2430]"
gold/stt2_page_0040_c05_105.png,stt2,page_0040,5,安,ăn,安,U+5B89,char,GOLD,s1_inter_s2_direct,,0.169,114.0,105.0,280784c29abc,ok,train,stt2|page_0040|c5,"[858, 2409, 956, 2510]"
gold/stt2_page_0040_c06_106.png,stt2,page_0040,6,朱,cho,朱,U+6731,char,GOLD,s1_inter_s2_direct,,0.175,135.0,128.0,ec4ad2855913,ok,train,stt2|page_0040|c6,"[712, 471, 821, 581]"
gold/stt2_page_0040_c06_107.png,stt2,page_0040,6,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.16,123.0,130.0,932dc05d679d,ok,train,stt2|page_0040|c6,"[713, 560, 820, 678]"
gold/stt2_page_0040_c06_108.png,stt2,page_0040,6,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.227,122.0,148.0,9590d482c14e,ok,train,stt2|page_0040|c6,"[711, 656, 822, 777]"
gold/stt2_page_0040_c06_109.png,stt2,page_0040,6,浪,rằng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.204,135.0,152.0,31fe61644605,ok,train,stt2|page_0040|c6,"[712, 759, 821, 883]"
gold/stt2_page_0040_c06_110.png,stt2,page_0040,6,碎,tôi,碎,U+788E,char,GOLD,s1_inter_s2_direct,,0.198,115.0,157.0,f8a474e33cc7,ok,train,stt2|page_0040|c6,"[704, 853, 816, 981]"
,stt2,page_0040,6,頃,xin,,,,REVIEW,below_visual_threshold,0.582,,,,,,train,stt2|page_0040|c6,"[705, 950, 813, 1077]"
gold/stt2_page_0040_c06_112.png,stt2,page_0040,6,翁,ông,翁,U+7FC1,char,GOLD,s1_inter_s2_direct,,0.164,132.0,150.0,60c4b019d20a,ok,train,stt2|page_0040|c6,"[705, 1057, 813, 1181]"
gold/stt2_page_0040_c06_113.png,stt2,page_0040,6,召,chịu,召,U+53EC,char,GOLD,s1_inter_s2_direct,,0.204,125.0,157.0,64bf7a98453f,ok,train,stt2|page_0040|c6,"[702, 1160, 814, 1289]"
silver/stt2_page_0040_c06_114.png,stt2,page_0040,6,永,lấy,礼,U+793C,char,SILVER,s3_head_bank_consensus,0.674,0.188,122.0,152.0,dc04d92bcfff,ok,train,stt2|page_0040|c6,"[705, 1249, 812, 1373]"
gold/stt2_page_0040_c06_115.png,stt2,page_0040,6,事,sự,事,U+4E8B,char,GOLD,s1_inter_s2_direct,,0.177,117.0,151.0,6de736842258,ok,train,stt2|page_0040|c6,"[705, 1354, 812, 1477]"
gold/stt2_page_0040_c06_116.png,stt2,page_0040,6,閣,mọn,悶,U+60B6,char,GOLD,s1_inter_s2_similar,0.981,0.234,94.0,148.0,26b89d26022b,ok,train,stt2|page_0040|c6,"[705, 1452, 812, 1572]"
,stt2,page_0040,6,君,này,,,,REVIEW,below_visual_threshold,0.494,,,,,,train,stt2|page_0040|c6,"[706, 1536, 811, 1658]"
gold/stt2_page_0040_c06_118.png,stt2,page_0040,6,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.16,111.0,146.0,941f10edd4c6,ok,train,stt2|page_0040|c6,"[707, 1644, 810, 1763]"
gold/stt2_page_0040_c06_119.png,stt2,page_0040,6,建,liền,連,U+9023,char,GOLD,s1_inter_s2_similar,0.903,0.144,127.0,146.0,acf22f140521,ok,train,stt2|page_0040|c6,"[706, 1738, 812, 1860]"
,stt2,page_0040,6,嗜,giã,,,,REVIEW,below_visual_threshold,0.027,,,,,,train,stt2|page_0040|c6,"[705, 1843, 811, 1965]"
gold/stt2_page_0040_c06_121.png,stt2,page_0040,6,恩,ơn,恩,U+6069,char,GOLD,s1_inter_s2_direct,,0.162,130.0,147.0,31b4dad72489,ok,train,stt2|page_0040|c6,"[704, 1950, 811, 2069]"
gold/stt2_page_0040_c06_122.png,stt2,page_0040,6,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.18,123.0,149.0,eaeb800fed56,ok,train,stt2|page_0040|c6,"[704, 2045, 810, 2166]"
,stt2,page_0040,6,𭄿,khuyên,,,,REVIEW,below_visual_threshold,0.024,,,,,,train,stt2|page_0040|c6,"[697, 2144, 801, 2260]"
syllable/stt2_page_0040_c06_124.png,stt2,page_0040,6,白,làm,,,syllable,SYLLABLE,nghia_consensus,0.029,0.214,95.0,140.0,1b79011898a4,ok,train,stt2|page_0040|c6,"[706, 2240, 809, 2354]"
gold/stt2_page_0040_c06_125.png,stt2,page_0040,6,福,phúc,福,U+798F,char,GOLD,s1_inter_s2_direct,,0.165,94.0,137.0,d014609404bb,ok,train,stt2|page_0040|c6,"[707, 2336, 810, 2447]"
gold/stt2_page_0040_c06_126.png,stt2,page_0040,6,朱,cho,朱,U+6731,char,GOLD,s1_inter_s2_direct,,0.189,127.0,122.0,578648bfc3b1,ok,train,stt2|page_0040|c6,"[707, 2425, 810, 2528]"
gold/stt2_page_0040_c07_127.png,stt2,page_0040,7,几,kẻ,几,U+51E0,char,GOLD,s1_inter_s2_direct,,0.167,127.0,122.0,1ad9f4566288,ok,train,stt2|page_0040|c7,"[559, 471, 665, 577]"
gold/stt2_page_0040_c07_128.png,stt2,page_0040,7,庫,khó,庫,U+5EAB,char,GOLD,s1_inter_s2_direct,,0.213,110.0,136.0,0ceac94e9a00,ok,train,stt2|page_0040|c7,"[559, 554, 665, 669]"
gold/stt2_page_0040_c07_129.png,stt2,page_0040,7,吏,lại,吏,U+540F,char,GOLD,s1_inter_s2_direct,,0.16,131.0,146.0,a9596312ef79,ok,train,stt2|page_0040|c7,"[558, 646, 665, 764]"
silver/stt2_page_0040_c07_130.png,stt2,page_0040,7,扆,răng,浪,U+6D6A,char,SILVER,s2_inter_s3_corrected,0.878,0.177,122.0,127.0,c6a6d716d471,ok,train,stt2|page_0040|c7,"[559, 743, 662, 859]"
,stt2,page_0040,7,色,bao,,,,REVIEW,diverged_column,,,,,,,train,stt2|page_0040|c7,"[559, 838, 662, 956]"
,stt2,page_0040,7,原,giờ,,,,REVIEW,diverged_column,,,,,,,train,stt2|page_0040|c7,"[558, 932, 661, 1050]"
silver/stt2_page_0040_c07_133.png,stt2,page_0040,7,禁,thầy,柴,U+67F4,char,SILVER,s2_inter_s3_corrected,0.981,0.133,129.0,138.0,0904ee69d132,ok,train,stt2|page_0040|c7,"[557, 1020, 662, 1135]"
gold/stt2_page_0040_c07_134.png,stt2,page_0040,7,連,lên,連,U+9023,char,GOLD,s1_inter_s2_direct,,0.22,129.0,138.0,1960c73abfa6,ok,train,stt2|page_0040|c7,"[556, 1115, 661, 1230]"
silver/stt2_page_0040_c07_135.png,stt2,page_0040,7,吞,trời,𡗶,U+215F6,char,SILVER,s2_inter_s3_corrected,0.903,0.215,126.0,135.0,a81c966af43e,ok,train,stt2|page_0040|c7,"[557, 1209, 659, 1325]"
gold/stt2_page_0040_c07_136.png,stt2,page_0040,7,庄,chăng,庄,U+5E84,char,GOLD,s1_inter_s2_direct,,0.16,120.0,138.0,8796e806d143,ok,train,stt2|page_0040|c7,"[558, 1298, 659, 1410]"
gold/stt2_page_0040_c07_137.png,stt2,page_0040,7,固,có,固,U+56FA,char,GOLD,s1_inter_s2_direct,,0.18,120.0,134.0,52284c842ebe,ok,train,stt2|page_0040|c7,"[559, 1381, 659, 1494]"
,stt2,page_0040,7,消,quên,,,,REVIEW,below_visual_threshold,0.017,,,,,,train,stt2|page_0040|c7,"[558, 1468, 660, 1578]"
,stt2,page_0040,7,犯,trả,,,,REVIEW,diverged_column,,,,,,,train,stt2|page_0040|c7,"[568, 1582, 664, 1694]"
,stt2,page_0040,7,隻,nghĩa,,,,REVIEW,diverged_column,,,,,,,train,stt2|page_0040|c7,"[560, 1702, 660, 1812]"
silver/stt2_page_0040_c07_141.png,stt2,page_0040,7,𫥢,đâu,兠,U+5160,char,SILVER,s2_inter_s3_corrected,0.582,0.199,115.0,137.0,f67be2968a32,ok,train,stt2|page_0040|c7,"[559, 1797, 662, 1908]"
silver/stt2_page_0040_c07_142.png,stt2,page_0040,7,丈,lại,吏,U+540F,char,SILVER,s2_inter_s3_corrected,0.897,0.186,116.0,123.0,6f56692635de,ok,train,stt2|page_0040|c7,"[559, 1891, 663, 2004]"
gold/stt2_page_0040_c07_143.png,stt2,page_0040,7,把,trả,把,U+628A,char,GOLD,s1_inter_s2_direct,,0.195,103.0,125.0,c6e16ecad87d,ok,train,stt2|page_0040|c7,"[560, 1976, 660, 2087]"
gold/stt2_page_0040_c07_144.png,stt2,page_0040,7,功,công,功,U+529F,char,GOLD,s1_inter_s2_direct,,0.174,100.0,130.0,6752736d09dc,ok,train,stt2|page_0040|c7,"[562, 2063, 658, 2171]"
,stt2,page_0040,7,殊,cho,,,,REVIEW,below_visual_threshold,0.17,,,,,,train,stt2|page_0040|c7,"[561, 2158, 659, 2267]"
,stt2,page_0040,7,弝,bà,,,,REVIEW,below_visual_threshold,0.467,,,,,,train,stt2|page_0040|c7,"[562, 2254, 659, 2360]"
gold/stt2_page_0040_c07_147.png,stt2,page_0040,7,欣,hơn,欣,U+6B23,char,GOLD,s1_inter_s2_direct,,0.207,121.0,124.0,5e1d95acdd0f,ok,train,stt2|page_0040|c7,"[560, 2339, 659, 2445]"
,stt2,page_0040,7,哥,bấy,,,,REVIEW,below_visual_threshold,0.293,,,,,,train,stt2|page_0040|c7,"[558, 2420, 660, 2519]"
gold/stt2_page_0040_c08_149.png,stt2,page_0040,8,徐,giờ,徐,U+5F90,char,GOLD,s1_inter_s2_direct,,0.14,130.0,135.0,8fa1f8d7264a,ok,train,stt2|page_0040|c8,"[406, 468, 515, 580]"
gold/stt2_page_0040_c08_150.png,stt2,page_0040,8,几,kẻ,几,U+51E0,char,GOLD,s1_inter_s2_direct,,0.142,100.0,148.0,57bf2d2492ad,ok,train,stt2|page_0040|c8,"[408, 558, 513, 678]"
gold/stt2_page_0040_c08_151.png,stt2,page_0040,8,列,liệt,列,U+5217,char,GOLD,s1_inter_s2_direct,,0.161,111.0,147.0,0353a371a70b,ok,train,stt2|page_0040|c8,"[409, 655, 514, 774]"
gold/stt2_page_0040_c08_152.png,stt2,page_0040,8,萍,lào,𣒲,U+234B2,char,GOLD,s1_inter_s2_similar,0.772,0.157,105.0,145.0,51e973d8b5d7,ok,train,stt2|page_0040|c8,"[411, 750, 512, 869]"
silver/stt2_page_0040_c08_153.png,stt2,page_0040,8,𠨙,phải,沛,U+6C9B,char,SILVER,s2_inter_s3_corrected,0.937,0.153,97.0,141.0,5523fe8f47e7,ok,train,stt2|page_0040|c8,"[411, 837, 511, 954]"
gold/stt2_page_0040_c08_154.png,stt2,page_0040,8,疾,tật,疾,U+75BE,char,GOLD,s1_inter_s2_direct,,0.179,97.0,128.0,a8dcad1d3bfb,ok,train,stt2|page_0040|c8,"[410, 933, 512, 1050]"
gold/stt2_page_0040_c08_155.png,stt2,page_0040,8,奴,nọ,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.154,109.0,137.0,ea79010a9ef5,ok,train,stt2|page_0040|c8,"[410, 1020, 510, 1134]"
gold/stt2_page_0040_c08_156.png,stt2,page_0040,8,疾,tật,疾,U+75BE,char,GOLD,s1_inter_s2_direct,,0.177,101.0,142.0,0de4c1a2fb54,ok,train,stt2|page_0040|c8,"[409, 1114, 511, 1231]"
gold/stt2_page_0040_c08_157.png,stt2,page_0040,8,其,kia,其,U+5176,char,GOLD,s1_inter_s2_direct,,0.155,108.0,123.0,a587be8d6e67,ok,train,stt2|page_0040|c8,"[401, 1208, 503, 1328]"
gold/stt2_page_0040_c08_158.png,stt2,page_0040,8,曰,đến,旦,U+65E6,char,GOLD,s1_inter_s2_similar,0.91,0.14,92.0,145.0,e7190a93974e,ok,train,stt2|page_0040|c8,"[411, 1304, 510, 1421]"
gold/stt2_page_0040_c08_159.png,stt2,page_0040,8,帝,đấy,帝,U+5E1D,char,GOLD,s1_inter_s2_direct,,0.128,120.0,129.0,4f45cd622ce8,ok,train,stt2|page_0040|c8,"[412, 1399, 510, 1517]"
gold/stt2_page_0040_c08_160.png,stt2,page_0040,8,嗔,xin,嗔,U+55D4,char,GOLD,s1_inter_s2_direct,,0.118,116.0,130.0,7a4f8ff57cf0,ok,train,stt2|page_0040|c8,"[412, 1487, 511, 1603]"
gold/stt2_page_0040_c08_161.png,stt2,page_0040,8,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.152,112.0,140.0,5aba453c7cd5,ok,train,stt2|page_0040|c8,"[410, 1581, 513, 1696]"
gold/stt2_page_0040_c08_162.png,stt2,page_0040,8,求,cầu,求,U+6C42,char,GOLD,s1_inter_s2_direct,,0.134,108.0,141.0,4f6f5499de04,ok,train,stt2|page_0040|c8,"[411, 1676, 514, 1793]"
gold/stt2_page_0040_c08_163.png,stt2,page_0040,8,朱,cho,朱,U+6731,char,GOLD,s1_inter_s2_direct,,0.179,98.0,147.0,2ec65e844ba6,ok,train,stt2|page_0040|c8,"[409, 1770, 516, 1889]"
gold/stt2_page_0040_c08_164.png,stt2,page_0040,8,共,cùng,共,U+5171,char,GOLD,s1_inter_s2_direct,,0.184,93.0,137.0,e3c1eb4b9a75,ok,train,stt2|page_0040|c8,"[411, 1858, 514, 1975]"
gold/stt2_page_0040_c08_165.png,stt2,page_0040,8,𦔳,chữa,𦔳,U+26533,char,GOLD,s1_inter_s2_direct,,0.141,121.0,143.0,0234d1cfa54b,ok,train,stt2|page_0040|c8,"[412, 1953, 513, 2070]"
,stt2,page_0040,8,乇,đã,,,,REVIEW,below_visual_threshold,0.41,,,,,,train,stt2|page_0040|c8,"[413, 2047, 512, 2165]"
gold/stt2_page_0040_c08_167.png,stt2,page_0040,8,歇,hết,歇,U+6B47,char,GOLD,s1_inter_s2_direct,,0.174,100.0,147.0,cbfd0a0c957f,ok,train,stt2|page_0040|c8,"[412, 2133, 513, 2252]"
gold/stt2_page_0040_c08_168.png,stt2,page_0040,8,中,trong,中,U+4E2D,char,GOLD,s1_inter_s2_direct,,0.188,104.0,135.0,39b17c348948,ok,train,stt2|page_0040|c8,"[421, 2230, 519, 2345]"
gold/stt2_page_0040_c08_169.png,stt2,page_0040,8,仍,những,仍,U+4ECD,char,GOLD,s1_inter_s2_direct,,0.152,108.0,131.0,2e1a0dec7b53,ok,train,stt2|page_0040|c8,"[421, 2326, 520, 2439]"
silver/stt2_page_0040_c08_170.png,stt2,page_0040,8,淂,người,㝵,U+3775,char,SILVER,s2_inter_s3_corrected,0.566,0.134,118.0,128.0,6aa5165dd2eb,ok,train,stt2|page_0040|c8,"[423, 2416, 519, 2522]"
silver/stt2_page_0040_c09_171.png,stt2,page_0040,9,化,ấy,衣,U+8863,char,SILVER,s2_inter_s3_corrected,0.534,0.115,111.0,126.0,0a58b905dbc7,ok,test,stt2|page_0040|c9,"[249, 478, 352, 588]"
