book,page,column,nom_idx,syl_idx,bbox,fold,tier,tier_v3,syllable_v3,syl_in_classes,ok,p_syl_v3,argmax,max_prob,top5,p_left,p_right
stt11,page_0120,5,1,1,"[865, 419, 961, 526]",4,GOLD,CHAR_A,biết,1,1,0.48004,biết,0.48004,"[[""biết"", 0.48004], [""ấy"", 0.08225], [""làm"", 0.05228], [""ý"", 0.0181], [""này"", 0.01146]]",,0.0181023
stt11,page_0120,5,2,2,"[864, 506, 962, 616]",4,SYLLABLE,SYL,ý,1,1,0.00868556,ấy,0.695221,"[[""ấy"", 0.69522], [""là"", 0.07146], [""ay"", 0.04873], [""bởi"", 0.02], [""ra"", 0.01098]]",2.9774e-05,0.0714561
stt11,page_0120,5,3,3,"[864, 596, 962, 706]",4,REVIEW,REVIEW,là,1,1,0.241497,là,0.241497,"[[""là"", 0.2415], [""bụt"", 0.13922], [""xác"", 0.0716], [""cùng"", 0.04515], [""răng"", 0.02494]]",0.000473078,0.0715958
stt11,page_0120,5,4,4,"[863, 686, 961, 797]",4,GOLD,CHAR_A,xác,1,1,0.529542,xác,0.529542,"[[""xác"", 0.52954], [""phê"", 0.14548], [""cầm"", 0.02629], [""bắt"", 0.02275], [""tên"", 0.01351]]",0.00440163,0.0122008
stt11,page_0120,5,5,5,"[861, 775, 962, 888]",4,GOLD,CHAR_A,thầy,1,1,0.2251,thầy,0.2251,"[[""thầy"", 0.2251], [""đã"", 0.07863], [""ai"", 0.02739], [""xin"", 0.02231], [""mặt"", 0.0198]]",0.000963139,0.0786326
stt11,page_0120,5,6,6,"[860, 872, 961, 988]",4,SYLLABLE,SYL,đã,1,1,0.608905,đã,0.608905,"[[""đã"", 0.6089], [""tên"", 0.04816], [""xa"", 0.02205], [""hết"", 0.01542], [""cực"", 0.01299]]",2.54671e-05,0.0122486
stt11,page_0120,5,7,7,"[861, 963, 961, 1076]",4,REVIEW,REVIEW,gần,1,1,0.597711,gần,0.597711,"[[""gần"", 0.59771], [""giặc"", 0.03607], [""muốn"", 0.02154], [""mừng"", 0.01432], [""mẹ"", 0.00822]]",2.28285e-05,0.00623158
stt11,page_0120,5,8,8,"[860, 1045, 963, 1156]",4,SYLLABLE,SYL,ngày,1,1,0.9742,ngày,0.9742,"[[""ngày"", 0.9742], [""đất"", 0.00198], [""thì"", 0.00117], [""thánh"", 0.00101], [""bà"", 0.00092]]",1.00513e-05,1.49713e-05
stt11,page_0120,5,9,9,"[861, 1134, 962, 1246]",4,GOLD,CHAR_A,chết,1,1,4.36607e-05,tử,0.0715958,"[[""tử"", 0.0716], [""ở"", 0.06076], [""bà"", 0.05157], [""con"", 0.02723], [""vậy"", 0.02598]]",0.00133719,0.00170362
stt11,page_0120,5,10,10,"[860, 1232, 962, 1345]",4,SYLLABLE,SYL,bấy,1,1,0.736454,bấy,0.736454,"[[""bấy"", 0.73645], [""giờ"", 0.03722], [""bây"", 0.02665], [""dạy"", 0.02563], [""hai"", 0.00782]]",0.00025125,0.037216
stt11,page_0120,5,11,11,"[859, 1313, 963, 1424]",4,GOLD,CHAR_A,giờ,1,1,0.775954,giờ,0.775954,"[[""giờ"", 0.77595], [""chừa"", 0.06269], [""thờ"", 0.01432], [""sang"", 0.00669], [""nó"", 0.00592]]",0.000480528,0.000112366
stt11,page_0120,5,12,12,"[858, 1392, 962, 1505]",4,GOLD,CHAR_A,khóc,1,1,0.975733,khóc,0.975733,"[[""khóc"", 0.97573], [""thiên"", 0.00179], [""hơn"", 0.00112], [""hay"", 0.00092], [""còn"", 0.00077]]",4.4952e-06,0.000205064
stt11,page_0120,5,13,13,"[859, 1485, 961, 1594]",4,REVIEW,REVIEW,lóc,1,1,0.12037,lóc,0.12037,"[[""lóc"", 0.12037], [""dầu"", 0.05067], [""lắm"", 0.03469], [""như"", 0.02347], [""chắng"", 0.02116]]",0.00592304,3.00075e-05
stt11,page_0120,5,14,14,"[857, 1563, 964, 1676]",4,GOLD,CHAR_A,răng,1,1,0.371671,rằng,0.621521,"[[""rằng"", 0.62152], [""răng"", 0.37167], [""lạy"", 0.00091], [""một"", 0.00047], [""nữa"", 0.00033]]",2.3188e-05,0.000908327
stt11,page_0120,5,15,15,"[858, 1660, 962, 1774]",4,SYLLABLE,SYL,lạy,1,1,0.499162,lạy,0.499162,"[[""lạy"", 0.49916], [""rằng"", 0.04623], [""lấy"", 0.03985], [""lưỡi"", 0.03693], [""răng"", 0.01579]]",0.0157891,0.000621849
stt11,page_0120,5,16,16,"[858, 1750, 963, 1865]",4,GOLD,CHAR_A,thầy,1,1,0.501361,thầy,0.501361,"[[""thầy"", 0.50136], [""lạy"", 0.06532], [""lấy"", 0.05821], [""khỏi"", 0.01803], [""hình"", 0.01734]]",0.0653162,0.000104737
stt11,page_0120,5,17,17,"[859, 1848, 962, 1964]",4,GOLD,CHAR_A,xin,1,1,0.671204,xin,0.671204,"[[""xin"", 0.6712], [""chân"", 0.0351], [""đí"", 0.01938], [""sự"", 0.0185], [""trọng"", 0.00729]]",0.0042662,0.000415862
stt11,page_0120,5,18,18,"[860, 1940, 961, 2053]",4,SYLLABLE,SYL,đức,1,1,0.899573,đức,0.899573,"[[""đức"", 0.89957], [""đau"", 0.00914], [""cùng"", 0.0059], [""chém"", 0.00234], [""kia"", 0.00205]]",0.000298367,0.00129099
stt11,page_0120,5,19,19,"[859, 2020, 963, 2135]",4,GOLD,CHAR_A,chúa,1,1,0.793386,chúa,0.793386,"[[""chúa"", 0.79339], [""đức"", 0.12763], [""chủ"", 0.00307], [""phần"", 0.00283], [""mày"", 0.00213]]",0.127633,0.000364141
stt11,page_0120,5,20,20,"[858, 2117, 963, 2232]",4,SYLLABLE,SYL,trời,1,1,0.944472,trời,0.944472,"[[""trời"", 0.94447], [""chẳng"", 0.00265], [""thái"", 0.00213], [""đất"", 0.00167], [""chắng"", 0.00133]]",0.000407819,0.00101331
stt11,page_0120,5,21,21,"[857, 2209, 964, 2319]",4,REVIEW,REVIEW,để,1,1,0.843422,để,0.843422,"[[""để"", 0.84342], [""chốc"", 0.00886], [""tôi"", 0.00758], [""kẻ"", 0.00645], [""song"", 0.00563]]",0.00418369,0.0006441
stt11,page_0120,5,22,22,"[850, 2296, 952, 2395]",4,GOLD,CHAR_A,cho,1,1,0.902929,cho,0.902929,"[[""cho"", 0.90293], [""hãy"", 0.0064], [""mẹ"", 0.00633], [""đã"", 0.00561], [""thiên"", 0.00258]]",0.000351562,
stt11,page_0120,6,0,1,"[709, 339, 821, 437]",4,REVIEW,REVIEW,sống,1,1,0.0280921,là,0.0573046,"[[""là"", 0.0573], [""trăm"", 0.04209], [""ơn"", 0.03923], [""giờ"", 0.0384], [""thờ"", 0.03356]]",,1.95263e-05
stt11,page_0120,6,1,2,"[709, 419, 821, 527]",4,GOLD,CHAR_A,nữa,1,1,0.956335,nữa,0.956335,"[[""nữa"", 0.95633], [""nữ"", 0.01019], [""của"", 0.00257], [""mất"", 0.00234], [""nửa"", 0.00227]]",0.000119613,3.58389e-06
stt11,page_0120,6,2,3,"[709, 509, 821, 616]",4,GOLD,CHAR_A,kẻo,1,1,0.767288,kẻo,0.767288,"[[""kẻo"", 0.76729], [""kéo"", 0.01011], [""hám"", 0.01], [""cao"", 0.00679], [""mất"", 0.00574]]",0.000369876,0.000111491
stt11,page_0120,6,3,4,"[709, 598, 821, 706]",4,GOLD,CHAR_A,con,1,1,0.978192,con,0.978192,"[[""con"", 0.97819], [""le"", 0.00294], [""linh"", 0.00082], [""thức"", 0.00054], [""hoàng"", 0.00053]]",3.00075e-05,
stt11,page_0120,6,4,5,"[709, 688, 821, 795]",4,REVIEW,REVIEW,chiên,0,1,,cây,0.160872,"[[""cây"", 0.16087], [""đi"", 0.08841], [""ri"", 0.06331], [""tâu"", 0.05675], [""lẽ"", 0.02366]]",0.000332852,9.68655e-05
stt11,page_0120,6,5,6,"[709, 777, 821, 885]",4,GOLD,CHAR_B,phải,1,1,0.92711,phải,0.92711,"[[""phải"", 0.92711], [""lăm"", 0.01115], [""chị"", 0.00661], [""nao"", 0.00432], [""lắm"", 0.0022]]",,
stt11,page_0120,6,6,7,"[709, 867, 821, 974]",4,REVIEW,REVIEW,sói,0,1,,lối,0.242442,"[[""lối"", 0.24244], [""yêu"", 0.16293], [""hạ"", 0.03862], [""lớn"", 0.03008], [""phi"", 0.01789]]",3.7345e-05,0.00167721
stt11,page_0120,6,7,8,"[709, 956, 821, 1064]",4,REVIEW,REVIEW,rừng,1,1,0.746957,rừng,0.746957,"[[""rừng"", 0.74696], [""ri"", 0.05889], [""lâu"", 0.02921], [""si"", 0.02188], [""thương"", 0.01449]]",,
stt11,page_0120,6,8,9,"[709, 1046, 821, 1154]",4,REVIEW,REVIEW,cắn,0,1,,rừng,0.470985,"[[""rừng"", 0.47098], [""nghe"", 0.04437], [""thở"", 0.0266], [""nặng"", 0.0198], [""trái"", 0.01432]]",0.470985,0.000395272
stt11,page_0120,6,9,10,"[709, 1136, 821, 1243]",4,GOLD,CHAR_B,người,1,1,0.0851884,của,0.0922906,"[[""của"", 0.09229], [""người"", 0.08519], [""con"", 0.07007], [""ngày"", 0.04024], [""đến"", 0.0237]]",,3.53575e-05
stt11,page_0120,6,10,11,"[709, 1225, 821, 1333]",4,SYLLABLE,SYL,cũng,1,1,0.0130896,biết,0.0976689,"[[""biết"", 0.09767], [""người"", 0.06765], [""thầy"", 0.04184], [""được"", 0.03189], [""của"", 0.03032]]",0.0676533,4.25597e-06
stt11,page_0120,6,11,12,"[709, 1315, 821, 1422]",4,GOLD,CHAR_A,thương,1,1,0.0011393,cũng,0.161186,"[[""cũng"", 0.16119], [""áo"", 0.15441], [""rê"", 0.07894], [""bảo"", 0.02655], [""ông"", 0.02513]]",0.161186,0.000362722
stt11,page_0120,6,12,13,"[709, 1404, 821, 1512]",4,REVIEW,REVIEW,đầy,1,1,0.0162903,thương,0.069393,"[[""thương"", 0.06939], [""khen"", 0.05394], [""nhà"", 0.04394], [""dòng"", 0.04119], [""chưng"", 0.03369]]",0.069393,0.000933507
stt11,page_0120,6,13,14,"[701, 1503, 803, 1613]",4,GOLD,CHAR_A,tớ,1,1,0.717465,tớ,0.717465,"[[""tớ"", 0.71746], [""đầy"", 0.08161], [""là"", 0.00709], [""khỏi"", 0.00663], [""hay"", 0.00581]]",0.0816054,0.000247355
stt11,page_0120,6,14,15,"[709, 1593, 812, 1703]",4,GOLD,CHAR_A,liền,1,1,0.243867,liền,0.243867,"[[""liền"", 0.24387], [""sen"", 0.15684], [""trên"", 0.02961], [""liên"", 0.01946], [""lại"", 0.01674]]",0.00135295,1.46245e-05
stt11,page_0120,6,15,16,"[708, 1683, 813, 1794]",4,GOLD,CHAR_A,nguyện,1,1,0.23845,nguyện,0.23845,"[[""nguyện"", 0.23845], [""nhất"", 0.04317], [""chữa"", 0.03993], [""mươi"", 0.03685], [""liên"", 0.03202]]",0.00878794,0.000206673
stt11,page_0120,6,16,17,"[707, 1771, 814, 1883]",4,GOLD,CHAR_A,răng,1,1,0.455159,răng,0.455159,"[[""răng"", 0.45516], [""rằng"", 0.45338], [""thôi"", 0.0104], [""chớ"", 0.00374], [""phụng"", 0.00365]]",0.000122449,0.00320774
stt11,page_0120,6,17,18,"[707, 1861, 815, 1974]",4,SYLLABLE,SYL,lạy,1,1,0.0197267,mà,0.177201,"[[""mà"", 0.1772], [""ma"", 0.07802], [""trọng"", 0.04605], [""đã"", 0.02826], [""tìm"", 0.02039]]",0.00928191,7.31179e-05
stt11,page_0120,6,18,19,"[698, 1972, 806, 2055]",4,GOLD,CHAR_A,ơn,1,1,0.0127864,đến,0.0604076,"[[""đến"", 0.06041], [""nhân"", 0.05912], [""viết"", 0.04056], [""liên"", 0.02275], [""đất"", 0.02035]]",0.000236027,0.000846654
stt11,page_0120,6,19,20,"[709, 2031, 821, 2139]",4,SYLLABLE,SYL,đức,1,1,0.966988,đức,0.966988,"[[""đức"", 0.96699], [""ơn"", 0.00418], [""vồ"", 0.00305], [""viết"", 0.00285], [""chúa"", 0.00221]]",0.00418369,0.00221328
stt11,page_0120,6,20,21,"[709, 2121, 821, 2228]",4,GOLD,CHAR_A,chúa,1,1,0.460749,chúa,0.460749,"[[""chúa"", 0.46075], [""đức"", 0.20879], [""thánh"", 0.02842], [""xưa"", 0.02141], [""nhà"", 0.01151]]",0.208794,0.00218749
stt11,page_0120,6,21,22,"[709, 2210, 821, 2318]",4,SYLLABLE,SYL,trời,1,1,0.87062,trời,0.87062,"[[""trời"", 0.87062], [""cùng"", 0.01554], [""bốn"", 0.00509], [""tôi"", 0.00483], [""chăng"", 0.00299]]",0.00131132,0.00483424
stt11,page_0120,6,22,23,"[709, 2300, 821, 2399]",4,GOLD,CHAR_A,tôi,1,1,0.985195,tôi,0.985195,"[[""tôi"", 0.9852], [""tốt"", 0.00285], [""rút"", 0.00055], [""trong"", 0.00039], [""bằng"", 0.00036]]",0.000162219,
stt11,page_0120,7,0,0,"[546, 330, 655, 436]",4,GOLD,CHAR_A,ước,1,1,0.874027,ước,0.874027,"[[""ước"", 0.87403], [""ao"", 0.00489], [""tê"", 0.00374], [""liêm"", 0.00331], [""nóng"", 0.00317]]",,0.00489123
stt11,page_0120,7,1,1,"[547, 409, 657, 521]",4,SYLLABLE,SYL,ao,1,1,0.618644,ao,0.618644,"[[""ao"", 0.61864], [""như"", 0.03246], [""nó"", 0.021], [""máu"", 0.01893], [""ước"", 0.01701]]",0.0170055,0.00059106
stt11,page_0120,7,2,2,"[548, 503, 657, 619]",4,GOLD,CHAR_A,lên,1,1,0.681774,lên,0.681774,"[[""lên"", 0.68177], [""trên"", 0.03765], [""đuối"", 0.03657], [""mà"", 0.00731], [""dù"", 0.0069]]",2.48771e-05,0.00464904
stt11,page_0120,7,3,3,"[548, 593, 656, 709]",4,GOLD,CHAR_A,cùng,1,1,0.69624,cùng,0.69624,"[[""cùng"", 0.69624], [""chúa"", 0.07258], [""cũng"", 0.05097], [""trong"", 0.00992], [""đuối"", 0.00692]]",0.000143158,0.0725814
stt11,page_0120,7,4,4,"[549, 677, 656, 789]",4,GOLD,CHAR_A,chúa,1,1,0.664519,chúa,0.664519,"[[""chúa"", 0.66452], [""trời"", 0.03551], [""chủ"", 0.03455], [""ngọc"", 0.01714], [""thánh"", 0.01393]]",0.000517549,0.000682968
stt11,page_0120,7,5,5,"[550, 765, 655, 877]",4,GOLD,CHAR_A,tôi,1,1,0.993047,tôi,0.993047,"[[""tôi"", 0.99305], [""song"", 0.00153], [""rằng"", 0.00094], [""còn"", 0.00048], [""chước"", 0.00032]]",9.13256e-07,0.00153309
stt11,page_0120,7,6,6,"[552, 856, 653, 963]",4,GOLD,CHAR_A,song,1,1,0.958672,song,0.958672,"[[""song"", 0.95867], [""le"", 0.02333], [""viếng"", 0.00085], [""thứ"", 0.00064], [""hôn"", 0.00058]]",6.55425e-05,0.0233347
stt11,page_0120,7,7,7,"[551, 937, 654, 1045]",4,GOLD,CHAR_A,le,1,1,0.870832,le,0.870832,"[[""le"", 0.87083], [""ru"", 0.00561], [""sang"", 0.00531], [""song"", 0.00523], [""thăng"", 0.00478]]",0.00522706,0.000699164
stt11,page_0120,7,8,8,"[552, 1025, 653, 1136]",4,GOLD,CHAR_A,con,1,1,0.870195,con,0.870195,"[[""con"", 0.87019], [""nhỏ"", 0.00692], [""li"", 0.00382], [""quan"", 0.00332], [""bao"", 0.00305]]",0.0016004,3.53575e-05
stt11,page_0120,7,9,9,"[551, 1115, 654, 1226]",4,GOLD,CHAR_A,cái,1,1,0.829232,cái,0.829232,"[[""cái"", 0.82923], [""vì"", 0.0106], [""ô"", 0.0057], [""dữ"", 0.00469], [""giữ"", 0.00458]]",2.79701e-05,1.23151e-05
stt11,page_0120,7,10,10,"[549, 1213, 656, 1325]",4,GOLD,CHAR_A,xin,1,1,0.893172,xin,0.893172,"[[""xin"", 0.89317], [""chân"", 0.00495], [""nghe"", 0.0043], [""nhất"", 0.00221], [""tha"", 0.00219]]",2.35532e-05,2.86334e-05
stt11,page_0120,7,11,11,"[558, 1303, 665, 1414]",4,GOLD,CHAR_A,ở,1,1,0.992195,ở,0.992195,"[[""ở"", 0.9922], [""lành"", 0.00109], [""ưa"", 0.00056], [""rộng"", 0.0003], [""cầm"", 0.0002]]",1.30818e-06,9.97304e-06
stt11,page_0120,7,12,12,"[559, 1393, 664, 1504]",4,GOLD,CHAR_A,lại,1,1,0.949182,lại,0.949182,"[[""lại"", 0.94918], [""lai"", 0.02798], [""thuốc"", 0.00284], [""ở"", 0.00166], [""hộ"", 0.00058]]",0.00165767,1.28056e-05
stt11,page_0120,7,13,13,"[550, 1482, 655, 1596]",4,GOLD,CHAR_A,mà,1,1,0.307375,mà,0.307375,"[[""mà"", 0.30737], [""ngục"", 0.0442], [""vào"", 0.02361], [""lắm"", 0.01687], [""giả"", 0.01655]]",0.000773904,0.000278108
stt11,page_0120,7,14,14,"[549, 1579, 655, 1696]",4,REVIEW,REVIEW,giúp,1,1,0.295888,giúp,0.295888,"[[""giúp"", 0.29589], [""chấp"", 0.07817], [""triều"", 0.03165], [""vú"", 0.02717], [""ghe"", 0.02253]]",0.00273303,5.25542e-06
stt11,page_0120,7,15,15,"[548, 1670, 656, 1785]",4,GOLD,CHAR_A,con,1,1,0.963483,con,0.963483,"[[""con"", 0.96348], [""le"", 0.00143], [""sang"", 0.00106], [""ơn"", 0.00102], [""ảnh"", 0.00071]]",3.82306e-05,9.22356e-06
stt11,page_0120,7,16,16,"[547, 1760, 658, 1875]",4,GOLD,CHAR_A,nữa,1,1,0.967578,nữa,0.967578,"[[""nữa"", 0.96758], [""nữ"", 0.00306], [""nửa"", 0.00263], [""nợ"", 0.00227], [""văn"", 0.00118]]",3.42697e-05,3.12029e-05
stt11,page_0120,7,17,17,"[548, 1848, 656, 1965]",4,GOLD,CHAR_A,thì,1,1,0.395642,thì,0.395642,"[[""thì"", 0.39564], [""được"", 0.04292], [""ép"", 0.02075], [""về"", 0.02059], [""đạo"", 0.02]]",0.00042739,0.00126602
stt11,page_0120,7,18,18,"[549, 1939, 654, 2054]",4,GOLD,CHAR_B,tôi,1,1,0.806372,tôi,0.806372,"[[""tôi"", 0.80637], [""mình"", 0.02352], [""giữ"", 0.01324], [""chước"", 0.00992], [""môi"", 0.00676]]",7.78336e-05,7.31179e-05
stt11,page_0120,7,19,19,"[542, 2039, 643, 2152]",4,GOLD,CHAR_A,chăng,1,1,0.571734,chăng,0.571734,"[[""chăng"", 0.57173], [""chẳng"", 0.1573], [""chắng"", 0.15201], [""chối"", 0.01279], [""đoạn"", 0.00495]]",0.000201885,0.0127864
stt11,page_0120,7,20,20,"[541, 2120, 644, 2234]",4,GOLD,CHAR_A,chối,1,1,0.102356,uống,0.140726,"[[""uống"", 0.14073], [""chối"", 0.10236], [""phi"", 0.04087], [""chắng"", 0.02352], [""những"", 0.01755]]",0.000798471,0.00489123
stt11,page_0120,7,21,21,"[539, 2210, 646, 2322]",4,GOLD,CHAR_A,chịu,1,1,0.819871,chịu,0.819871,"[[""chịu"", 0.81987], [""mà"", 0.01361], [""làm"", 0.0133], [""đêm"", 0.01094], [""xin"", 0.00623]]",5.47628e-05,0.00210369
stt11,page_0120,7,22,22,"[529, 2303, 636, 2405]",4,GOLD,CHAR_A,khó,1,1,0.888116,khó,0.888116,"[[""khó"", 0.88812], [""tôi"", 0.04008], [""để"", 0.01616], [""nguyện"", 0.00465], [""xa"", 0.00272]]",4.50466e-05,
stt11,page_0120,8,0,0,"[403, 328, 505, 436]",4,GOLD,CHAR_A,sự,1,1,0.704791,sự,0.704791,"[[""sự"", 0.70479], [""ấy"", 0.05137], [""làm"", 0.04835], [""thiên"", 0.01178], [""chịu"", 0.00723]]",,0.0513675
stt11,page_0120,8,1,1,"[405, 414, 505, 530]",4,SYLLABLE,SYL,ấy,1,1,0.520824,ấy,0.520824,"[[""ấy"", 0.52082], [""ngày"", 0.04309], [""bấy"", 0.02681], [""muốn"", 0.02474], [""ý"", 0.01472]]",0.000462119,0.0268057
stt11,page_0120,8,2,2,"[404, 504, 505, 621]",4,GOLD,CHAR_A,bấy,1,1,0.71624,bấy,0.71624,"[[""bấy"", 0.71624], [""hèn"", 0.04769], [""giờ"", 0.0387], [""bây"", 0.02702], [""đâu"", 0.01449]]",7.29643e-06,0.0386986
stt11,page_0120,8,3,3,"[409, 602, 514, 720]",4,GOLD,CHAR_A,giờ,1,1,0.900012,giờ,0.900012,"[[""giờ"", 0.90001], [""trở"", 0.01249], [""ơn"", 0.00474], [""người"", 0.00463], [""con"", 0.00442]]",0.00355065,0.000249295
stt11,page_0120,8,4,4,"[400, 693, 508, 811]",4,REVIEW,REVIEW,nặng,1,1,0.296177,nặng,0.296177,"[[""nặng"", 0.29618], [""răng"", 0.04351], [""một"", 0.03221], [""vẽ"", 0.02639], [""giờ"", 0.02583]]",0.0258292,0.000249295
stt11,page_0120,8,5,5,"[408, 785, 514, 900]",4,GOLD,CHAR_A,mình,1,1,0.97224,mình,0.97224,"[[""mình"", 0.97224], [""minh"", 0.00371], [""phải"", 0.00141], [""sạch"", 0.00102], [""có"", 0.00061]]",1.63148e-05,9.09967e-05
stt11,page_0120,8,6,6,"[401, 882, 506, 997]",4,GOLD,CHAR_A,lắm,1,1,0.197104,lăm,0.590747,"[[""lăm"", 0.59075], [""lắm"", 0.1971], [""mà"", 0.03067], [""ra"", 0.02494], [""cấm"", 0.01031]]",3.04801e-05,0.000446155
stt11,page_0120,8,7,7,"[402, 971, 504, 1089]",4,GOLD,CHAR_A,thì,1,1,0.994708,thì,0.994708,"[[""thì"", 0.99471], [""được"", 0.00069], [""rộng"", 0.00021], [""vậy"", 0.00019], [""tức"", 0.00018]]",3.68989e-07,1.22192e-05
stt11,page_0120,8,8,8,"[403, 1071, 503, 1188]",4,GOLD,SYL,người,1,1,0.881313,người,0.881313,"[[""người"", 0.88131], [""lành"", 0.00381], [""phải"", 0.00308], [""ngày"", 0.0019], [""đến"", 0.00187]]",0.00157559,2.75365e-05
stt11,page_0120,8,9,9,"[402, 1161, 503, 1278]",4,GOLD,CHAR_A,khiến,1,1,0.979836,khiến,0.979836,"[[""khiến"", 0.97984], [""nung"", 0.00193], [""chớ"", 0.00123], [""trời"", 0.00107], [""và"", 0.00097]]",5.13368e-06,1.09302e-06
stt11,page_0120,8,10,10,"[390, 1249, 497, 1368]",4,REVIEW,REVIEW,lấy,1,1,0.916085,lấy,0.916085,"[[""lấy"", 0.91608], [""trên"", 0.00454], [""thầy"", 0.00351], [""trẩy"", 0.00306], [""khiến"", 0.00213]]",0.00212849,
stt11,page_0120,8,11,11,"[391, 1340, 496, 1459]",4,REVIEW,REVIEW,tro,0,1,,lấy,0.216054,"[[""lấy"", 0.21605], [""su"", 0.07696], [""tuổi"", 0.04048], [""liền"", 0.03122], [""còn"", 0.0276]]",0.216054,
stt11,page_0120,8,12,12,"[391, 1431, 495, 1549]",4,REVIEW,REVIEW,rải,0,1,,theo,0.0683172,"[[""theo"", 0.06832], [""yêu"", 0.04209], [""dối"", 0.03628], [""dọn"", 0.02235], [""ủi"", 0.02158]]",,0.000239744
stt11,page_0120,8,13,13,"[390, 1529, 495, 1648]",4,GOLD,CHAR_A,trên,1,1,0.287626,trên,0.287626,"[[""trên"", 0.28763], [""tra"", 0.04001], [""lên"", 0.02702], [""chữa"", 0.02573], [""tu"", 0.02347]]",,6.33925e-06
stt11,page_0120,8,14,14,"[390, 1619, 496, 1737]",4,GOLD,CHAR_A,đất,1,1,0.436015,đất,0.436015,"[[""đất"", 0.43602], [""thật"", 0.02479], [""ong"", 0.02352], [""lại"", 0.02302], [""khóc"", 0.02016]]",0.0197267,0.000437526
stt11,page_0120,8,15,15,"[390, 1719, 496, 1837]",4,GOLD,CHAR_A,mà,1,1,0.272585,mà,0.272585,"[[""mà"", 0.27259], [""đất"", 0.19462], [""a"", 0.04127], [""chăng"", 0.03116], [""trong"", 0.02921]]",0.194618,1.36315e-05
stt11,page_0120,8,16,16,"[390, 1819, 495, 1935]",4,SYLLABLE,SYL,năm,1,1,0.0641781,mà,0.112416,"[[""mà"", 0.11242], [""áo"", 0.07202], [""năm"", 0.06418], [""bỏ"", 0.05959], [""vào"", 0.03795]]",0.112416,
stt11,page_0120,8,17,18,"[390, 1918, 494, 2033]",4,GOLD,CHAR_A,những,1,1,0.4108,những,0.4108,"[[""những"", 0.4108], [""nhưng"", 0.29073], [""đá"", 0.00889], [""phúc"", 0.00842], [""giữ"", 0.00773]]",,0.000115933
stt11,page_0120,8,18,19,"[391, 1998, 494, 2116]",4,GOLD,CHAR_A,ngửa,1,1,0.0187134,ngỡ,0.550368,"[[""ngỡ"", 0.55037], [""chứng"", 0.03664], [""khiêm"", 0.02563], [""giảng"", 0.01916], [""ngửa"", 0.01871]]",0.000495782,0.000167369
stt11,page_0120,8,19,20,"[389, 2129, 497, 2218]",4,GOLD,CHAR_A,mặt,1,1,0.551175,mặt,0.551175,"[[""mặt"", 0.55117], [""mắt"", 0.14548], [""mất"", 0.03685], [""cổ"", 0.01056], [""mát"", 0.01048]]",7.25489e-05,0.000117758
stt11,page_0120,8,20,21,"[390, 2198, 496, 2311]",4,GOLD,CHAR_B,xem,1,1,0.541307,xem,0.541307,"[[""xem"", 0.54131], [""gô"", 0.01727], [""vạ"", 0.0104], [""su"", 0.00965], [""khô"", 0.00965]]",0.000232368,
stt11,page_0120,8,21,22,"[408, 2282, 525, 2385]",4,REVIEW,REVIEW,ien,0,1,,lên,0.623649,"[[""lên"", 0.62365], [""động"", 0.01146], [""bảy"", 0.00961], [""chữa"", 0.00954], [""năm"", 0.00935]]",7.66269e-05,
stt11,page_0120,9,0,0,"[253, 331, 358, 430]",4,SYLLABLE,SYL,quỷ,1,1,0.00737134,đức,0.188999,"[[""đức"", 0.189], [""trước"", 0.14548], [""ba"", 0.04437], [""nơi"", 0.01927], [""này"", 0.01789]]",,0.00264895
stt11,page_0120,9,1,1,"[253, 412, 358, 521]",4,GOLD,CHAR_A,liền,1,1,0.688297,liền,0.688297,"[[""liền"", 0.6883], [""liên"", 0.1368], [""chầy"", 0.02361], [""sen"", 0.01629], [""giận"", 0.00969]]",7.60306e-05,4.10154e-05
stt11,page_0120,9,2,2,"[253, 503, 358, 611]",4,GOLD,CHAR_A,đến,1,1,0.982575,đến,0.982575,"[[""đến"", 0.98258], [""xấu"", 0.00184], [""viết"", 0.00176], [""đất"", 0.00096], [""khuyên"", 0.00061]]",2.24274e-06,0.000278108
stt11,page_0120,9,3,3,"[253, 593, 358, 702]",4,GOLD,CHAR_A,có,1,1,0.801857,có,0.801857,"[[""có"", 0.80186], [""ý"", 0.08928], [""ấy"", 0.03259], [""kẻ"", 0.0112], [""tù"", 0.00585]]",8.35033e-05,0.0892766
stt11,page_0120,9,4,4,"[253, 684, 358, 792]",4,SYLLABLE,SYL,ý,1,1,0.0293255,ấy,0.868285,"[[""ấy"", 0.86828], [""ý"", 0.02933], [""cầu"", 0.01269], [""đấy"", 0.00554], [""ay"", 0.00497]]",0.00264895,0.000364141
stt11,page_0120,9,5,5,"[253, 774, 358, 883]",4,GOLD,CHAR_A,cám,1,1,0.17894,cám,0.17894,"[[""cám"", 0.17894], [""ở"", 0.04127], [""kẻ"", 0.03685], [""lấy"", 0.02733], [""vì"", 0.01832]]",0.000612209,7.03168e-05
stt11,page_0120,9,6,6,"[253, 865, 358, 973]",4,SYLLABLE,SYL,dồ,1,1,0.000439238,ngửa,0.211462,"[[""ngửa"", 0.21146], [""cai"", 0.20596], [""nhiều"", 0.03908], [""đi"", 0.0276], [""nói"", 0.02465]]",0.000145412,0.000147702
