book,page,column,nom_idx,syllable,ocr_char_old,predicted_nom,unicode,prob,in_dict,decision,image
stt11,page_0142,6,3,mây,霄,眉,U+7709,0.4646,True,RESCUE_LOW_CONF,
stt11,page_0142,6,19,pha,匕,先,U+5148,0.0877,False,NOT_IN_DICT,
stt11,page_0142,7,4,thứ,乆,次,U+6B21,0.432,True,RESCUE_LOW_CONF,
stt11,page_0142,7,5,chín,鈍,沙,U+6C99,0.121,False,NOT_IN_DICT,
stt11,page_0142,7,6,mắng,肈,群,U+7FA4,0.1729,False,NOT_IN_DICT,
stt11,page_0142,7,10,nhân,分,固,U+56FA,0.9854,True,RESCUE_GOLD_HIGH,
stt11,page_0142,7,11,đức,仁,仍,U+4ECD,0.1224,False,NOT_IN_DICT,
stt11,page_0142,7,19,thầy,皆,柴,U+67F4,0.9669,True,RESCUE_GOLD_HIGH,
stt11,page_0142,8,17,giữ,仲,佇,U+4F47,0.5807,True,RESCUE_LOW_CONF,
stt11,page_0142,8,18,việc,没,役,U+5F79,0.3233,True,RESCUE_LOW_CONF,
stt11,page_0142,9,2,hay,㘴,咍,U+548D,0.0769,True,RESCUE_LOW_CONF,
stt11,page_0142,9,3,xem,帖,袩,U+88A9,0.5546,True,RESCUE_LOW_CONF,
stt11,page_0142,9,8,ý,急,意,U+610F,0.5791,True,RESCUE_LOW_CONF,
stt11,page_0142,9,22,chang,片,庒,U+5E92,0.6803,True,RESCUE_LOW_CONF,
stt11,page_0144,1,10,trấy,花,徳,U+5FB3,0.362,False,NOT_IN_DICT,
stt11,page_0144,1,12,nước,游,渃,U+6E03,0.0794,True,RESCUE_LOW_CONF,
stt11,page_0144,1,15,sa,伙,沙,U+6C99,0.1473,True,RESCUE_LOW_CONF,
stt11,page_0144,1,19,tô,獣,穌,U+7A4C,0.0405,True,RESCUE_LOW_CONF,
stt11,page_0144,1,21,so,易,芻,U+82BB,0.0347,True,RESCUE_LOW_CONF,
stt11,page_0144,2,15,đoạn,封,断,U+65AD,0.7172,True,RESCUE_GOLD_MED,
stt11,page_0144,2,16,giã,防,者,U+8005,0.1405,True,RESCUE_LOW_CONF,
stt11,page_0144,2,20,lên,迴,連,U+9023,0.8301,True,RESCUE_GOLD_MED,
stt11,page_0144,3,17,rầu,而,旦,U+65E6,0.1309,False,NOT_IN_DICT,
stt11,page_0144,3,19,rằng,恨,浪,U+6D6A,0.8879,True,RESCUE_GOLD_HIGH,
stt11,page_0144,3,21,chang,庄,庒,U+5E92,0.9053,True,RESCUE_GOLD_HIGH,
stt11,page_0144,4,6,ru,呻,由,U+7531,0.2673,True,RESCUE_LOW_CONF,
stt11,page_0144,4,10,rằng,淳,浪,U+6D6A,0.9219,True,RESCUE_GOLD_HIGH,
stt11,page_0144,5,2,gần,敗,𧵆,U+27D46,0.2118,True,RESCUE_LOW_CONF,
stt11,page_0144,5,4,lên,嶃,連,U+9023,0.9265,True,RESCUE_GOLD_HIGH,
stt11,page_0144,6,10,lên,選,連,U+9023,0.8806,True,RESCUE_GOLD_HIGH,
stt11,page_0144,7,7,in,即,如,U+5982,0.1262,False,NOT_IN_DICT,
stt11,page_0144,8,14,ngàn,軒,四,U+56DB,0.4307,False,NOT_IN_DICT,
stt11,page_0144,8,15,hai,㽞,𠊚,U+2029A,0.1953,False,NOT_IN_DICT,
stt11,page_0144,8,16,trăm,哥,𠊚,U+2029A,0.2007,False,NOT_IN_DICT,
stt11,page_0144,8,17,bốn,詈,召,U+53EC,0.1319,False,NOT_IN_DICT,
stt11,page_0144,8,19,sáu,𧺫,拘,U+62D8,0.1844,False,NOT_IN_DICT,
stt11,page_0144,8,20,1246,婢,年,U+5E74,0.5461,False,NOT_IN_DICT,
stt11,page_0144,8,21,năm,丿,𠊚,U+2029A,0.1126,False,NOT_IN_DICT,
stt11,page_0144,9,4,kê,著,稽,U+7A3D,0.2853,True,RESCUE_LOW_CONF,
stt11,page_0146,1,16,r1,移,移,U+79FB,0.5346,False,NOT_IN_DICT,
stt11,page_0146,1,22,giau,廟,創,U+5275,0.3849,False,NOT_IN_DICT,
stt11,page_0146,2,13,sang,轟,郎,U+90CE,0.5154,True,RESCUE_LOW_CONF,
stt11,page_0146,2,21,học,方,安,U+5B89,0.1195,False,NOT_IN_DICT,
stt11,page_0146,3,0,hành,可,行,U+884C,0.2214,True,RESCUE_LOW_CONF,
stt11,page_0146,3,2,đang,办,中,U+4E2D,0.08,False,NOT_IN_DICT,
stt11,page_0146,3,13,đạo,恩,道,U+9053,0.0467,True,RESCUE_LOW_CONF,
stt11,page_0146,3,14,dạy,花,代,U+4EE3,0.091,True,RESCUE_LOW_CONF,
stt11,page_0146,4,3,xem,他,袩,U+88A9,0.291,True,RESCUE_LOW_CONF,
stt11,page_0146,4,14,ấy,期,欺,U+6B3A,0.24,False,NOT_IN_DICT,
stt11,page_0146,4,22,chiudao,道,道,U+9053,0.5309,False,NOT_IN_DICT,
stt11,page_0146,5,2,nết,泡,湼,U+6E7C,0.7838,True,RESCUE_GOLD_MED,
stt11,page_0146,5,18,chước,劝,斫,U+65AB,0.6391,True,RESCUE_LOW_CONF,
stt11,page_0146,6,3,thuê,挑,秩,U+79E9,0.2065,False,NOT_IN_DICT,
stt11,page_0146,6,16,học,季,各,U+5404,0.2318,False,NOT_IN_DICT,
stt11,page_0146,6,19,dối,财,対,U+5BFE,0.5315,True,RESCUE_LOW_CONF,
stt11,page_0146,7,7,tiền,曳,連,U+9023,0.0251,True,RESCUE_LOW_CONF,
stt11,page_0146,7,22,biết,到,别,U+522B,0.8243,True,RESCUE_GOLD_MED,
stt11,page_0146,8,22,bỏ,神,補,U+88DC,0.5689,True,RESCUE_LOW_CONF,
stt11,page_0146,9,1,nặng,曷,曩,U+66E9,0.0158,True,RESCUE_LOW_CONF,
stt11,page_0146,9,15,tiền,残,燒,U+71D2,0.301,False,NOT_IN_DICT,
stt11,page_0146,9,21,tiền,疾,時,U+6642,0.2801,False,NOT_IN_DICT,
stt11,page_0148,1,4,dức,息,恩,U+6069,0.1551,False,NOT_IN_DICT,
stt11,page_0148,1,10,tiền,残,燒,U+71D2,0.485,False,NOT_IN_DICT,
stt11,page_0148,1,12,liền,䢖,連,U+9023,0.7094,True,RESCUE_GOLD_MED,
stt11,page_0148,1,13,ám,琚,虎,U+864E,0.1178,False,NOT_IN_DICT,
stt11,page_0148,1,17,nạn,雄,强,U+5F3A,0.3446,False,NOT_IN_DICT,
stt11,page_0148,2,1,ý,仍,衣,U+8863,0.0976,True,RESCUE_LOW_CONF,
stt11,page_0148,3,16,tiếng,喻,省,U+7701,0.3619,True,RESCUE_LOW_CONF,
stt11,page_0148,3,19,đức,藥,徳,U+5FB3,0.0192,True,RESCUE_LOW_CONF,
stt11,page_0148,4,1,là,𮊁,罗,U+7F57,0.1962,True,RESCUE_LOW_CONF,
stt11,page_0148,4,4,chi,技,枝,U+679D,0.7219,True,RESCUE_GOLD_MED,
stt11,page_0148,4,7,năm,極,極,U+6975,0.2844,False,NOT_IN_DICT,
stt11,page_0148,4,8,năm,之,仍,U+4ECD,0.9433,False,NOT_IN_DICT,
stt11,page_0148,6,4,tối,𭆞,最,U+6700,0.8016,True,RESCUE_GOLD_MED,
stt11,page_0148,7,0,kín,饉,謹,U+8B39,0.1625,True,RESCUE_LOW_CONF,
stt11,page_0148,7,12,xe,槎,楼,U+697C,0.3392,False,NOT_IN_DICT,
stt11,page_0148,7,14,tê,腎,躋,U+8E8B,0.2532,True,RESCUE_LOW_CONF,
stt11,page_0148,7,16,làm,八,乄,U+4E44,0.0576,True,RESCUE_LOW_CONF,
stt11,page_0148,7,21,xem,禮,袩,U+88A9,0.1679,True,RESCUE_LOW_CONF,
stt11,page_0148,8,6,mằng,蓐,省,U+7701,0.8412,False,NOT_IN_DICT,
stt11,page_0148,9,4,thấy,详,佇,U+4F47,0.2689,False,NOT_IN_DICT,
stt11,page_0148,9,10,cho,李,朱,U+6731,0.5438,True,RESCUE_LOW_CONF,
stt11,page_0148,9,11,mình,仰,命,U+547D,0.9297,True,RESCUE_GOLD_HIGH,
stt11,page_0150,2,7,day,吟,代,U+4EE3,0.6669,False,NOT_IN_DICT,
stt11,page_0150,2,19,thấy,作,信,U+4FE1,0.0714,False,NOT_IN_DICT,
stt11,page_0150,3,0,ăm,羯,棱,U+68F1,0.2589,False,NOT_IN_DICT,
stt11,page_0150,3,10,thánh,𦍒,垩,U+57A9,0.8479,True,RESCUE_GOLD_MED,
stt11,page_0150,3,11,giu,梹,橛,U+6A5B,0.3409,False,NOT_IN_DICT,
stt11,page_0150,3,21,backetus,妃,把,U+628A,0.8517,False,NOT_IN_DICT,
stt11,page_0150,4,3,giu,瓶,抛,U+629B,0.0677,False,NOT_IN_DICT,
stt11,page_0150,4,4,ong,蜉,螉,U+8789,0.1895,True,RESCUE_LOW_CONF,
stt11,page_0150,4,5,giảng,諵,講,U+8B1B,0.3955,True,RESCUE_LOW_CONF,
stt11,page_0150,4,6,cho,中,朱,U+6731,0.9172,True,RESCUE_GOLD_HIGH,
stt11,page_0150,4,11,tin,位,信,U+4FE1,0.8341,True,RESCUE_GOLD_MED,
stt11,page_0150,4,14,thì,𡬝,女,U+5973,0.0776,False,NOT_IN_DICT,
stt11,page_0150,4,19,tạ,留,道,U+9053,0.0906,False,NOT_IN_DICT,
stt11,page_0150,4,20,đoạn,封,断,U+65AD,0.476,True,RESCUE_LOW_CONF,
stt11,page_0150,5,0,biến,度,变,U+53D8,0.0627,True,RESCUE_LOW_CONF,
stt11,page_0150,5,3,hai,石,咍,U+548D,0.1537,True,RESCUE_LOW_CONF,
stt11,page_0150,5,6,kê,勢,稽,U+7A3D,0.1912,True,RESCUE_LOW_CONF,
stt11,page_0150,5,7,rê,拜,移,U+79FB,0.5924,False,NOT_IN_DICT,
stt11,page_0150,5,17,trấy,椹,補,U+88DC,0.1387,False,NOT_IN_DICT,
stt11,page_0150,5,18,về,倒,𧗱,U+275F1,0.7843,True,RESCUE_GOLD_MED,
stt11,page_0150,6,1,chưa,涛,渚,U+6E1A,0.8072,True,RESCUE_GOLD_MED,
stt11,page_0150,6,10,phải,姉,沛,U+6C9B,0.7297,True,RESCUE_GOLD_MED,
stt11,page_0150,6,11,vào,因,包,U+5305,0.037,True,RESCUE_LOW_CONF,
stt11,page_0150,7,0,nguyện,顇,願,U+9858,0.9374,True,RESCUE_GOLD_HIGH,
stt11,page_0150,7,18,quen,消,道,U+9053,0.1289,False,NOT_IN_DICT,
stt11,page_0150,7,19,năng,猷,䏻,U+43FB,0.4503,True,RESCUE_LOW_CONF,
stt11,page_0150,8,8,trẩy,花,礼,U+793C,0.1122,True,RESCUE_LOW_CONF,
stt11,page_0150,8,13,nơi,巳,尼,U+5C3C,0.8851,True,RESCUE_GOLD_HIGH,
stt11,page_0150,8,20,ngày,明,時,U+6642,0.7781,True,RESCUE_GOLD_MED,
stt11,page_0152,1,7,của,右,古,U+53E4,0.975,True,RESCUE_GOLD_HIGH,
stt11,page_0152,1,10,càng,宛,强,U+5F3A,0.4517,True,RESCUE_LOW_CONF,
stt11,page_0152,1,13,càng,弦,仍,U+4ECD,0.5667,False,NOT_IN_DICT,
stt11,page_0152,1,21,trẩy,化,傷,U+50B7,0.3782,False,NOT_IN_DICT,
stt11,page_0152,2,3,măng,澤,麻,U+9EBB,0.7249,False,NOT_IN_DICT,
stt11,page_0152,2,16,đi,裁,移,U+79FB,0.0339,True,RESCUE_LOW_CONF,
stt11,page_0152,4,6,đoan,婦,綿,U+7DBF,0.1248,False,NOT_IN_DICT,
stt11,page_0152,4,11,cho,荣,朱,U+6731,0.7276,True,RESCUE_GOLD_MED,
stt11,page_0152,5,3,nói,旧,呐,U+5450,0.4871,True,RESCUE_LOW_CONF,
stt11,page_0152,5,10,rằng,復,浪,U+6D6A,0.8912,True,RESCUE_GOLD_HIGH,
stt11,page_0152,6,0,hãv,灾,矣,U+77E3,0.1873,False,NOT_IN_DICT,
stt11,page_0152,6,2,đoan,封,断,U+65AD,0.8855,False,NOT_IN_DICT,
stt11,page_0152,6,3,trao,押,捽,U+637D,0.3611,False,NOT_IN_DICT,
stt11,page_0152,6,9,trên,盂,連,U+9023,0.9686,True,RESCUE_GOLD_HIGH,
stt11,page_0152,7,2,răng,淮,浪,U+6D6A,0.6469,True,RESCUE_LOW_CONF,
stt11,page_0152,7,12,au,詎,宜,U+5B9C,0.7036,False,NOT_IN_DICT,
stt11,page_0152,7,13,là,𠕋,𠊚,U+2029A,0.3749,False,NOT_IN_DICT,
stt11,page_0152,8,6,ấy,白,衣,U+8863,0.3806,True,RESCUE_LOW_CONF,
stt11,page_0152,8,8,đi,𭣵,棱,U+68F1,0.3249,False,NOT_IN_DICT,
stt11,page_0152,9,6,răng,𰑊,浪,U+6D6A,0.9572,True,RESCUE_GOLD_HIGH,
stt11,page_0152,9,20,xem,枮,袩,U+88A9,0.2746,True,RESCUE_LOW_CONF,
stt11,page_0154,1,12,núi,离,与,U+4E0E,0.1488,False,NOT_IN_DICT,
stt11,page_0154,1,21,khiến,玄,天,U+5929,0.0509,False,NOT_IN_DICT,
stt11,page_0154,2,11,lắm,嶂,凜,U+51DC,0.4942,True,RESCUE_LOW_CONF,
stt11,page_0154,3,2,cả,肆,竒,U+7AD2,0.4005,True,RESCUE_LOW_CONF,
stt11,page_0154,3,5,thay,𠮦,台,U+53F0,0.043,True,RESCUE_LOW_CONF,
stt11,page_0154,3,9,măng,嚀,代,U+4EE3,0.0529,False,NOT_IN_DICT,
stt11,page_0154,3,17,rước,淖,連,U+9023,0.0511,True,RESCUE_LOW_CONF,
stt11,page_0154,4,19,ở,支,吏,U+540F,0.385,False,NOT_IN_DICT,
stt11,page_0154,4,20,giữa,卿,中,U+4E2D,0.4597,False,NOT_IN_DICT,
stt11,page_0154,5,4,rừng,撥,棱,U+68F1,0.0929,True,RESCUE_LOW_CONF,
stt11,page_0154,5,8,vậy,𠀉,丕,U+4E15,0.9531,True,RESCUE_GOLD_HIGH,
stt11,page_0154,5,9,đoạn,判,断,U+65AD,0.8899,True,RESCUE_GOLD_HIGH,
stt11,page_0154,5,22,riêng,續,盈,U+76C8,0.633,True,RESCUE_LOW_CONF,
stt11,page_0154,6,0,một,𡚶,更,U+66F4,0.4409,True,RESCUE_LOW_CONF,
stt11,page_0154,6,20,xuống,𥧄,富,U+5BCC,0.1196,False,NOT_IN_DICT,
stt11,page_0154,7,17,lào,年,牢,U+7262,0.0548,True,RESCUE_LOW_CONF,
stt11,page_0154,7,21,trẻ,䄂,礼,U+793C,0.5407,True,RESCUE_LOW_CONF,
stt11,page_0154,8,0,nết,𫝗,湼,U+6E7C,0.0695,True,RESCUE_LOW_CONF,
stt11,page_0154,8,3,già,酖,鉄,U+9244,0.1364,False,NOT_IN_DICT,
stt11,page_0154,8,11,mọn,閏,悶,U+60B6,0.7812,True,RESCUE_GOLD_MED,
stt11,page_0154,8,14,cả,胃,竒,U+7AD2,0.4134,True,RESCUE_LOW_CONF,
stt11,page_0154,8,17,trên,遫,連,U+9023,0.9521,True,RESCUE_GOLD_HIGH,
stt11,page_0154,9,1,chó,法,渚,U+6E1A,0.7456,False,NOT_IN_DICT,
stt11,page_0154,9,2,hà,𠔃,奇,U+5947,0.2033,False,NOT_IN_DICT,
stt11,page_0154,9,10,ý,合,燒,U+71D2,0.7497,False,NOT_IN_DICT,
stt11,page_0154,9,19,bé,用,闭,U+95ED,0.096,True,RESCUE_LOW_CONF,
stt11,page_0156,1,10,lăm,漙,凜,U+51DC,0.8646,False,NOT_IN_DICT,
stt11,page_0156,2,3,muốn,開,悶,U+60B6,0.6421,True,RESCUE_LOW_CONF,
stt11,page_0156,2,9,mắc,㸃,黙,U+9ED9,0.7443,True,RESCUE_GOLD_MED,
stt11,page_0156,2,11,một,𫈼,更,U+66F4,0.8303,True,RESCUE_GOLD_MED,
stt11,page_0156,2,13,mắc,㸃,黙,U+9ED9,0.8116,True,RESCUE_GOLD_MED,
stt11,page_0156,2,20,cầu,來,求,U+6C42,0.97,True,RESCUE_GOLD_HIGH,
stt11,page_0156,3,3,phép,礼,朱,U+6731,0.2599,False,NOT_IN_DICT,
stt11,page_0156,3,8,cầu,來,求,U+6C42,0.9196,True,RESCUE_GOLD_HIGH,
stt11,page_0156,3,15,núi,卨,离,U+79BB,0.2093,False,NOT_IN_DICT,
stt11,page_0156,3,17,đi,後,移,U+79FB,0.1455,True,RESCUE_LOW_CONF,
stt11,page_0156,3,18,xa,躱,賖,U+8CD6,0.6062,True,RESCUE_LOW_CONF,
stt11,page_0156,3,19,để,麁,底,U+5E95,0.8648,True,RESCUE_GOLD_HIGH,
stt11,page_0156,4,0,lăm,漙,凜,U+51DC,0.7676,False,NOT_IN_DICT,
stt11,page_0156,5,22,mot,戞,㦯,U+39AF,0.2342,False,NOT_IN_DICT,
stt11,page_0156,6,14,cầu,來,求,U+6C42,0.8557,True,RESCUE_GOLD_HIGH,
stt11,page_0156,6,20,làm,豉,衣,U+8863,0.2191,False,NOT_IN_DICT,
stt11,page_0156,6,21,viecay,役,役,U+5F79,0.9,False,NOT_IN_DICT,
stt11,page_0156,7,21,làm,舜,佇,U+4F47,0.1652,False,NOT_IN_DICT,
stt11,page_0156,8,1,là,罢,罗,U+7F57,0.3018,True,RESCUE_LOW_CONF,
stt11,page_0156,8,3,trọng,車,重,U+91CD,0.0494,True,RESCUE_LOW_CONF,
stt11,page_0156,8,9,càng,弦,强,U+5F3A,0.1444,True,RESCUE_LOW_CONF,
stt11,page_0156,8,10,hơn,敢,女,U+5973,0.9217,False,NOT_IN_DICT,
stt11,page_0156,8,19,sâu,楼,除,U+9664,0.3171,False,NOT_IN_DICT,
stt11,page_0156,9,3,ra,纓,囉,U+56C9,0.0383,True,RESCUE_LOW_CONF,
stt11,page_0156,9,15,trâu,輔,懶,U+61F6,0.2247,False,NOT_IN_DICT,
stt11,page_0156,9,16,bò,楼,楼,U+697C,0.3326,False,NOT_IN_DICT,
stt11,page_0156,9,17,gà,𭸟,特,U+7279,0.346,False,NOT_IN_DICT,
stt11,page_0156,9,18,lợn,𢓜,格,U+683C,0.1386,False,NOT_IN_DICT,
stt11,page_0158,1,8,ghê,誓,稽,U+7A3D,0.1186,True,RESCUE_LOW_CONF,
stt11,page_0158,1,18,gậy,据,我,U+6211,0.2052,False,NOT_IN_DICT,
stt11,page_0158,1,19,cắm,捧,扲,U+6272,0.1985,True,RESCUE_LOW_CONF,
stt11,page_0158,1,21,ấy,𠮥,乙,U+4E59,0.1276,True,RESCUE_LOW_CONF,
stt11,page_0158,1,22,gây,梠,把,U+628A,0.2319,False,NOT_IN_DICT,
stt11,page_0158,2,5,lá,典,更,U+66F4,0.3593,False,NOT_IN_DICT,
stt11,page_0158,2,9,nước,㴱,餅,U+9905,0.1987,False,NOT_IN_DICT,
stt11,page_0158,2,10,chảy,址,法,U+6CD5,0.1249,False,NOT_IN_DICT,
stt11,page_0158,2,19,gây,桃,極,U+6975,0.0776,False,NOT_IN_DICT,
stt11,page_0158,3,5,chảy,沙,沚,U+6C9A,0.4444,True,RESCUE_LOW_CONF,
stt11,page_0158,3,17,khí,粲,𠊚,U+2029A,0.0515,False,NOT_IN_DICT,
stt11,page_0158,3,22,rong,中,中,U+4E2D,0.9641,False,NOT_IN_DICT,
stt11,page_0158,4,1,năm,𭈹,篩,U+7BE9,0.1079,False,NOT_IN_DICT,
stt11,page_0158,4,3,chưa,清,渚,U+6E1A,0.8998,True,RESCUE_GOLD_HIGH,
stt11,page_0158,4,6,lây,陳,淶,U+6DF6,0.0525,True,RESCUE_LOW_CONF,
stt11,page_0158,4,13,nhiều,澮,凜,U+51DC,0.7355,False,NOT_IN_DICT,
stt11,page_0158,4,14,lắm,燒,燒,U+71D2,0.8104,False,NOT_IN_DICT,
stt11,page_0158,5,5,nào,事,市,U+5E02,0.1698,True,RESCUE_LOW_CONF,
stt11,page_0158,5,11,hãy,关,時,U+6642,0.2403,False,NOT_IN_DICT,
stt11,page_0158,5,13,chết,拘,折,U+6298,0.8891,True,RESCUE_GOLD_HIGH,
stt11,page_0158,5,22,xưng,秆,称,U+79F0,0.513,True,RESCUE_LOW_CONF,
stt11,page_0158,6,1,hạ,尽,下,U+4E0B,0.3177,True,RESCUE_LOW_CONF,
stt11,page_0158,6,15,tin,位,道,U+9053,0.7222,False,NOT_IN_DICT,
stt11,page_0158,6,21,lam,湮,凜,U+51DC,0.7947,False,NOT_IN_DICT,
stt11,page_0158,7,6,người,旱,𠊚,U+2029A,0.9296,True,RESCUE_GOLD_HIGH,
stt11,page_0158,7,11,chước,列,斫,U+65AB,0.0347,True,RESCUE_LOW_CONF,
stt11,page_0158,7,12,nhạo,楽,𠊚,U+2029A,0.8929,False,NOT_IN_DICT,
stt11,page_0158,7,16,giả,般,假,U+5047,0.121,True,RESCUE_LOW_CONF,
stt11,page_0158,7,19,giữa,艸,神,U+795E,0.1658,False,NOT_IN_DICT,
stt11,page_0158,7,20,đường,度,唐,U+5510,0.6328,True,RESCUE_LOW_CONF,
stt11,page_0158,8,5,kêu,呼,呌,U+544C,0.8118,True,RESCUE_GOLD_MED,
stt11,page_0158,8,13,tôi,拜,砕,U+7815,0.4051,True,RESCUE_LOW_CONF,
stt11,page_0158,8,15,chôn,坪,連,U+9023,0.1714,False,NOT_IN_DICT,
stt11,page_0158,8,22,mac,黙,黙,U+9ED9,0.8992,False,NOT_IN_DICT,
stt11,page_0158,9,12,giả,般,役,U+5F79,0.2967,False,NOT_IN_DICT,
stt11,page_0160,1,5,thưa,睡,踈,U+8E08,0.8994,True,RESCUE_GOLD_HIGH,
stt11,page_0160,1,9,biết,己,別,U+5225,0.5153,True,RESCUE_LOW_CONF,
stt11,page_0160,1,14,thật,矣,折,U+6298,0.9542,False,NOT_IN_DICT,
stt11,page_0160,1,15,ay,口,实,U+5B9E,0.9084,False,NOT_IN_DICT,
stt11,page_0160,1,21,nhạo,身,𠊚,U+2029A,0.1106,False,NOT_IN_DICT,
stt11,page_0160,1,22,con,艮,昆,U+6606,0.4171,True,RESCUE_LOW_CONF,
stt11,page_0160,3,4,nước,爱,渃,U+6E03,0.6063,True,RESCUE_LOW_CONF,
stt11,page_0160,4,2,ấy,𤓰,衣,U+8863,0.2797,True,RESCUE_LOW_CONF,
stt11,page_0160,4,4,trốn,連,迍,U+8FCD,0.6351,True,RESCUE_LOW_CONF,
stt11,page_0160,4,6,rừng,枝,棱,U+68F1,0.4139,True,RESCUE_LOW_CONF,
stt11,page_0160,4,13,thì,直,阿,U+963F,0.1067,False,NOT_IN_DICT,
stt11,page_0160,4,14,tỏ,跡,訴,U+8A34,0.6019,True,RESCUE_LOW_CONF,
stt11,page_0160,4,15,ra,冊,罗,U+7F57,0.0558,False,NOT_IN_DICT,
stt11,page_0160,5,9,lo,沾,卢,U+5362,0.0306,True,RESCUE_LOW_CONF,
stt11,page_0160,5,12,sệt,悔,矯,U+77EF,0.1021,False,NOT_IN_DICT,
stt11,page_0160,6,6,kẻo,外,矯,U+77EF,0.8606,True,RESCUE_GOLD_HIGH,
stt11,page_0160,6,8,chước,茢,斫,U+65AB,0.1111,True,RESCUE_LOW_CONF,
stt11,page_0160,6,13,núi,离,离,U+79BB,0.1421,False,NOT_IN_DICT,
stt11,page_0160,7,4,mắng,蓐,弄,U+5F04,0.0485,False,NOT_IN_DICT,
stt11,page_0160,7,11,núi,离,連,U+9023,0.3635,False,NOT_IN_DICT,
stt11,page_0160,8,12,quỳ,睠,跪,U+8DEA,0.9047,True,RESCUE_GOLD_HIGH,
stt11,page_0160,8,13,gối,竈,重,U+91CD,0.1599,False,NOT_IN_DICT,
stt11,page_0160,8,14,xuống,噲,噲,U+5672,0.7142,False,NOT_IN_DICT,
stt11,page_0160,8,15,giữa,艸,城,U+57CE,0.1953,False,NOT_IN_DICT,
stt11,page_0160,8,22,cuan,官,官,U+5B98,0.9927,False,NOT_IN_DICT,
stt11,page_0160,9,3,cây,楼,核,U+6838,0.2771,True,RESCUE_LOW_CONF,
stt11,page_0160,9,6,vậy,正,丕,U+4E15,0.7398,True,RESCUE_GOLD_MED,
stt11,page_0160,9,9,thấy,浮,穷,U+7A77,0.2229,False,NOT_IN_DICT,
stt11,page_0160,9,11,thì,有,事,U+4E8B,0.178,False,NOT_IN_DICT,
stt11,page_0160,9,12,về,𡵯,娄,U+5A04,0.3309,False,NOT_IN_DICT,
stt11,page_0160,9,15,bảo,淂,保,U+4FDD,0.1513,True,RESCUE_LOW_CONF,
stt11,page_0160,9,17,quan,在,官,U+5B98,0.2689,True,RESCUE_LOW_CONF,
stt11,page_0160,9,19,trước,長,多,U+591A,0.1919,False,NOT_IN_DICT,
stt11,page_0160,9,22,xem,砧,袩,U+88A9,0.5279,True,RESCUE_LOW_CONF,
stt11,page_0162,1,5,nói,烟,呐,U+5450,0.2906,True,RESCUE_LOW_CONF,
stt11,page_0162,1,13,cho,因,朱,U+6731,0.0255,True,RESCUE_LOW_CONF,
stt11,page_0162,1,16,thấy,详,户,U+6237,0.1479,False,NOT_IN_DICT,
stt11,page_0162,1,17,liền,事,主,U+4E3B,0.1646,False,NOT_IN_DICT,
stt11,page_0162,1,18,xin,奠,与,U+4E0E,0.1253,False,NOT_IN_DICT,
stt11,page_0162,1,19,giảng,越,主,U+4E3B,0.175,False,NOT_IN_DICT,
stt11,page_0162,2,0,trời,序,𡗶,U+215F6,0.2914,True,RESCUE_LOW_CONF,
stt11,page_0162,2,7,sóng,淂,群,U+7FA4,0.2122,False,NOT_IN_DICT,
stt11,page_0162,2,11,yên,𡚶,安,U+5B89,0.969,True,RESCUE_GOLD_HIGH,
stt11,page_0162,3,10,chưa,滿,渚,U+6E1A,0.2178,True,RESCUE_LOW_CONF,
stt11,page_0162,4,21,thì,荀,欺,U+6B3A,0.977,False,NOT_IN_DICT,
stt11,page_0162,4,22,ngươi,身,畧,U+7567,0.974,False,NOT_IN_DICT,
stt11,page_0162,5,0,mừng,似,仍,U+4ECD,0.4772,False,NOT_IN_DICT,
stt11,page_0162,5,17,sống,剰,渚,U+6E1A,0.3612,False,NOT_IN_DICT,
stt11,page_0162,5,19,yêu,腸,道,U+9053,0.9034,False,NOT_IN_DICT,
stt11,page_0162,6,16,truyền,岱,群,U+7FA4,0.9867,False,NOT_IN_DICT,
stt11,page_0162,6,19,ghê,衣,賊,U+8CCA,0.1232,False,NOT_IN_DICT,
stt11,page_0162,6,20,rê,升,古,U+53E4,0.9764,False,NOT_IN_DICT,
stt11,page_0162,6,21,gia,撥,之,U+4E4B,0.9444,False,NOT_IN_DICT,
stt11,page_0162,7,0,thì,百,髙,U+9AD9,0.3171,False,NOT_IN_DICT,
stt11,page_0162,7,15,vô,将,如,U+5982,0.0475,False,NOT_IN_DICT,
stt11,page_0162,7,16,cùng,好,下,U+4E0B,0.0832,False,NOT_IN_DICT,
stt11,page_0162,7,21,sánh,簸,欣,U+6B23,0.1169,False,NOT_IN_DICT,
stt11,page_0162,8,3,mai,𢪛,枚,U+679A,0.0095,True,RESCUE_LOW_CONF,
stt11,page_0162,8,10,phép,河,為,U+70BA,0.1198,False,NOT_IN_DICT,
stt11,page_0162,8,11,lạ,逆,於,U+65BC,0.0894,False,NOT_IN_DICT,
stt11,page_0162,9,14,trăm,再,古,U+53E4,0.0528,False,NOT_IN_DICT,
stt11,page_0162,9,15,sáu,𧺫,户,U+6237,0.0816,False,NOT_IN_DICT,
stt11,page_0162,9,16,mươi,见,麻,U+9EBB,0.1224,False,NOT_IN_DICT,
stt11,page_0162,9,18,266,柳,中,U+4E2D,0.3569,False,NOT_IN_DICT,
stt11,page_0164,1,2,lễ,𭂫,礼,U+793C,0.9266,True,RESCUE_GOLD_HIGH,
