image,tier,book,page,assigned,syllable,head_alt,p_assigned,p_alt
gold/yen11_page_0154_c06_111.png,GOLD,yen11,page_0154,忌,cậy,巴,0.072,0.778
gold/yen11_page_0154_c06_122.png,GOLD,yen11,page_0154,如,như,生,0.001,0.958
gold/yen11_page_0160_c01_014.png,GOLD,yen11,page_0160,実,thật,折,0.0,1.0
silver/yen11_page_0160_c01_018.png,SILVER,yen11,page_0160,𡗶,Trời,主,0.0,1.0
gold/yen11_page_0160_c08_149.png,GOLD,yen11,page_0160,同,đồng,固,0.003,0.997
silver/yen11_page_0162_c03_047.png,SILVER,yen11,page_0162,㐌,đã,固,0.027,0.798
gold/yen11_page_0162_c03_058.png,GOLD,yen11,page_0162,麻,mà,朱,0.003,0.975
gold/yen11_page_0162_c03_059.png,GOLD,yen11,page_0162,退,thôi,字,0.001,0.696
gold/yen11_page_0162_c03_061.png,GOLD,yen11,page_0162,吏,lại,本,0.0,0.997
gold/yen11_page_0162_c03_063.png,GOLD,yen11,page_0162,浪,răng,麻,0.0,1.0
gold/yen11_page_0162_c03_064.png,GOLD,yen11,page_0162,欺,Khi,体,0.0,1.0
gold/yen11_page_0162_c03_065.png,GOLD,yen11,page_0162,畧,trước,体,0.0,0.864
gold/yen11_page_0162_c05_099.png,GOLD,yen11,page_0162,拮,cất,古,0.003,0.766
gold/yen11_page_0162_c05_101.png,GOLD,yen11,page_0162,重,trọng,彼,0.0,0.601
gold/yen11_page_0162_c05_103.png,GOLD,yen11,page_0162,欺,khi,罪,0.025,0.611
gold/yen11_page_0162_c05_107.png,GOLD,yen11,page_0162,庒,chăng,主,0.0,0.531
gold/yen11_page_0162_c05_109.png,GOLD,yen11,page_0162,古,của,道,0.0,1.0
silver/yen11_page_0162_c08_158.png,SILVER,yen11,page_0162,枚,Mai,赦,0.002,0.985
gold/yen11_page_0164_c02_029.png,GOLD,yen11,page_0164,礼,lễ,尼,0.0,1.0
silver/yen11_page_0164_c07_139.png,SILVER,yen11,page_0164,命,mình,麻,0.001,0.912
gold/yen11_page_0164_c07_142.png,GOLD,yen11,page_0164,旦,đến,挭,0.007,0.739
gold/yen11_page_0164_c07_143.png,GOLD,yen11,page_0164,尼,nơi,旦,0.007,0.993
silver/yen11_page_0164_c07_144.png,SILVER,yen11,page_0164,爪,làm,尼,0.0,0.99
gold/yen11_page_0164_c08_151.png,GOLD,yen11,page_0164,垩,thánh,翁,0.007,0.993
gold/yen11_page_0164_c08_157.png,GOLD,yen11,page_0164,翁,ông,時,0.115,0.884
gold/yen11_page_0164_c08_158.png,GOLD,yen11,page_0164,垩,Thánh,翁,0.005,0.995
gold/yen11_page_0164_c08_164.png,GOLD,yen11,page_0164,尼,nay,歆,0.0,0.999
gold/yen11_page_0166_c07_145.png,GOLD,yen11,page_0166,於,ở,些,0.001,0.908
gold/yen11_page_0168_c01_008.png,GOLD,yen11,page_0168,㩫,rất,慄,0.0,0.551
silver/yen11_page_0168_c01_011.png,SILVER,yen11,page_0168,把,Bà,妈,0.057,0.942
gold/yen11_page_0168_c07_152.png,GOLD,yen11,page_0168,庄,chăng,庒,0.156,0.843
gold/yen11_page_0178_c03_060.png,GOLD,yen11,page_0178,尼,nơi,过,0.0,0.998
gold/yen11_page_0184_c08_162.png,GOLD,yen11,page_0184,虎,hổ,麻,0.0,1.0
gold/yen11_page_0186_c07_134.png,GOLD,yen11,page_0186,実,thật,实,0.0,1.0
gold/yen11_page_0186_c07_141.png,GOLD,yen11,page_0186,逹,đặt,孛,0.002,0.933
gold/yen11_page_0186_c08_153.png,GOLD,yen11,page_0186,文,văn,支,0.0,0.999
gold/yen11_page_0186_c08_157.png,GOLD,yen11,page_0186,生,sinh,朱,0.007,0.991
gold/yen11_page_0186_c08_161.png,GOLD,yen11,page_0186,道,đạo,孛,0.011,0.547
gold/yen11_page_0192_c02_030.png,GOLD,yen11,page_0192,庒,Chẳng,庄,0.001,0.98
gold/yen11_page_0192_c03_052.png,GOLD,yen11,page_0192,女,nữa,道,0.0,1.0
gold/yen11_page_0192_c03_053.png,GOLD,yen11,page_0192,欺,Khi,女,0.0,1.0
gold/yen11_page_0192_c03_054.png,GOLD,yen11,page_0192,乙,ấy,欺,0.0,1.0
gold/yen11_page_0192_c03_060.png,GOLD,yen11,page_0192,別,biết,别,0.202,0.797
gold/yen11_page_0194_c05_084.png,GOLD,yen11,page_0194,符,phù,水,0.0,0.914
gold/yen11_page_0196_c06_110.png,GOLD,yen11,page_0196,補,bỏ,𥙷,0.0,1.0
gold/yen11_page_0196_c06_118.png,GOLD,yen11,page_0196,堂,đàng,天,0.079,0.919
gold/yen11_page_0196_c06_119.png,GOLD,yen11,page_0196,旦,Đến,堂,0.0,1.0
gold/yen11_page_0200_c06_111.png,GOLD,yen11,page_0200,𥙷,bỏ,補,0.008,0.989
gold/yen11_page_0200_c06_112.png,GOLD,yen11,page_0200,棱,rừng,麻,0.0,1.0
gold/yen11_page_0200_c06_126.png,GOLD,yen11,page_0200,樓,lâu,楼,0.0,1.0
silver/yen11_page_0200_c06_129.png,SILVER,yen11,page_0200,命,mình,碎,0.131,0.836
gold/yen11_page_0200_c07_132.png,GOLD,yen11,page_0200,奇,cả,竒,0.001,0.694
gold/yen11_page_0200_c07_149.png,GOLD,yen11,page_0200,魂,hồn,命,0.0,1.0
gold/yen11_page_0202_c06_104.png,GOLD,yen11,page_0202,別,biết,别,0.065,0.767
gold/yen11_page_0202_c06_106.png,GOLD,yen11,page_0202,翁,ông,垩,0.038,0.95
gold/yen11_page_0206_c09_192.png,GOLD,yen11,page_0206,抒,giữ,佇,0.0,0.913
silver/yen11_page_0210_c05_090.png,SILVER,yen11,page_0210,娄,sâu,婆,0.001,0.954
gold/yen11_page_0212_c05_088.png,GOLD,yen11,page_0212,𠇮,mình,命,0.0,1.0
gold/yen11_page_0212_c05_099.png,GOLD,yen11,page_0212,爬,bà,時,0.0,1.0
gold/yen11_page_0214_c05_092.png,GOLD,yen11,page_0214,奴,nô,於,0.0,1.0
gold/yen11_page_0214_c05_101.png,GOLD,yen11,page_0214,矯,kẻo,矫,0.005,0.967
silver/yen11_page_0218_c04_070.png,SILVER,yen11,page_0218,闭,Bấy,除,0.0,0.822
gold/yen11_page_0218_c04_078.png,GOLD,yen11,page_0218,俺,em,㛪,0.0,1.0
silver/yen11_page_0220_c06_121.png,SILVER,yen11,page_0220,闲,hèn,困,0.001,0.993
silver/yen11_page_0220_c06_125.png,SILVER,yen11,page_0220,折,chết,固,0.12,0.862
gold/yen11_page_0220_c09_186.png,GOLD,yen11,page_0220,碎,tôi,丕,0.0,1.0
gold/yen11_page_0220_c09_190.png,GOLD,yen11,page_0220,爲,vì,折,0.0,1.0
gold/yen11_page_0220_c09_193.png,GOLD,yen11,page_0220,支,Giê,主,0.0,1.0
gold/yen11_page_0220_c09_194.png,GOLD,yen11,page_0220,秋,su,支,0.0,1.0
gold/yen11_page_0220_c09_195.png,GOLD,yen11,page_0220,時,thì,秋,0.0,1.0
gold/yen11_page_0220_c09_196.png,GOLD,yen11,page_0220,碎,tôi,時,0.0,1.0
gold/yen11_page_0220_c09_197.png,GOLD,yen11,page_0220,明,mừng,碎,0.0,1.0
gold/yen11_page_0222_c08_158.png,GOLD,yen11,page_0222,如,nhà,蜍,0.0,1.0
gold/yen11_page_0222_c08_159.png,GOLD,yen11,page_0222,蜍,thờ,戈,0.014,0.585
gold/yen11_page_0222_c08_161.png,GOLD,yen11,page_0222,古,của,㝵,0.0,1.0
gold/yen11_page_0222_c08_162.png,GOLD,yen11,page_0222,㝵,người,施,0.0,1.0
gold/yen11_page_0222_c08_163.png,GOLD,yen11,page_0222,施,thí,朱,0.0,1.0
gold/yen11_page_0222_c08_164.png,GOLD,yen11,page_0222,朱,cho,几,0.0,1.0
gold/yen11_page_0222_c08_165.png,GOLD,yen11,page_0222,几,kẻ,庫,0.0,1.0
gold/yen11_page_0222_c08_166.png,GOLD,yen11,page_0222,庫,khó,歇,0.0,1.0
gold/yen11_page_0224_c02_023.png,GOLD,yen11,page_0224,課,Thuở,罪,0.0,0.976
gold/yen11_page_0224_c02_024.png,GOLD,yen11,page_0224,帝,ấy,几,0.003,0.958
gold/yen11_page_0224_c02_033.png,GOLD,yen11,page_0224,山,san,几,0.006,0.669
silver/yen11_page_0224_c04_082.png,SILVER,yen11,page_0224,咍,hai,几,0.004,0.98
silver/yen11_page_0226_c08_162.png,SILVER,yen11,page_0226,罗,là,㝵,0.223,0.748
gold/yen11_page_0226_c09_195.png,GOLD,yen11,page_0226,別,biết,特,0.001,0.929
gold/yen11_page_0232_c01_013.png,GOLD,yen11,page_0232,時,thì,明,0.0,1.0
gold/yen11_page_0232_c02_025.png,GOLD,yen11,page_0232,丕,vậy,係,0.046,0.859
gold/yen11_page_0232_c02_028.png,GOLD,yen11,page_0232,每,môi,餒,0.005,0.745
gold/yen11_page_0232_c02_031.png,GOLD,yen11,page_0232,時,ngày,礼,0.0,1.0
gold/yen11_page_0232_c02_034.png,GOLD,yen11,page_0232,召,chịu,折,0.0,1.0
silver/yen11_page_0232_c02_039.png,SILVER,yen11,page_0232,件,cạn,几,0.013,0.614
gold/yen11_page_0232_c05_092.png,GOLD,yen11,page_0232,女,nữa,爲,0.025,0.974
silver/yen11_page_0232_c05_095.png,SILVER,yen11,page_0232,㐌,đã,連,0.019,0.839
gold/yen11_page_0232_c08_155.png,GOLD,yen11,page_0232,庄,chẳng,庒,0.0,0.98
gold/yen11_page_0232_c08_156.png,GOLD,yen11,page_0232,别,biết,於,0.0,1.0
gold/yen11_page_0232_c08_160.png,GOLD,yen11,page_0232,娄,lâu,仍,0.0,1.0
gold/yen11_page_0232_c08_161.png,GOLD,yen11,page_0232,仍,những,午,0.017,0.98
gold/yen11_page_0232_c08_162.png,GOLD,yen11,page_0232,午,ngủ,市,0.018,0.632
gold/yen11_page_0232_c08_163.png,GOLD,yen11,page_0232,市,nào,别,0.0,0.98
gold/yen11_page_0232_c08_164.png,GOLD,yen11,page_0232,別,biết,别,0.125,0.871
gold/yen11_page_0232_c08_165.png,GOLD,yen11,page_0232,帝,đí,之,0.002,0.86
gold/yen11_page_0232_c09_183.png,GOLD,yen11,page_0232,蓮,sen,离,0.0,0.851
gold/yen11_page_0232_c09_193.png,GOLD,yen11,page_0232,特,được,時,0.0,1.0
gold/yen11_page_0234_c06_092.png,GOLD,yen11,page_0234,道,đao,綏,0.0,0.551
gold/yen11_page_0234_c06_093.png,GOLD,yen11,page_0234,吏,lại,道,0.0,1.0
gold/yen11_page_0234_c06_096.png,GOLD,yen11,page_0234,古,của,安,0.0,1.0
gold/yen11_page_0234_c06_097.png,GOLD,yen11,page_0234,㝵,người,古,0.0,1.0
gold/yen11_page_0234_c06_098.png,GOLD,yen11,page_0234,時,thì,㝵,0.0,1.0
gold/yen11_page_0234_c06_099.png,GOLD,yen11,page_0234,悶,muốn,時,0.0,1.0
gold/yen11_page_0234_c06_100.png,GOLD,yen11,page_0234,扒,bắt,悶,0.0,1.0
gold/yen11_page_0234_c06_101.png,GOLD,yen11,page_0234,礼,lấy,扒,0.0,1.0
gold/yen11_page_0234_c06_103.png,GOLD,yen11,page_0234,理,lẽ,仍,0.0,0.981
gold/yen11_page_0234_c06_105.png,GOLD,yen11,page_0234,補,bỏ,𥙷,0.07,0.638
gold/yen11_page_0234_c08_144.png,GOLD,yen11,page_0234,奴,nó,勧,0.002,0.976
gold/yen11_page_0234_c08_145.png,GOLD,yen11,page_0234,邦,vâng,奴,0.029,0.775
gold/yen11_page_0234_c08_146.png,GOLD,yen11,page_0234,法,phép,邦,0.005,0.706
gold/yen11_page_0234_c08_149.png,GOLD,yen11,page_0234,特,được,朱,0.001,0.999
gold/yen11_page_0234_c08_152.png,GOLD,yen11,page_0234,悶,muốn,楼,0.003,0.575
gold/yen11_page_0236_c06_114.png,GOLD,yen11,page_0236,特,được,時,0.0,1.0
gold/yen11_page_0236_c06_116.png,GOLD,yen11,page_0236,拌,ban,伴,0.0,1.0
gold/yen11_page_0238_c06_112.png,GOLD,yen11,page_0238,蒸,chưng,烝,0.005,0.993
gold/yen11_page_0238_c06_125.png,GOLD,yen11,page_0238,朝,triều,天,0.036,0.935
gold/yen11_page_0238_c08_165.png,GOLD,yen11,page_0238,把,bà,垩,0.0,1.0
gold/yen11_page_0238_c08_168.png,GOLD,yen11,page_0238,特,được,更,0.0,1.0
gold/yen11_page_0240_c02_031.png,GOLD,yen11,page_0240,中,trong,扲,0.0,0.999
gold/yen11_page_0240_c02_032.png,GOLD,yen11,page_0240,囚,tù,中,0.0,1.0
gold/yen11_page_0240_c02_033.png,GOLD,yen11,page_0240,落,rạc,囚,0.0,1.0
gold/yen11_page_0240_c02_038.png,GOLD,yen11,page_0240,垩,Thánh,把,0.0,0.984
silver/yen11_page_0240_c02_039.png,SILVER,yen11,page_0240,堊,A,垩,0.0,1.0
gold/yen11_page_0240_c02_040.png,GOLD,yen11,page_0240,那,na,亜,0.0,0.999
gold/yen11_page_0240_c02_041.png,GOLD,yen11,page_0240,些,ta,那,0.0,0.998
gold/yen11_page_0240_c02_043.png,GOLD,yen11,page_0240,㨋,a,模,0.0,0.952
gold/yen11_page_0240_c06_134.png,GOLD,yen11,page_0240,如,như,女,0.0,0.998
gold/yen11_page_0240_c08_173.png,GOLD,yen11,page_0240,衣,ấy,各,0.1,0.887
gold/yen11_page_0244_c01_005.png,GOLD,yen11,page_0244,支,Giê,秋,0.0,1.0
gold/yen11_page_0244_c01_010.png,GOLD,yen11,page_0244,庒,chăng,丑,0.0,0.948
gold/yen11_page_0244_c01_011.png,GOLD,yen11,page_0244,忍,nhìn,吏,0.0,1.0
gold/yen11_page_0248_c07_134.png,GOLD,yen11,page_0248,𠯽,chửi,些,0.0,0.954
gold/yen11_page_0248_c07_138.png,GOLD,yen11,page_0248,礼,lấy,𢬦,0.001,0.991
gold/yen11_page_0248_c07_144.png,GOLD,yen11,page_0248,別,biết,别,0.0,1.0
gold/yen11_page_0248_c09_176.png,GOLD,yen11,page_0248,毎,mọi,每,0.0,1.0
gold/yen11_page_0250_c03_057.png,GOLD,yen11,page_0250,特,được,時,0.0,0.999
gold/yen11_page_0250_c03_060.png,GOLD,yen11,page_0250,忌,cậy,朱,0.101,0.656
gold/yen11_page_0252_c07_140.png,GOLD,yen11,page_0252,時,thì,於,0.0,1.0
gold/yen11_page_0252_c07_149.png,GOLD,yen11,page_0252,貝,Bấy,固,0.0,0.984
gold/yen11_page_0256_c03_045.png,GOLD,yen11,page_0256,如,nhà,茹,0.0,1.0
gold/yen11_page_0256_c03_053.png,GOLD,yen11,page_0256,折,chết,朱,0.042,0.958
gold/yen11_page_0256_c03_054.png,GOLD,yen11,page_0256,对,đói,対,0.0,0.996
gold/yen11_page_0256_c06_114.png,GOLD,yen11,page_0256,伂,phải,沛,0.0,1.0
silver/yen11_page_0256_c07_138.png,SILVER,yen11,page_0256,𣈜,ngày,時,0.001,0.997
gold/yen11_page_0256_c07_139.png,GOLD,yen11,page_0256,君,vua,其,0.033,0.633
gold/yen11_page_0256_c09_184.png,GOLD,yen11,page_0256,欽,sớm,几,0.001,0.992
gold/yen11_page_0256_c09_187.png,GOLD,yen11,page_0256,鮮,tươi,女,0.001,0.998
gold/yen11_page_0258_c01_015.png,GOLD,yen11,page_0258,事,sự,卒,0.0,0.991
gold/yen11_page_0258_c01_016.png,GOLD,yen11,page_0258,卒,tốt,冷,0.0,0.997
gold/yen11_page_0258_c01_017.png,GOLD,yen11,page_0258,冷,lành,於,0.0,1.0
gold/yen11_page_0258_c03_056.png,GOLD,yen11,page_0258,矯,kéo,代,0.012,0.732
gold/yen11_page_0258_c03_061.png,GOLD,yen11,page_0258,湼,nát,朱,0.0,1.0
silver/yen11_page_0258_c08_169.png,SILVER,yen11,page_0258,代,dạy,時,0.007,0.993
gold/yen11_page_0260_c02_026.png,GOLD,yen11,page_0260,連,liên,明,0.0,0.997
silver/yen11_page_0260_c02_031.png,SILVER,yen11,page_0260,語,ngửa,該,0.092,0.9
gold/yen11_page_0266_c07_101.png,GOLD,yen11,page_0266,烏,ô,次,0.0,1.0
gold/yen11_page_0266_c07_108.png,GOLD,yen11,page_0266,固,có,更,0.001,0.562
gold/yen11_page_0266_c07_111.png,GOLD,yen11,page_0266,朗,sang,重,0.0,1.0
gold/yen11_page_0266_c07_112.png,GOLD,yen11,page_0266,重,trọng,先,0.0,1.0
gold/yen11_page_0266_c07_113.png,GOLD,yen11,page_0266,先,tên,罗,0.0,0.902
gold/yen11_page_0268_c02_030.png,GOLD,yen11,page_0268,𧘇,ấy,事,0.0,1.0
gold/yen11_page_0268_c02_032.png,GOLD,yen11,page_0268,哭,khóc,時,0.0,0.954
gold/yen11_page_0268_c02_033.png,GOLD,yen11,page_0268,庒,chăng,哭,0.0,0.999
gold/yen11_page_0268_c02_035.png,GOLD,yen11,page_0268,欺,khi,固,0.0,1.0
gold/yen11_page_0268_c02_036.png,GOLD,yen11,page_0268,仃,đừng,欺,0.0,1.0
gold/yen11_page_0268_c04_074.png,GOLD,yen11,page_0268,補,bỏ,𥙷,0.0,0.999
gold/yen11_page_0268_c07_138.png,GOLD,yen11,page_0268,嬏,vợ,碎,0.0,1.0
gold/yen11_page_0268_c07_145.png,GOLD,yen11,page_0268,結,ghét,群,0.001,0.869
gold/yen11_page_0268_c07_146.png,GOLD,yen11,page_0268,碎,tôi,結,0.0,1.0
gold/yen11_page_0268_c07_149.png,GOLD,yen11,page_0268,况,huống,丕,0.0,1.0
gold/yen11_page_0268_c07_150.png,GOLD,yen11,page_0268,路,lọ,况,0.103,0.808
gold/yen11_page_0268_c07_151.png,GOLD,yen11,page_0268,廾,là,另,0.0,0.789
gold/yen11_page_0270_c01_007.png,GOLD,yen11,page_0270,且,đến,旦,0.0,1.0
gold/yen11_page_0272_c03_047.png,GOLD,yen11,page_0272,翁,ông,垩,0.013,0.987
silver/yen11_page_0272_c05_088.png,SILVER,yen11,page_0272,撰,chọn,楼,0.009,0.971
gold/yen11_page_0274_c01_017.png,GOLD,yen11,page_0274,特,được,爲,0.0,0.999
gold/yen11_page_0274_c01_018.png,GOLD,yen11,page_0274,事,sự,特,0.238,0.759
gold/yen11_page_0274_c01_019.png,GOLD,yen11,page_0274,冷,lành,事,0.0,1.0
gold/yen11_page_0274_c03_057.png,GOLD,yen11,page_0274,改,gửi,麻,0.0,1.0
silver/yen11_page_0276_c07_123.png,SILVER,yen11,page_0276,衣,ấy,時,0.0,1.0
gold/yen11_page_0276_c07_128.png,GOLD,yen11,page_0276,生,sinh,時,0.0,1.0
gold/yen11_page_0276_c07_130.png,GOLD,yen11,page_0276,補,bỏ,旦,0.027,0.875
gold/yen11_page_0278_c02_030.png,GOLD,yen11,page_0278,官,Quan,天,0.0,1.0
gold/yen11_page_0278_c02_038.png,GOLD,yen11,page_0278,麻,mà,奴,0.0,1.0
gold/yen11_page_0278_c02_039.png,GOLD,yen11,page_0278,頭,đầu,麻,0.0,1.0
gold/yen11_page_0284_c04_056.png,GOLD,yen11,page_0284,翁,ông,垩,0.0,1.0
gold/yen11_page_0286_c06_110.png,GOLD,yen11,page_0286,萬,vàn,邁,0.0,0.907
gold/yen11_page_0286_c06_113.png,GOLD,yen11,page_0286,別,biết,别,0.0,1.0
gold/yen11_page_0286_c06_120.png,GOLD,yen11,page_0286,朗,sang,郎,0.0,0.986
gold/yen11_page_0286_c06_122.png,GOLD,yen11,page_0286,査,Tra,查,0.0,0.972
gold/yen11_page_0290_c02_023.png,GOLD,yen11,page_0290,怨,oán,把,0.0,0.999
gold/yen11_page_0290_c02_036.png,GOLD,yen11,page_0290,庄,chăng,庒,0.031,0.968
gold/yen11_page_0290_c04_068.png,GOLD,yen11,page_0290,補,bỏ,碎,0.0,0.953
gold/yen11_page_0290_c04_071.png,GOLD,yen11,page_0290,支,Giê,主,0.0,1.0
gold/yen11_page_0290_c04_074.png,GOLD,yen11,page_0290,碎,tôi,麻,0.0,1.0
gold/yen11_page_0290_c04_075.png,GOLD,yen11,page_0290,浪,rằng,碎,0.0,1.0
gold/yen11_page_0290_c04_076.png,GOLD,yen11,page_0290,几,Kẻ,浪,0.0,1.0
gold/yen11_page_0290_c04_077.png,GOLD,yen11,page_0290,庒,chăng,几,0.0,1.0
gold/yen11_page_0290_c04_078.png,GOLD,yen11,page_0290,义,nghĩa,庒,0.0,0.989
gold/yen11_page_0290_c04_081.png,GOLD,yen11,page_0290,庒,chăng,時,0.008,0.991
gold/yen11_page_0290_c04_083.png,GOLD,yen11,page_0290,事,sự,特,0.0,1.0
gold/yen11_page_0292_c07_126.png,GOLD,yen11,page_0292,椊,rút,捽,0.0,1.0
gold/yen11_page_0292_c07_130.png,GOLD,yen11,page_0292,碎,tôi,砕,0.169,0.812
gold/yen11_page_0292_c07_139.png,GOLD,yen11,page_0292,仍,những,朱,0.001,0.971
silver/yen11_page_0296_c09_166.png,SILVER,yen11,page_0296,衣,ấy,垩,0.001,0.999
gold/yen11_page_0296_c09_172.png,GOLD,yen11,page_0296,罸,phạt,罰,0.0,1.0
gold/yen11_page_0296_c09_174.png,GOLD,yen11,page_0296,旦,đến,𠇮,0.0,0.998
gold/yen11_page_0296_c09_180.png,GOLD,yen11,page_0296,庄,chẳng,庒,0.001,0.999
gold/yen11_page_0298_c01_001.png,GOLD,yen11,page_0298,乙,ấy,衣,0.118,0.645
gold/yen11_page_0298_c01_018.png,GOLD,yen11,page_0298,𡻕,tuổi,邁,0.003,0.981
gold/yen11_page_0298_c01_021.png,GOLD,yen11,page_0298,恶,ác,悶,0.003,0.908
gold/yen11_page_0298_c04_076.png,GOLD,yen11,page_0298,咍,hay,特,0.0,1.0
