book,page,col,ocr_char,syllable,confirmed,tier,rule
yen2,page_0274,0,林,lem,0,REVIEW,diverged_column
yen2,page_0274,0,寺,thì,1,GOLD,s1_inter_s2_direct
yen2,page_0274,0,翁,ông,1,GOLD,s1_inter_s2_direct
yen2,page_0274,0,曰,viết,1,GOLD,s1_inter_s2_direct
yen2,page_0274,0,無,vồ,0,REVIEW,diverged_column
yen2,page_0274,0,仵,thương,0,REVIEW,diverged_column
yen2,page_0274,0,礼,lấy,1,GOLD,s1_inter_s2_direct
yen2,page_0274,0,泊,bạc,1,GOLD,s1_inter_s2_direct
yen2,page_0274,1,稽,lúa,0,REVIEW,unconfirmed
yen2,page_0274,1,覔,thóc,0,REVIEW,unconfirmed
yen2,page_0274,1,灰,nuôi,0,REVIEW,unconfirmed
yen2,page_0274,1,几,kẻ,1,GOLD,s1_inter_s2_direct
yen2,page_0274,1,対,đói,1,GOLD,s1_inter_s2_direct
yen2,page_0274,1,渴,khát,1,GOLD,s1_inter_s2_direct
yen2,page_0274,1,忮,che,1,GOLD,s1_inter_s2_similar
yen2,page_0274,1,几,kẻ,1,GOLD,s1_inter_s2_direct
yen2,page_0274,1,陳,trần,1,GOLD,s1_inter_s2_direct
yen2,page_0274,1,冲,truồng,1,GOLD,s1_inter_s2_similar
yen2,page_0274,1,叚,đoạn,1,GOLD,s1_inter_s2_similar
yen2,page_0274,1,歹,nhà,1,GOLD,s1_inter_s2_similar
yen2,page_0274,1,併,thương,0,REVIEW,unconfirmed
yen2,page_0274,1,𦔳,chữa,1,GOLD,s1_inter_s2_direct
yen2,page_0274,1,几,kẻ,1,GOLD,s1_inter_s2_direct
yen2,page_0274,1,烈,liệt,1,GOLD,s1_inter_s2_direct
yen2,page_0274,1,共,cùng,1,GOLD,s1_inter_s2_direct
yen2,page_0274,1,貯,chứa,1,GOLD,s1_inter_s2_direct
yen2,page_0274,1,㝵,người,1,GOLD,s1_inter_s2_direct
yen2,page_0274,1,几,kẻ,1,GOLD,s1_inter_s2_direct
yen2,page_0274,1,多,đi,1,GOLD,s1_inter_s2_direct
yen2,page_0274,2,麁,đàng,0,REVIEW,diverged_column
yen2,page_0274,2,特,được,1,REVIEW,diverged_column
yen2,page_0274,2,私,đô,0,REVIEW,diverged_column
yen2,page_0274,2,阤,nhờ,0,REVIEW,diverged_column
yen2,page_0274,2,油,dù,1,GOLD,s1_inter_s2_direct
yen2,page_0274,2,麻,mà,1,GOLD,s1_inter_s2_direct
yen2,page_0274,2,几,kẻ,1,GOLD,s1_inter_s2_direct
yen2,page_0274,2,懶,lớn,1,GOLD,s1_inter_s2_direct
yen2,page_0274,2,服,bé,0,REVIEW,diverged_column
yen2,page_0274,2,重,trọng,1,REVIEW,diverged_column
yen2,page_0274,2,困,hèn,0,REVIEW,diverged_column
yen2,page_0274,2,旦,đến,1,GOLD,s1_inter_s2_direct
yen2,page_0274,2,共,cùng,1,GOLD,s1_inter_s2_direct
yen2,page_0274,2,㝵,người,1,GOLD,s1_inter_s2_direct
yen2,page_0274,2,如,như,1,GOLD,s1_inter_s2_direct
yen2,page_0274,2,旦,đến,1,GOLD,s1_inter_s2_direct
yen2,page_0274,2,其,cùng,1,GOLD,s1_inter_s2_direct
yen2,page_0274,2,吒,cha,1,GOLD,s1_inter_s2_direct
yen2,page_0274,2,實,thật,1,GOLD,s1_inter_s2_direct
yen2,page_0274,2,為,vì,1,GOLD,s1_inter_s2_direct
yen2,page_0274,2,事,sự,1,GOLD,s1_inter_s2_direct
yen2,page_0274,2,入,ấy,0,REVIEW,diverged_column
yen2,page_0274,2,係,hề,1,REVIEW,diverged_column
yen2,page_0274,3,罪,là,0,REVIEW,diverged_column
yen2,page_0274,3,得,ngày,0,REVIEW,diverged_column
yen2,page_0274,3,欠,thứ,1,REVIEW,diverged_column
yen2,page_0274,3,伽,bốn,0,REVIEW,diverged_column
yen2,page_0274,3,共,cùng,1,REVIEW,diverged_column
yen2,page_0274,3,得,ngày,0,REVIEW,diverged_column
yen2,page_0274,3,尺,thứ,0,REVIEW,diverged_column
yen2,page_0274,3,秋,sáu,0,REVIEW,diverged_column
yen2,page_0274,3,外,ngồi,1,GOLD,s1_inter_s2_direct
yen2,page_0274,3,最,tối,1,GOLD,s1_inter_s2_direct
yen2,page_0274,3,将,ngày,0,REVIEW,diverged_column
yen2,page_0274,3,中,trong,1,REVIEW,diverged_column
yen2,page_0274,3,𭮀,nhà,0,REVIEW,diverged_column
yen2,page_0274,3,蜍,thờ,1,REVIEW,diverged_column
yen2,page_0274,3,竜,trông,0,REVIEW,diverged_column
yen2,page_0274,3,天,thiên,1,GOLD,s1_inter_s2_direct
yen2,page_0274,3,下,hạ,1,GOLD,s1_inter_s2_direct
yen2,page_0274,3,旦,đến,1,GOLD,s1_inter_s2_direct
yen2,page_0274,3,埃,ai,1,GOLD,s1_inter_s2_direct
yen2,page_0274,3,乃,nấy,1,GOLD,s1_inter_s2_direct
yen2,page_0274,4,吿,cáo,1,GOLD,s1_inter_s2_direct
yen2,page_0274,4,事,sự,1,GOLD,s1_inter_s2_direct
yen2,page_0274,4,之,gì,1,GOLD,s1_inter_s2_direct
yen2,page_0274,4,寺,thì,1,GOLD,s1_inter_s2_direct
yen2,page_0274,4,㝵,người,1,GOLD,s1_inter_s2_direct
yen2,page_0274,4,所,sửa,1,GOLD,s1_inter_s2_direct
yen2,page_0274,4,每,mọi,1,GOLD,s1_inter_s2_direct
yen2,page_0274,4,役,việc,1,GOLD,s1_inter_s2_direct
yen2,page_0274,4,因,Có,0,REVIEW,unconfirmed
yen2,page_0274,4,戛,một,0,REVIEW,unconfirmed
yen2,page_0274,4,時,ngày,1,GOLD,s1_inter_s2_direct
yen2,page_0274,4,外,ngồi,1,GOLD,s1_inter_s2_direct
yen2,page_0274,4,可,làm,0,REVIEW,unconfirmed
yen2,page_0274,4,丕,vậy,1,GOLD,s1_inter_s2_direct
yen2,page_0274,4,麻,mà,1,GOLD,s1_inter_s2_direct
yen2,page_0274,4,庒,chăng,1,GOLD,s1_inter_s2_direct
yen2,page_0274,4,体,thấy,1,GOLD,s1_inter_s2_direct
yen2,page_0274,4,侯,ai,0,REVIEW,unconfirmed
yen2,page_0274,4,旦,đến,1,GOLD,s1_inter_s2_direct
yen2,page_0274,5,寺,thì,1,GOLD,s1_inter_s2_direct
yen2,page_0274,5,盆,buồn,1,GOLD,s1_inter_s2_direct
yen2,page_0274,5,凜,ldm,0,REVIEW,out_of_dict_no_visual
yen2,page_0274,5,犬,xem,0,REVIEW,unconfirmed
yen2,page_0274,5,冊,là,0,REVIEW,unconfirmed
yen2,page_0274,5,䍧,ngày,0,REVIEW,unconfirmed
yen2,page_0274,5,氏,ấy,0,REVIEW,unconfirmed
yen2,page_0274,5,末,mất,1,GOLD,s1_inter_s2_direct
yen2,page_0274,5,功,công,1,GOLD,s1_inter_s2_direct
yen2,page_0274,5,庄,chẳng,1,GOLD,s1_inter_s2_direct
yen2,page_0274,5,可,làm,0,REVIEW,unconfirmed
yen2,page_0274,5,特,ĐƯỢC,1,GOLD,s1_inter_s2_direct
yen2,page_0274,5,至,ÍCH,0,REVIEW,unconfirmed
yen2,page_0274,5,之,GÌ,1,GOLD,s1_inter_s2_direct
yen2,page_0274,5,朱,CHO,1,GOLD,s1_inter_s2_direct
yen2,page_0274,5,咲,AI,1,GOLD,s1_inter_s2_similar
yen2,page_0274,5,双,SONG,1,GOLD,s1_inter_s2_direct
yen2,page_0274,5,膏,LE,0,REVIEW,unconfirmed
yen2,page_0274,5,苔,ĐẦY,1,GOLD,s1_inter_s2_direct
yen2,page_0274,5,四,TỚ,1,GOLD,s1_inter_s2_direct
yen2,page_0274,6,安,an,1,GOLD,s1_inter_s2_direct
yen2,page_0274,6,慰,ủi,1,GOLD,s1_inter_s2_direct
yen2,page_0274,6,㝵,người,1,GOLD,s1_inter_s2_direct
yen2,page_0274,6,浪,răng,1,GOLD,s1_inter_s2_direct
yen2,page_0274,6,呈,trình,1,GOLD,s1_inter_s2_direct
yen2,page_0274,6,架,thầy,0,REVIEW,unconfirmed
yen2,page_0274,6,庵,chớ,0,REVIEW,unconfirmed
yen2,page_0274,6,卢,lo,1,GOLD,s1_inter_s2_direct
yen2,page_0274,6,可,làm,0,REVIEW,unconfirmed
yen2,page_0274,6,之,chi,1,GOLD,s1_inter_s2_direct
yen2,page_0274,6,罢,bởi,1,GOLD,s1_inter_s2_direct
yen2,page_0274,6,柴,thầy,1,GOLD,s1_inter_s2_direct
yen2,page_0274,6,娶,nuôi,0,REVIEW,unconfirmed
yen2,page_0274,6,天,thiên,1,GOLD,s1_inter_s2_direct
yen2,page_0274,6,下,hạ,1,GOLD,s1_inter_s2_direct
yen2,page_0274,6,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0274,6,奴,no,1,GOLD,s1_inter_s2_direct
yen2,page_0274,6,哿,cả,1,GOLD,s1_inter_s2_direct
yen2,page_0274,6,案,và,0,REVIEW,unconfirmed
yen2,page_0274,7,域,thành,1,GOLD,s1_inter_s2_similar
yen2,page_0274,7,於,ở,1,GOLD,s1_inter_s2_direct
yen2,page_0274,7,和,hòa,1,GOLD,s1_inter_s2_direct
yen2,page_0274,7,順,thuận,1,GOLD,s1_inter_s2_direct
yen2,page_0274,7,共,cùng,1,GOLD,s1_inter_s2_direct
yen2,page_0274,7,澆,nhau,1,GOLD,s1_inter_s2_direct
yen2,page_0274,7,衛,thì,0,REVIEW,unconfirmed
yen2,page_0274,7,房,chăng,0,REVIEW,unconfirmed
yen2,page_0274,7,機,ai,0,REVIEW,unconfirmed
yen2,page_0274,7,旦,đến,1,GOLD,s1_inter_s2_direct
yen2,page_0274,7,去,cáo,0,REVIEW,unconfirmed
yen2,page_0274,7,固,Có,1,GOLD,s1_inter_s2_direct
yen2,page_0274,7,几,kẻ,1,GOLD,s1_inter_s2_direct
yen2,page_0274,7,呈,trình,1,GOLD,s1_inter_s2_direct
yen2,page_0274,7,㝵,người,1,GOLD,s1_inter_s2_direct
yen2,page_0274,7,𫝕,răng,0,REVIEW,unconfirmed
yen2,page_0274,7,因,có,0,REVIEW,unconfirmed
yen2,page_0274,7,燒,nhiều,1,GOLD,s1_inter_s2_similar
yen2,page_0274,7,几,kẻ,1,GOLD,s1_inter_s2_direct
yen2,page_0274,7,假,giả,1,GOLD,s1_inter_s2_direct
yen2,page_0274,8,唼,ăn,0,REVIEW,unconfirmed
yen2,page_0274,8,眉,mày,1,GOLD,s1_inter_s2_direct
yen2,page_0274,8,旦,đến,1,GOLD,s1_inter_s2_direct
yen2,page_0274,8,低,đây,1,GOLD,s1_inter_s2_direct
yen2,page_0274,8,歐,âu,1,GOLD,s1_inter_s2_direct
yen2,page_0274,8,異,là,0,REVIEW,unconfirmed
yen2,page_0274,8,在,chăng,0,REVIEW,unconfirmed
yen2,page_0274,8,年,nên,1,GOLD,s1_inter_s2_direct
yen2,page_0274,8,施,thí,1,GOLD,s1_inter_s2_direct
yen2,page_0274,8,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0274,8,奴,nó,1,GOLD,s1_inter_s2_direct
yen2,page_0274,8,危,đâu,0,REVIEW,unconfirmed
yen2,page_0274,8,㝵,Người,1,GOLD,s1_inter_s2_direct
yen2,page_0274,8,連,liền,1,GOLD,s1_inter_s2_direct
yen2,page_0274,8,陣,giận,1,GOLD,s1_inter_s2_direct
yen2,page_0274,8,責,trách,1,GOLD,s1_inter_s2_direct
yen2,page_0274,8,𫝕,răng,0,REVIEW,unconfirmed
yen2,page_0274,8,德,Đức,1,GOLD,s1_inter_s2_direct
yen2,page_0276,0,主,Chúa,1,GOLD,s1_inter_s2_direct
yen2,page_0276,0,技,Giê,1,GOLD,s1_inter_s2_similar
yen2,page_0276,0,秋,su,1,GOLD,s1_inter_s2_direct
yen2,page_0276,0,常,và,0,REVIEW,diverged_column
yen2,page_0276,0,樞,Giu,0,REVIEW,diverged_column
yen2,page_0276,0,瑜,ong,0,REVIEW,diverged_column
yen2,page_0276,0,主,chăng,0,REVIEW,diverged_column
yen2,page_0276,0,用,dùng,1,REVIEW,diverged_column
yen2,page_0276,0,莒,đầy,0,REVIEW,diverged_column
yen2,page_0276,0,四,tớ,1,REVIEW,diverged_column
yen2,page_0276,0,咄,hay,0,REVIEW,diverged_column
yen2,page_0276,0,推,suy,1,REVIEW,diverged_column
yen2,page_0276,0,丿,nhiều,0,REVIEW,diverged_column
yen2,page_0276,0,理,lẽ,1,GOLD,s1_inter_s2_direct
yen2,page_0276,0,蔑,một,1,GOLD,s1_inter_s2_direct
yen2,page_0276,0,用,dùng,1,GOLD,s1_inter_s2_direct
yen2,page_0276,0,能,năng,1,GOLD,s1_inter_s2_direct
yen2,page_0276,0,報,năn,0,REVIEW,diverged_column
yen2,page_0276,1,麻,mà,1,GOLD,s1_inter_s2_direct
yen2,page_0276,1,渚,chó,0,REVIEW,unconfirmed
yen2,page_0276,1,柴,Thầy,1,GOLD,s1_inter_s2_direct
yen2,page_0276,1,主,chăng,0,REVIEW,unconfirmed
yen2,page_0276,1,遣,khiến,1,GOLD,s1_inter_s2_direct
yen2,page_0276,1,悲,bay,1,GOLD,s1_inter_s2_direct
yen2,page_0276,1,察,xét,1,GOLD,s1_inter_s2_direct
yen2,page_0276,1,几,kẻ,1,GOLD,s1_inter_s2_direct
yen2,page_0276,1,屠,phú,0,REVIEW,unconfirmed
yen2,page_0276,1,貴,quý,1,GOLD,s1_inter_s2_direct
yen2,page_0276,1,咲,hay,0,REVIEW,unconfirmed
yen2,page_0276,1,異,là,0,REVIEW,unconfirmed
yen2,page_0276,1,几,kẻ,1,GOLD,s1_inter_s2_direct
yen2,page_0276,1,庫,khó,1,GOLD,s1_inter_s2_direct
yen2,page_0276,1,中,khăn,1,GOLD,s1_inter_s2_direct
yen2,page_0276,1,𫈼,một,0,REVIEW,unconfirmed
yen2,page_0276,1,遣,khiến,1,GOLD,s1_inter_s2_direct
yen2,page_0276,2,施,thí,1,GOLD,s1_inter_s2_direct
yen2,page_0276,2,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0276,2,几,kẻ,1,GOLD,s1_inter_s2_direct
yen2,page_0276,2,嗔,xin,1,GOLD,s1_inter_s2_direct
yen2,page_0276,2,市,Nào,1,GOLD,s1_inter_s2_direct
yen2,page_0276,2,古,của,1,GOLD,s1_inter_s2_direct
yen2,page_0276,2,陁,thí,1,GOLD,s1_inter_s2_similar
yen2,page_0276,2,乕,phải,0,REVIEW,unconfirmed
yen2,page_0276,2,要,là,0,REVIEW,unconfirmed
yen2,page_0276,2,古,của,1,GOLD,s1_inter_s2_direct
yen2,page_0276,2,些,ta,1,GOLD,s1_inter_s2_direct
yen2,page_0276,2,麻,mà,1,GOLD,s1_inter_s2_direct
yen2,page_0276,2,借,tiếc,1,GOLD,s1_inter_s2_similar
yen2,page_0276,2,古,của,1,GOLD,s1_inter_s2_direct
yen2,page_0276,2,施,thí,1,GOLD,s1_inter_s2_direct
yen2,page_0276,2,異,là,0,REVIEW,unconfirmed
yen2,page_0276,2,古,của,1,GOLD,s1_inter_s2_direct
yen2,page_0276,2,徳,Đức,1,GOLD,s1_inter_s2_direct
yen2,page_0276,2,主,Chúa,1,GOLD,s1_inter_s2_direct
yen2,page_0276,3,裔,Trời,0,REVIEW,unconfirmed
yen2,page_0276,3,代,dạy,1,GOLD,s1_inter_s2_direct
yen2,page_0276,3,施,thí,1,GOLD,s1_inter_s2_direct
yen2,page_0276,3,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0276,3,仍,những,1,GOLD,s1_inter_s2_direct
yen2,page_0276,3,几,kẻ,1,GOLD,s1_inter_s2_direct
yen2,page_0276,3,嗔,xin,1,GOLD,s1_inter_s2_direct
yen2,page_0276,3,安,ăn,1,GOLD,s1_inter_s2_direct
yen2,page_0276,3,麻,mà,1,GOLD,s1_inter_s2_direct
yen2,page_0276,3,渚,chó,0,REVIEW,unconfirmed
yen2,page_0276,3,卉,Ví,0,REVIEW,unconfirmed
yen2,page_0276,3,平,bằng,1,GOLD,s1_inter_s2_direct
yen2,page_0276,3,悲,bay,1,GOLD,s1_inter_s2_direct
yen2,page_0276,3,曳,dái,1,GOLD,s1_inter_s2_direct
yen2,page_0276,3,歇,hết,1,GOLD,s1_inter_s2_direct
yen2,page_0276,3,古,của,1,GOLD,s1_inter_s2_direct
yen2,page_0276,3,茹,nhà,1,GOLD,s1_inter_s2_direct
yen2,page_0276,3,餘,thờ,1,GOLD,s1_inter_s2_similar
yen2,page_0276,3,寺,thì,1,GOLD,s1_inter_s2_direct
yen2,page_0276,3,悲,bay,1,GOLD,s1_inter_s2_direct
yen2,page_0276,4,沛,phải,1,GOLD,s1_inter_s2_direct
yen2,page_0276,4,别,biết,1,GOLD,s1_inter_s2_direct
yen2,page_0276,4,古,của,1,GOLD,s1_inter_s2_direct
yen2,page_0276,4,徳,Đức,1,GOLD,s1_inter_s2_direct
yen2,page_0276,4,主,Chúa,1,GOLD,s1_inter_s2_direct
yen2,page_0276,4,裔,Trời,0,REVIEW,diverged_column
yen2,page_0276,4,主,chăng,0,REVIEW,diverged_column
yen2,page_0276,4,以,hay,0,REVIEW,diverged_column
yen2,page_0276,4,歇,hết,1,GOLD,s1_inter_s2_direct
yen2,page_0276,4,油,dù,1,GOLD,s1_inter_s2_direct
yen2,page_0276,4,麻,mà,1,GOLD,s1_inter_s2_direct
yen2,page_0276,4,哿,cả,1,GOLD,s1_inter_s2_direct
yen2,page_0276,4,常,và,0,REVIEW,diverged_column
yen2,page_0276,4,天,thiên,1,GOLD,s1_inter_s2_direct
yen2,page_0276,4,下,hạ,1,GOLD,s1_inter_s2_direct
yen2,page_0276,4,沛,phải,1,GOLD,s1_inter_s2_direct
yen2,page_0276,4,庫,khó,1,GOLD,s1_inter_s2_direct
yen2,page_0276,4,巾,khăn,1,GOLD,s1_inter_s2_direct
yen2,page_0276,4,晨,đây,0,REVIEW,diverged_column
yen2,page_0276,5,府,thì,0,REVIEW,unconfirmed
yen2,page_0276,5,樞,giu,0,REVIEW,out_of_dict_no_visual
yen2,page_0276,5,鋒,ong,1,GOLD,s1_inter_s2_similar
yen2,page_0276,5,忌,cậy,1,GOLD,s1_inter_s2_direct
yen2,page_0276,5,徳,Đức,1,GOLD,s1_inter_s2_direct
yen2,page_0276,5,主,chúa,1,GOLD,s1_inter_s2_direct
yen2,page_0276,5,裔,Trời,0,REVIEW,unconfirmed
yen2,page_0276,5,拱,cũng,1,GOLD,s1_inter_s2_direct
yen2,page_0276,5,妥,nuôi,1,GOLD,s1_inter_s2_similar
yen2,page_0276,5,特,được,1,GOLD,s1_inter_s2_direct
yen2,page_0276,5,歇,hết,1,GOLD,s1_inter_s2_direct
yen2,page_0276,5,杢,Lại,0,REVIEW,unconfirmed
yen2,page_0276,5,浪,răng,1,GOLD,s1_inter_s2_direct
yen2,page_0276,5,欺,khi,1,GOLD,s1_inter_s2_direct
yen2,page_0276,5,柴,thấy,0,REVIEW,unconfirmed
yen2,page_0276,5,佯,còn,0,REVIEW,unconfirmed
yen2,page_0276,5,年,nên,1,GOLD,s1_inter_s2_direct
yen2,page_0276,5,还,mười,0,REVIEW,unconfirmed
yen2,page_0276,5,林,lăm,1,GOLD,s1_inter_s2_direct
yen2,page_0276,6,歳,tuổi,1,GOLD,s1_inter_s2_direct
yen2,page_0276,6,寺,thì,1,GOLD,s1_inter_s2_direct
yen2,page_0276,6,体,thấy,1,GOLD,s1_inter_s2_direct
yen2,page_0276,6,幾,một,1,GOLD,s1_inter_s2_similar
yen2,page_0276,6,事,sự,1,GOLD,s1_inter_s2_direct
yen2,page_0276,6,逕,lạ,0,REVIEW,unconfirmed
yen2,page_0276,6,尼,này,1,GOLD,s1_inter_s2_direct
yen2,page_0276,6,罢,bởi,1,GOLD,s1_inter_s2_direct
yen2,page_0276,6,裔,trời,0,REVIEW,unconfirmed
yen2,page_0276,6,麻,mà,1,GOLD,s1_inter_s2_direct
yen2,page_0276,6,麾,xuống,0,REVIEW,unconfirmed
yen2,page_0276,6,石,vậy,0,REVIEW,unconfirmed
yen2,page_0276,6,体,thấy,1,GOLD,s1_inter_s2_direct
yen2,page_0276,6,幾,một,1,GOLD,s1_inter_s2_similar
yen2,page_0276,6,形,hình,1,GOLD,s1_inter_s2_direct
yen2,page_0276,6,𰂸,tượng,0,REVIEW,unconfirmed
yen2,page_0276,6,㝵,người,1,GOLD,s1_inter_s2_direct
yen2,page_0276,6,女,nữ,1,GOLD,s1_inter_s2_direct
yen2,page_0276,7,郎,sang,1,GOLD,s1_inter_s2_direct
yen2,page_0276,7,重,trọng,1,GOLD,s1_inter_s2_direct
yen2,page_0276,7,隊,đội,1,GOLD,s1_inter_s2_direct
yen2,page_0276,7,朝,triều,1,GOLD,s1_inter_s2_direct
yen2,page_0276,7,天,thiên,1,GOLD,s1_inter_s2_direct
yen2,page_0276,7,黄,vàng,1,GOLD,s1_inter_s2_direct
yen2,page_0276,7,白,nói,0,REVIEW,unconfirmed
yen2,page_0276,7,庫,khó,1,GOLD,s1_inter_s2_direct
yen2,page_0276,7,共,cùng,1,GOLD,s1_inter_s2_direct
yen2,page_0276,7,柴,thầy,1,GOLD,s1_inter_s2_direct
yen2,page_0276,7,麻,mà,1,GOLD,s1_inter_s2_direct
yen2,page_0276,7,林,xưng,0,REVIEW,unconfirmed
yen2,page_0276,7,異,ra,0,REVIEW,unconfirmed
yen2,page_0276,7,先,tên,1,GOLD,s1_inter_s2_direct
yen2,page_0276,7,命,mình,1,GOLD,s1_inter_s2_direct
yen2,page_0276,7,異,là,0,REVIEW,unconfirmed
yen2,page_0276,7,仁,nhân,1,GOLD,s1_inter_s2_direct
yen2,page_0276,7,德,đức,1,GOLD,s1_inter_s2_direct
yen2,page_0276,7,異,là,0,REVIEW,unconfirmed
yen2,page_0276,7,晁,con,0,REVIEW,unconfirmed
yen2,page_0276,7,頭,đầu,1,GOLD,s1_inter_s2_direct
yen2,page_0276,8,弄,lòng,1,GOLD,s1_inter_s2_direct
yen2,page_0276,8,徳,Đức,1,GOLD,s1_inter_s2_direct
yen2,page_0276,8,主,Chúa,1,GOLD,s1_inter_s2_direct
yen2,page_0276,8,裔,Trời,0,REVIEW,diverged_column
yen2,page_0276,8,㝵,Người,1,GOLD,s1_inter_s2_direct
yen2,page_0276,8,遣,khiến,1,GOLD,s1_inter_s2_direct
yen2,page_0276,8,結,kết,1,GOLD,s1_inter_s2_direct
yen2,page_0276,8,隻,nghĩa,0,REVIEW,diverged_column
yen2,page_0276,8,女,cùng,1,GOLD,s1_inter_s2_similar
yen2,page_0276,8,自,Từ,1,GOLD,s1_inter_s2_direct
yen2,page_0276,8,体,thấy,1,GOLD,s1_inter_s2_direct
yen2,page_0276,8,可,làm,0,REVIEW,diverged_column
yen2,page_0276,8,不,vậy,1,REVIEW,diverged_column
yen2,page_0276,8,毒,thì,0,REVIEW,diverged_column
yen2,page_0276,8,某,thầy,1,REVIEW,diverged_column
yen2,page_0276,8,以,hay,0,REVIEW,diverged_column
yen2,page_0276,8,傷,thương,1,GOLD,s1_inter_s2_direct
yen2,page_0276,8,㝵,người,1,GOLD,s1_inter_s2_direct
yen2,page_0276,8,些,ta,1,GOLD,s1_inter_s2_direct
yen2,page_0278,0,凜,lắm,1,GOLD,s1_inter_s2_direct
yen2,page_0278,0,安,Cùng,0,REVIEW,unconfirmed
yen2,page_0278,0,戛,một,0,REVIEW,unconfirmed
yen2,page_0278,0,淂,ngày,0,REVIEW,unconfirmed
yen2,page_0278,0,八,ấy,0,REVIEW,unconfirmed
yen2,page_0278,0,槩,thầy,0,REVIEW,unconfirmed
yen2,page_0278,0,多,đi,1,GOLD,s1_inter_s2_direct
yen2,page_0278,0,益,nhà,0,REVIEW,unconfirmed
yen2,page_0278,0,蜂,thờ,0,REVIEW,unconfirmed
yen2,page_0278,0,及,gặp,1,GOLD,s1_inter_s2_direct
yen2,page_0278,0,蔑,một,1,GOLD,s1_inter_s2_direct
yen2,page_0278,0,㝵,người,1,GOLD,s1_inter_s2_direct
yen2,page_0278,0,庫,khó,1,GOLD,s1_inter_s2_direct
yen2,page_0278,0,列,rét,1,GOLD,s1_inter_s2_direct
yen2,page_0278,0,悵,thì,1,GOLD,s1_inter_s2_similar
yen2,page_0278,0,柴,thầy,1,GOLD,s1_inter_s2_direct
yen2,page_0278,0,僞,thương,0,REVIEW,unconfirmed
yen2,page_0278,0,擒,cởi,1,GOLD,s1_inter_s2_similar
yen2,page_0278,1,襖,áo,1,GOLD,s1_inter_s2_direct
yen2,page_0278,1,未,cho,1,GOLD,s1_inter_s2_similar
yen2,page_0278,1,奴,nó,1,GOLD,s1_inter_s2_direct
yen2,page_0278,1,黙,mặc,1,GOLD,s1_inter_s2_direct
yen2,page_0278,1,旦,đến,1,GOLD,s1_inter_s2_direct
yen2,page_0278,1,茹,nhà,1,GOLD,s1_inter_s2_direct
yen2,page_0278,1,蜍,thờ,1,GOLD,s1_inter_s2_direct
yen2,page_0278,1,及,gặp,1,GOLD,s1_inter_s2_direct
yen2,page_0278,1,蔑,một,1,GOLD,s1_inter_s2_direct
yen2,page_0278,1,㝵,người,1,GOLD,s1_inter_s2_direct
yen2,page_0278,1,黙,mặc,1,GOLD,s1_inter_s2_direct
yen2,page_0278,1,襖,áo,1,GOLD,s1_inter_s2_direct
yen2,page_0278,1,俳,trao,0,REVIEW,diverged_column
yen2,page_0278,1,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0278,1,柒,thầy,1,GOLD,s1_inter_s2_similar
yen2,page_0278,1,蔑,một,1,GOLD,s1_inter_s2_direct
yen2,page_0278,1,暮,trăm,0,REVIEW,diverged_column
yen2,page_0278,2,碪,nén,0,REVIEW,unconfirmed
yen2,page_0278,2,黄,vàng,1,GOLD,s1_inter_s2_direct
yen2,page_0278,2,麻,mà,1,GOLD,s1_inter_s2_direct
yen2,page_0278,2,產,biến,0,REVIEW,unconfirmed
yen2,page_0278,2,多,đi,1,GOLD,s1_inter_s2_direct
yen2,page_0278,2,氏,Ay,0,REVIEW,out_of_dict_no_visual
yen2,page_0278,2,異,là,0,REVIEW,unconfirmed
yen2,page_0278,2,徳,Đức,1,GOLD,s1_inter_s2_direct
yen2,page_0278,2,主,Chúa,1,GOLD,s1_inter_s2_direct
yen2,page_0278,2,昼,Trời,0,REVIEW,unconfirmed
yen2,page_0278,2,宋,cho,1,GOLD,s1_inter_s2_similar
yen2,page_0278,2,困,bấy,0,REVIEW,unconfirmed
yen2,page_0278,2,丿,nhiêu,0,REVIEW,unconfirmed
yen2,page_0278,2,黄,vàng,1,GOLD,s1_inter_s2_direct
yen2,page_0278,2,為,vì,1,GOLD,s1_inter_s2_direct
yen2,page_0278,2,施,thí,1,GOLD,s1_inter_s2_direct
yen2,page_0278,2,幾,một,1,GOLD,s1_inter_s2_similar
yen2,page_0278,2,襖,áo,1,GOLD,s1_inter_s2_direct
yen2,page_0278,2,丕,vây,0,REVIEW,unconfirmed
yen2,page_0278,2,樞,giu,0,REVIEW,out_of_dict_no_visual
yen2,page_0278,3,鋒,ong,1,GOLD,s1_inter_s2_similar
yen2,page_0278,3,庄,chăng,1,GOLD,s1_inter_s2_direct
yen2,page_0278,3,冶,hay,1,GOLD,s1_inter_s2_similar
yen2,page_0278,3,惜,tiếc,1,GOLD,s1_inter_s2_direct
yen2,page_0278,3,古,của,1,GOLD,s1_inter_s2_direct
yen2,page_0278,3,甚,cùng,1,GOLD,s1_inter_s2_similar
yen2,page_0278,3,埃,ai,1,GOLD,s1_inter_s2_direct
yen2,page_0278,3,苦,đâu,0,REVIEW,diverged_column
yen2,page_0278,3,㝵,Người,1,GOLD,s1_inter_s2_direct
