verse_id	page_idx	quocngu_page_file	verse_type	quoc_ngu	quoc_ngu_clean	confidence
781	57	quocngu_p114_f137.jpg	luc	Bạc dành hai lượng phòng sau đi đàng.	Bạc dành hai lượng phòng sau đi đàng.	1.00
782	57	quocngu_p114_f137.jpg	bat	ồChữa chuyên bịnh ấy đặng an;	ỒChữa chuyên bịnh ấy đặng an;	1.00
783	57	quocngu_p114_f137.jpg	luc	Rối tôi sẽ lấy đem sang cho thầy.	Rối tôi sẽ lấy đem sang cho thầy.	1.00
784	57	quocngu_p114_f137.jpg	bat	Pháp rằng ¿ẠạồVề lấy sang đây,	Pháp rằng ¿ẠạồVề lấy sang đây,	1.00
785	57	quocngu_p114_f137.jpg	luc	Cho thầy toan liệu lập bày đàng ra!	Cho thầy toan liệu lập bày đàng ra!	1.00
786	57	quocngu_p114_f137.jpg	bat	Đồng răng:ạồỊTôi đã lo xa!	Đồng răng:ạồỊTôi đã lo xa!	1.00
787	57	quocngu_p114_f137.jpg	luc	ồCực vì ngươi bịnh ở nhà chẳng yên!	ỒCực vì ngươi bịnh ở nhà chẳng yên!	1.00
788	57	quocngu_p114_f137.jpg	bat	Xin thầy gắn sức chịu phiền,	Xin thầy gắn sức chịu phiền,	1.00
789	57	quocngu_p114_f137.jpg	luc	Ra công bùa chú chữa chuyên cách nào!	Ra công bùa chú chữa chuyên cách nào!	1.00
790	57	quocngu_p114_f137.jpg	bat	Pháp rằng: «Có khó chi sao?	Pháp rằng: «Có khó chi sao?	1.00
791	57	quocngu_p114_f137.jpg	luc	Ngươi năm, ta chữa, rồi trao phù về.	Ngươi năm, ta chữa, rồi trao phù về.	1.00
792	57	quocngu_p114_f137.jpg	bat	Đồng rắng: « Tôi vốn thằng hề!	Đồng rắng: « Tôi vốn thằng hề!	1.00
793	57	quocngu_p114_f137.jpg	luc	Bịnh chi mà khiến chịu bề chữa chuyên?	Bịnh chi mà khiến chịu bề chữa chuyên?	1.00
794	57	quocngu_p114_f137.jpg	bat	Pháp rằng: «Ta biốt kinh quyền;	Pháp rằng: «Ta biốt kinh quyền;	1.00
795	57	quocngu_p114_f137.jpg	luc	Đau nam, chữa bắc mà thuyên, mới tài!	Đau nam, chữa bắc mà thuyên, mới tài!	1.00
796	58	quocngu_p116_f139.jpg	bat	Tiểu đồng nghe lọt vào tai;	Tiểu đồng nghe lọt vào tai;	1.00
797	58	quocngu_p116_f139.jpg	luc	Lòng mừng vội và năm dài chữa chuyên.	Lòng mừng vội và năm dài chữa chuyên.	1.00
798	58	quocngu_p116_f139.jpg	bat	Thấy liền cất tiếng hết lên;	Thấy liền cất tiếng hết lên;	1.00
799	58	quocngu_p116_f139.jpg	luc	s00 Mời ông Bàn Cỗ tọa tiền chứng miên;	S00 Mời ông Bàn Cỗ tọa tiền chứng miên;	1.00
800	58	quocngu_p116_f139.jpg	bat	Thỉnh ông Đại thánh tế thiên	Thỉnh ông Đại thánh tế thiên	1.00
801	58	quocngu_p116_f139.jpg	luc	Cùng bà Vỏ Hậu đều liền tới đây;	Cùng bà Vỏ Hậu đều liền tới đây;	1.00
802	58	quocngu_p116_f139.jpg	bat	Thỉnh ông Nguyên soái chinh Tây	Thỉnh ông Nguyên soái chinh Tây	1.00
803	58	quocngu_p116_f139.jpg	luc	Cùng bà Phiu Mầu sum vầy một khi.	Cùng bà Phiu Mầu sum vầy một khi.	1.00
804	58	quocngu_p116_f139.jpg	bat	Thỉnh ông Phật tồ A Di,	Thỉnh ông Phật tồ A Di,	1.00
805	58	quocngu_p116_f139.jpg	luc	Thập phương chư Phật phò trì giúp công;	Thập phương chư Phật phò trì giúp công;	1.00
806	58	quocngu_p116_f139.jpg	bat	Lại mời công chúa Ngũ long,	Lại mời công chúa Ngũ long,	1.00
807	58	quocngu_p116_f139.jpg	luc	Bình man Ngũ hỗ hội đồng an dinh.	Bình man Ngũ hỗ hội đồng an dinh.	1.00
808	58	quocngu_p116_f139.jpg	bat	Thỉnh trong thiên tướng thiên binh	Thỉnh trong thiên tướng thiên binh	1.00
809	58	quocngu_p116_f139.jpg	luc	Cùng là tam phủ Động đình Xích lân;	Cùng là tam phủ Động đình Xích lân;	1.00
810	58	quocngu_p116_f139.jpg	bat	Thinh trong khắp hết qui thần	Thinh trong khắp hết qui thần	1.00
811	58	quocngu_p116_f139.jpg	luc	Cũng đều xuống chốn phầm trần vui chơi.	Cũng đều xuống chốn phầm trần vui chơi.	1.00
812	59	quocngu_p118_f141.jpg	bat	Cho ngươi ba đạo phù trời	Cho ngươi ba đạo phù trời	1.00
813	59	quocngu_p118_f141.jpg	luc	Uống vào khỏe mạnh, như lời chắng sai!	Uống vào khỏe mạnh, như lời chắng sai!	1.00
814	59	quocngu_p118_f141.jpg	bat	Tiểu dồng luông những theo lời;	Tiểu dồng luông những theo lời;	1.00
815	59	quocngu_p118_f141.jpg	luc	Lẫnh phù, trở lại, toan bài thuốc thang:	Lẫnh phù, trở lại, toan bài thuốc thang:	1.00
816	59	quocngu_p118_f141.jpg	bat	Vào nhà thưa với thầy Ngang:	Vào nhà thưa với thầy Ngang:	1.00
817	59	quocngu_p118_f141.jpg	luc	t Pháp phù đã đủ, thầy toan phương nào!	T Pháp phù đã đủ, thầy toan phương nào!	1.00
818	59	quocngu_p118_f141.jpg	bat	Ngan rằng:ạồCòn bạc trong bao,	Ngan rằng:ạồCòn bạc trong bao,	1.00
819	59	quocngu_p118_f141.jpg	luc	Thời người kíp lấy mà trao cho thầy».	Thời người kíp lấy mà trao cho thầy».	1.00
820	59	quocngu_p118_f141.jpg	bat	Đồng răng: «Tôi hãy ở đây!	Đồng răng: «Tôi hãy ở đây!	1.00
821	59	quocngu_p118_f141.jpg	luc	Bịnh kia dần khá, mình nấy bán đi!	Bịnh kia dần khá, mình nấy bán đi!	1.00
822	59	quocngu_p118_f141.jpg	bat	Triệu Ngang biết chẳng còn chi,	Triệu Ngang biết chẳng còn chi,	1.00
823	59	quocngu_p118_f141.jpg	luc	Kiếm lời tráo chác đuội đi khỏi vòng.	Kiếm lời tráo chác đuội đi khỏi vòng.	1.00
824	59	quocngu_p118_f141.jpg	bat	đây làng xóm khó lòng;	Đây làng xóm khó lòng;	1.00
825	59	quocngu_p118_f141.jpg	luc	E khi mưa năng ai phòng đỡ che	E khi mưa năng ai phòng đỡ che	1.00
826	59	quocngu_p118_f141.jpg	bat	Đồng rắng:ạồẠTrong gói văng hoe!	Đồng rắng:ạồẠTrong gói văng hoe!	1.00
827	59	quocngu_p118_f141.jpg	luc	Bỡi tin nên mắc, bỗi nghe nên lầm!	Bỡi tin nên mắc, bỗi nghe nên lầm!	1.00
828	60	quocngu_p120_f143.jpg	bat	Những lo chạy hết một trăm!	Những lo chạy hết một trăm!	1.00
829	60	quocngu_p120_f143.jpg	luc	Minh ve khô xếp, ruột tăm héo don!	Minh ve khô xếp, ruột tăm héo don!	1.00
830	60	quocngu_p120_f143.jpg	bat	Thương thay! Tiền mất, tật còn!	Thương thay! Tiền mất, tật còn!	1.00
831	60	quocngu_p120_f143.jpg	luc	Bơ vơ đất khách, thon von thể nầy!	Bơ vơ đất khách, thon von thể nầy!	1.00
832	60	quocngu_p120_f143.jpg	bat	Thôi! Thôi! Gắng gượng khỏi đây,	Thôi! Thôi! Gắng gượng khỏi đây,	1.00
833	60	quocngu_p120_f143.jpg	luc	Đặng tôi khuyên giáo, nuôi ngày cùng nhan	Đặng tôi khuyên giáo, nuôi ngày cùng nhan	1.00
834	60	quocngu_p120_f143.jpg	bat	Vân Tiên chi xiết nỗi sầu?	Vân Tiên chi xiết nỗi sầu?	1.00
835	60	quocngu_p120_f143.jpg	luc	Tiều đồng du dắc qua cầu Lá Buôn.	Tiều đồng du dắc qua cầu Lá Buôn.	1.00
836	60	quocngu_p120_f143.jpg	bat	Đương khi mưa gió luôn tuồn,	Đương khi mưa gió luôn tuồn,	1.00
837	60	quocngu_p120_f143.jpg	luc	Người buồn lại gặp kiếng buồn! Khá thương!	Người buồn lại gặp kiếng buồn! Khá thương!	1.00
838	60	quocngu_p120_f143.jpg	bat	Xiết bao ăn tuyết năm sương;	Xiết bao ăn tuyết năm sương;	1.00
839	60	quocngu_p120_f143.jpg	luc	Màn trời, chiếu đất, đàng trường lao đao?	Màn trời, chiếu đất, đàng trường lao đao?	1.00
840	61	quocngu_p122_f145.jpg	bat	Dầu cho tài trí bực nào,	Dầu cho tài trí bực nào,	1.00
841	61	quocngu_p122_f145.jpg	luc	Gặp cơn nguy biến, biết sao cho thường?	Gặp cơn nguy biến, biết sao cho thường?	1.00
842	61	quocngu_p122_f145.jpg	bat	Bơ vơ, lạ khách tha hương;	Bơ vơ, lạ khách tha hương;	1.00
843	61	quocngu_p122_f145.jpg	luc	Nhơn tình nào biết? Ai thương mà nhờ?	Nhơn tình nào biết? Ai thương mà nhờ?	1.00
844	61	quocngu_p122_f145.jpg	bat	Tiên rằng:ạẠạĐi đã ngần ngơ!	Tiên rằng:ạẠạĐi đã ngần ngơ!	1.00
845	61	quocngu_p122_f145.jpg	luc	Tìm nơi cây cối bụi bờ nghĩ chơn!	Tìm nơi cây cối bụi bờ nghĩ chơn!	1.00
846	61	quocngu_p122_f145.jpg	bat	Đồng rằng: «Chút nữa khỏi rừng;	Đồng rằng: «Chút nữa khỏi rừng;	1.00
847	61	quocngu_p122_f145.jpg	luc	Tìm nơi quán xá, sẽ dừng nghĩ ngơi.	Tìm nơi quán xá, sẽ dừng nghĩ ngơi.	1.00
848	61	quocngu_p122_f145.jpg	bat	Non tây vừa khuất mặt trời;	Non tây vừa khuất mặt trời;	1.00
849	61	quocngu_p122_f145.jpg	luc	Tớ thầy diu đắc tới nơi Đại Đề.	Tớ thầy diu đắc tới nơi Đại Đề.	1.00
850	61	quocngu_p122_f145.jpg	bat	Đồ thi một lũ vừa về.	Đồ thi một lũ vừa về.	1.00
851	61	quocngu_p122_f145.jpg	luc	Trịnh Hôm xem thấy, lại kề hỏi thăm:	Trịnh Hôm xem thấy, lại kề hỏi thăm:	1.00
852	61	quocngu_p122_f145.jpg	bat	Anh về nay đã hai nam!	Anh về nay đã hai nam!	1.00
853	61	quocngu_p122_f145.jpg	luc	Cớ sao mang bịnh, còn năm chốn nây?	Cớ sao mang bịnh, còn năm chốn nây?	1.00
854	61	quocngu_p122_f145.jpg	bat	Tiên rằng:¿ạỗẠTôi vốn chăng may!	Tiên rằng:¿ạỗẠTôi vốn chăng may!	1.00
855	61	quocngu_p122_f145.jpg	luc	Chắng hạy chư hữu khoa nầy thể nao!	Chắng hạy chư hữu khoa nầy thể nao!	1.00
856	61	quocngu_p122_f145.jpg	bat	Hâm rằng: « Từ Trực đậu cao;	Hâm rằng: « Từ Trực đậu cao;	1.00
857	61	quocngu_p122_f145.jpg	luc	Tôi cùng anh Kiệm đều vẻo cử nhơn.	Tôi cùng anh Kiệm đều vẻo cử nhơn.	1.00
858	62	quocngu_p124_f147.jpg	bat	Một tôi về trước viêng thân;	Một tôi về trước viêng thân;	1.00
859	62	quocngu_p124_f147.jpg	luc	ỊHai người trở việc, còn lân di sau.	ỊHai người trở việc, còn lân di sau.	1.00
860	62	quocngu_p124_f147.jpg	bat	Đương khi hoạn nạn gặp nhau,	Đương khi hoạn nạn gặp nhau,	1.00
861	62	quocngu_p124_f147.jpg	luc	Người lành nỡ bỏ người đau? Sao đành?	Người lành nỡ bỏ người đau? Sao đành?	1.00
862	62	quocngu_p124_f147.jpg	bat	Từ đây cho tơi Đông Thành,	Từ đây cho tơi Đông Thành,	1.00
863	62	quocngu_p124_f147.jpg	luc	Trong mình có bịnh, bộ hẺnh sao xong?	Trong mình có bịnh, bộ hẺnh sao xong?	1.00
864	62	quocngu_p124_f147.jpg	bat	Lần hồi đến chốn Giang trong;	Lần hồi đến chốn Giang trong;	1.00
865	62	quocngu_p124_f147.jpg	luc	t Tìm thuyền, ta sẽ tháp từng với nhau.	T Tìm thuyền, ta sẽ tháp từng với nhau.	1.00
866	62	quocngu_p124_f147.jpg	bat	Tiên rằng ạẠạẠTình trước, ngãi sau.	Tiên rằng ạẠạẠTình trước, ngãi sau.	1.00
867	62	quocngu_p124_f147.jpg	luc	Có thương, xin khá giúp nhau phen nây!	Có thương, xin khá giúp nhau phen nây!	1.00
868	62	quocngu_p124_f147.jpg	bat	Hầm rằng:ạẠạAnh tạm ngồi đây!	Hầm rằng:ạẠạAnh tạm ngồi đây!	1.00
869	62	quocngu_p124_f147.jpg	luc	Tiều đồng, người tới trước nầy cùng ta!	Tiều đồng, người tới trước nầy cùng ta!	1.00
870	62	quocngu_p124_f147.jpg	bat	Vẻo rừng kiếm thuốc ngọai khoa,	Vẻo rừng kiếm thuốc ngọai khoa,	1.00
871	62	quocngu_p124_f147.jpg	luc	Phòng khi sông biển, phong ba bất kỳ.	Phòng khi sông biển, phong ba bất kỳ.	1.00
872	62	quocngu_p124_f147.jpg	bat	Tiểu đồng vội và ra đi.	Tiểu đồng vội và ra đi.	1.00
873	62	quocngu_p124_f147.jpg	luc	Muôn cho đặng việc, quản gì lao đao?	Muôn cho đặng việc, quản gì lao đao?	1.00
874	62	quocngu_p124_f147.jpg	bat	Trịnh Hâm trong dạ gươm dao;	Trịnh Hâm trong dạ gươm dao;	1.00
875	62	quocngu_p124_f147.jpg	luc	Bắt người đông tử, buộc vào cội cây.	Bắt người đông tử, buộc vào cội cây.	1.00
876	63	quocngu_p126_f149.jpg	bat	ồỊTrước cho hùm cọp ăn mây!	ỒỊTrước cho hùm cọp ăn mây!	1.00
877	63	quocngu_p126_f149.jpg	luc	Hại Tiên thì dụng mưu nấy; mới xong!	Hại Tiên thì dụng mưu nấy; mới xong!	1.00
878	63	quocngu_p126_f149.jpg	bat	Vân Tiên ngồi những đợi trông.	Vân Tiên ngồi những đợi trông.	1.00
879	63	quocngu_p126_f149.jpg	luc	Trịnh Hâm về nói tiễu đồng cọp ăn!	Trịnh Hâm về nói tiễu đồng cọp ăn!	1.00
880	63	quocngu_p126_f149.jpg	bat	Vân Tiên than khóc ngã lăn.	Vân Tiên than khóc ngã lăn.	1.00
881	63	quocngu_p126_f149.jpg	luc	Có đầu địa hãm, thiên băng thình lình?	Có đầu địa hãm, thiên băng thình lình?	1.00
882	63	quocngu_p126_f149.jpg	bat	Bấy lâu đất khách lưu linh,	Bấy lâu đất khách lưu linh,	1.00
883	63	quocngu_p126_f149.jpg	luc	Một thầy một tớ lộ trình nuôi nhau!	Một thầy một tớ lộ trình nuôi nhau!	1.00
884	63	quocngu_p126_f149.jpg	bat	Nay đà hai ngã phân nhau!	Nay đà hai ngã phân nhau!	1.00
885	63	quocngu_p126_f149.jpg	luc	Còn ai nưng trước đở sau cho mình?	Còn ai nưng trước đở sau cho mình?	1.00
886	63	quocngu_p126_f149.jpg	bat	Hâm rằng: «Anh chớ ngụi tình!	Hâm rằng: «Anh chớ ngụi tình!	1.00
887	63	quocngu_p126_f149.jpg	luc	Tôi xin đưa tới Đông Thành, thời thôi!	Tôi xin đưa tới Đông Thành, thời thôi!	1.00
888	63	quocngu_p126_f149.jpg	bat	Vân Tiên chi xiết lụy rơi?	Vân Tiên chi xiết lụy rơi?	1.00
889	63	quocngu_p126_f149.jpg	luc	Buổm đà theo gió thắng xuôi một bê.	Buổm đà theo gió thắng xuôi một bê.	1.00
890	63	quocngu_p126_f149.jpg	bat	Tiểu đồng bị trói khôn về.	Tiểu đồng bị trói khôn về.	1.00
891	63	quocngu_p126_f149.jpg	luc	Kêu la chẳng thấu tư bề rừng hoang.	Kêu la chẳng thấu tư bề rừng hoang.	1.00
892	64	quocngu_p128_f151.jpg	bat	Phận mình còn mất chi màng?	Phận mình còn mất chi màng?	1.00
893	64	quocngu_p128_f151.jpg	luc	Cảm thương họ Lục suối vàng bơ vờ!	Cảm thương họ Lục suối vàng bơ vờ!	1.00
894	64	quocngu_p128_f151.jpg	bat	Xiết bao những nỗi dật dờ?	Xiết bao những nỗi dật dờ?	1.00
895	64	quocngu_p128_f151.jpg	luc	Đò giang nào biết? Bụi bờ nào hay?	Đò giang nào biết? Bụi bờ nào hay?	1.00
896	64	quocngu_p128_f151.jpg	bat	Vân Tiên! Hồn có linh rày,	Vân Tiên! Hồn có linh rày,	1.00
897	64	quocngu_p128_f151.jpg	luc	Đem tôi theo với đỡ tay chơn cùng!	Đem tôi theo với đỡ tay chơn cùng!	1.00
898	64	quocngu_p128_f151.jpg	bat	Vái rồi, lụy nhỏ ròng ròng.	Vái rồi, lụy nhỏ ròng ròng.	1.00
899	64	quocngu_p128_f151.jpg	luc	Dêm khuya ngồi dựa cội tòng, ngũ quên.	Dêm khuya ngồi dựa cội tòng, ngũ quên.	1.00
900	64	quocngu_p128_f151.jpg	bat	Sơn quân ghé lại một bên;	Sơn quân ghé lại một bên;	1.00
901	64	quocngu_p128_f151.jpg	luc	Căn dầy, mỡ trơi, công lên ra dàng:	Căn dầy, mỡ trơi, công lên ra dàng:	1.00
902	64	quocngu_p128_f151.jpg	bat	Tiểu đồng thức dậy mơ màng;	Tiểu đồng thức dậy mơ màng;	1.00
903	64	quocngu_p128_f151.jpg	luc	Xem qua dầu đất, ràng ràng mới hay!	Xem qua dầu đất, ràng ràng mới hay!	1.00
904	64	quocngu_p128_f151.jpg	bat	Nửa mừng, nửa lại sợ thay!	Nửa mừng, nửa lại sợ thay!	1.00
905	64	quocngu_p128_f151.jpg	luc	Chạy ra chốn củ tìm thầy Vân Tiên.	Chạy ra chốn củ tìm thầy Vân Tiên.	1.00
906	65	quocngu_p130_f153.jpg	bat	Mặt trời vưa khỏi mái hiên.	Mặt trời vưa khỏi mái hiên.	1.00
907	65	quocngu_p130_f153.jpg	luc	Kê buôn người bán chợ Phiên nhộn nhản.	Kê buôn người bán chợ Phiên nhộn nhản.	1.00
908	65	quocngu_p130_f153.jpg	bat	Hỏi thăm bà quán giữa đàng:	Hỏi thăm bà quán giữa đàng:	1.00
909	65	quocngu_p130_f153.jpg	luc	Bữa qua có thấy người tang chăng là?	Bữa qua có thấy người tang chăng là?	1.00
910	65	quocngu_p130_f153.jpg	bat	Quán răng:ạồẠThôi! đã ra ma!	Quán răng:ạồẠThôi! đã ra ma!	1.00
911	65	quocngu_p130_f153.jpg	luc	t Khi mai, làng xóm người đà đi chôn,	T Khi mai, làng xóm người đà đi chôn,	1.00
912	65	quocngu_p130_f153.jpg	bat	Tiếu đồng nghe nói kinh hồn!	Tiếu đồng nghe nói kinh hồn!	1.00
913	65	quocngu_p130_f153.jpg	luc	Hỗi răng: « Biết chỗ nào chôn, chỉ chừng	Hỗi răng: « Biết chỗ nào chôn, chỉ chừng	1.00
914	65	quocngu_p130_f153.jpg	bat	915 Tay lau nước mắt rưng rưng;	915 Tay lau nước mắt rưng rưng;	1.00
915	65	quocngu_p130_f153.jpg	luc	Xãy nghe tiếng nói dầu rừng lao xao.	Xãy nghe tiếng nói dầu rừng lao xao.	1.00
916	65	quocngu_p130_f153.jpg	bat	Tiểu đồng vội vã bước vào.	Tiểu đồng vội vã bước vào.	1.00
917	65	quocngu_p130_f153.jpg	luc	Xóm làng mới hỗi: Thăng nào tới đây?	Xóm làng mới hỗi: Thăng nào tới đây?	1.00
918	65	quocngu_p130_f153.jpg	bat	Đồng rằng: « Tớ tới kiếm thầy!	Đồng rằng: « Tớ tới kiếm thầy!	1.00
919	65	quocngu_p130_f153.jpg	luc	Chẳng hay người tảng huyệt nầy là ai	Chẳng hay người tảng huyệt nầy là ai	1.00
920	65	quocngu_p130_f153.jpg	bat	Người răng:ạẠạMột gắ con trai.	Người răng:ạẠạMột gắ con trai.	1.00
921	65	quocngu_p130_f153.jpg	luc	Ó đâu không biết lạc lài tới đây.	Ó đâu không biết lạc lài tới đây.	1.00
922	65	quocngu_p130_f153.jpg	bat	Chơn tay mặt mũi tốt thay!	Chơn tay mặt mũi tốt thay!	1.00
923	66	quocngu_p132_f155.jpg	luc	Đau chi nên nỗi nước nầy, khá thươngị	Đau chi nên nỗi nước nầy, khá thươngị	1.00
924	66	quocngu_p132_f155.jpg	bat	Tiểu đồng chẳng kịp hỏi han;	Tiểu đồng chẳng kịp hỏi han;	1.00
925	66	quocngu_p132_f155.jpg	luc	Năm lăn bên mã, khóc than một hỗi.	Năm lăn bên mã, khóc than một hỗi.	1.00
926	66	quocngu_p132_f155.jpg	bat	Người người xem thấy thương ôi!	Người người xem thấy thương ôi!	1.00
927	66	quocngu_p132_f155.jpg	luc	Kêu nhau, bắt cuốc, đều lui ra đàng.	Kêu nhau, bắt cuốc, đều lui ra đàng.	1.00
928	66	quocngu_p132_f155.jpg	bat	Tiểu đồng ở giữa rừng hoang.	Tiểu đồng ở giữa rừng hoang.	1.00
929	66	quocngu_p132_f155.jpg	luc	Che chòi giữ mà; lòng toan trọn bề.	Che chòi giữ mà; lòng toan trọn bề.	1.00
930	66	quocngu_p132_f155.jpg	bat	Một mình, ở đất Đại Để,	Một mình, ở đất Đại Để,	1.00
931	66	quocngu_p132_f155.jpg	luc	Sớm đi khuyên giáo, tối về quải đơm.	Sớm đi khuyên giáo, tối về quải đơm.	1.00
932	66	quocngu_p132_f155.jpg	bat	Dốc lòng trả nợ áo cơm;	Dốc lòng trả nợ áo cơm;	1.00
933	66	quocngu_p132_f155.jpg	luc	Sống mà trọn nghĩa; thác thơm danh hiền!	Sống mà trọn nghĩa; thác thơm danh hiền!	1.00
934	66	quocngu_p132_f155.jpg	bat	Thứ nầy tới thứ Vân Tiên.	Thứ nầy tới thứ Vân Tiên.	1.00
935	66	quocngu_p132_f155.jpg	luc	Năm canh ngồi dựa be thuyền, thở than.	Năm canh ngồi dựa be thuyền, thở than.	1.00
936	66	quocngu_p132_f155.jpg	bat	Trong khăn lụy nhỏ chứa chan.	Trong khăn lụy nhỏ chứa chan.	1.00
937	66	quocngu_p132_f155.jpg	luc	Cám thương phận tớ mắc nàn khi không!	Cám thương phận tớ mắc nàn khi không!	1.00
938	66	quocngu_p132_f155.jpg	bat	Linh đinh thuyền giữa biến đông;	Linh đinh thuyền giữa biến đông;	1.00
939	66	quocngu_p132_f155.jpg	luc	Riêng than một tấm cô bồng ngẫn ngơ!	Riêng than một tấm cô bồng ngẫn ngơ!	1.00
940	67	quocngu_p134_f157.jpg	bat	Đêm khuya lặng lẽ như tờ.	Đêm khuya lặng lẽ như tờ.	1.00
941	67	quocngu_p134_f157.jpg	luc	Nghinh ngang sao mọc, mịt mờ sương bay.	Nghinh ngang sao mọc, mịt mờ sương bay.	1.00
942	67	quocngu_p134_f157.jpg	bat	Trịnh Hâm khi ấy ra tay;	Trịnh Hâm khi ấy ra tay;	1.00
943	67	quocngu_p134_f157.jpg	luc	Vân Tiên bị gắ xô ngay xuỗng vời!	Vân Tiên bị gắ xô ngay xuỗng vời!	1.00
944	67	quocngu_p134_f157.jpg	bat	Trịnh Hâm giả tiếng kêu Trời,	Trịnh Hâm giả tiếng kêu Trời,	1.00
945	67	quocngu_p134_f157.jpg	luc	Cho người thức dậy, lấy lời phui pha.	Cho người thức dậy, lấy lời phui pha.	1.00
