book	edition	page_id	page_image	verse_idx_in_page	col_index	part	patch_image	patch_preprocessed	split	col_bbox_xywh	nom_text	nom_unicode	n_nom	qn_verse	n_qn_syll	len_match	nomnaocr_label	nna_eq_ihr
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	1	0	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_0_2.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-060.jpg_0_2.jpg	train	444.9,176.5,35.1,509.6	故牢玉友於低󰥎夷	U+6545 U+7262 U+7389 U+53CB U+65BC U+4F4E U+F094E U+5937	8	Cớ sao ngọc hữu ở đây làm gì?	8	1	故牢玉友於低󰥎夷	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	2	1	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_1_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-060.jpg_1_1.jpg	train	406.6,176.5,40.2,506.7	明浪𠸗篤𠖈詩	U+660E U+6D6A U+20E17 U+7BE4 U+20588 U+8A69	6	Minh rằng: Xưa dốc xuống thi	6	1	明浪𠸗篤𠖈詩	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	3	1	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_1_2.jpg	data/handwritten/patches_preprocessed/val/nlvnpf-0059-060.jpg_1_2.jpg	val	406.6,176.5,40.2,506.7	﨤饒庙宇調𠫾𠬠吝	U+FA24 U+9952 U+5E99 U+5B87 U+8ABF U+20AFE U+20B20 U+541D	8	Gặp nhau miếu vũ đều đi một lần	8	1	﨤饒庙宇調𠫾𠬠吝	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	4	2	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_2_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-060.jpg_2_1.jpg	train	370.8,177.2,37.0,507.4	英時回貫省親	U+82F1 U+6642 U+56DE U+8CAB U+7701 U+89AA	6	Anh thì hồi quán tỉnh thân	6	1	英時回貫省親	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	5	2	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_2_2.jpg	data/handwritten/patches_preprocessed/val/nlvnpf-0059-060.jpg_2_2.jpg	val	370.8,177.2,37.0,507.4	㛪芒劄册畧吝𦋦京	U+36EA U+8292 U+5284 U+518C U+7567 U+541D U+262E6 U+4EAC	8	Em mang tráp sách trước lần ra kinh	8	1	㛪芒劄册畧吝𦋦京	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	6	3	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_3_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-060.jpg_3_1.jpg	train	332.0,178.4,39.4,509.6	𠫾𣃣細郡鵉灵	U+20AFE U+230E3 U+7D30 U+90E1 U+9D49 U+7075	6	Ði vừa tới quận Loan Linh	6	1	𠫾𣃣細郡鵉灵	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	7	3	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_3_2.jpg	data/handwritten/patches_preprocessed/val/nlvnpf-0059-060.jpg_3_2.jpg	val	332.0,178.4,39.4,509.6	﨤昆知府鄧生󰑼払	U+FA24 U+6606 U+77E5 U+5E9C U+9127 U+751F U+F047C U+6255	8	Gặp con Tri phủ Ðặng Sinh là chàng	8	1	﨤昆知府鄧生󰑼払	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	8	4	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_4_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-060.jpg_4_1.jpg	train	295.5,180.2,35.4,507.6	𢀭郎涓退荒堂	U+2202D U+90CE U+6D93 U+9000 U+8352 U+5802	6	Giàu sang quen thói hoang đường	6	1	𢀭郎涓退荒堂	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	9	4	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_4_2.jpg	data/handwritten/patches_preprocessed/val/nlvnpf-0059-060.jpg_4_2.jpg	val	295.5,180.2,35.4,507.6	﨤昆𡛔卒󰥎昂庄爲	U+FA24 U+6606 U+216D4 U+5352 U+F094E U+6602 U+5E84 U+7232	8	Gặp con gái tốt làm ngang chẳng vì	8	1	﨤昆𡛔卒󰥎昂庄爲	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	10	5	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_5_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-060.jpg_5_1.jpg	train	255.6,181.3,39.9,509.0	碎卞浽陣𠬠欺	U+788E U+535E U+6D7D U+9663 U+20B20 U+6B3A	6	Tôi bèn nổi giận một khi	6	1	碎卞浽陣𠬠欺	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	11	5	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_5_2.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-060.jpg_5_2.jpg	train	255.6,181.3,39.9,509.0	勿払𠖈妬𢯏𠫾𠬠𨃝	U+52FF U+6255 U+20588 U+59AC U+22BCF U+20AFE U+20B20 U+280DD	8	Vật chàng xuống đó bẻ đi một giò	8	1	勿払𠖈妬𢯏𠫾𠬠𨃝	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	12	6	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_6_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-060.jpg_6_1.jpg	train	216.0,183.9,38.8,507.0	𨉓󰥎𨉓底埃𢗼	U+28253 U+F094E U+28253 U+5E95 U+57C3 U+225FC	6	Mình làm mình để ai lo	6	1	𨉓󰥎𨉓底埃𢗼	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	13	6	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_6_2.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-060.jpg_6_2.jpg	train	216.0,183.9,38.8,507.0	执𢬣𠹾𫃚納朱縣堂	U+6267 U+22B23 U+20E7E U+2B0DA U+7D0D U+6731 U+7E23 U+5802	8	Chấp tay chịu buộc nạp cho huyện đường .	9	0	执𢬣𠹾𫃚納朱縣堂	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	14	7	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_7_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-060.jpg_7_1.jpg	train	181.2,185.0,37.7,506.5	𣃣苔𦋦郡朔方	U+230E3 U+82D4 U+262E6 U+90E1 U+6714 U+65B9	6	Vừa đày ra quận Sóc phương	6	1	𣃣苔𦋦郡朔方	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	15	7	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_7_2.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-060.jpg_7_2.jpg	train	181.2,185.0,37.7,506.5	碎卞破獄尋塘𧗱低	U+788E U+535E U+7834 U+7344 U+5C0B U+5858 U+275F1 U+4F4E	8	Tôi bèn phá ngục tìm đường về đây	8	1	碎卞破獄尋塘𧗱低	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	16	8	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_8_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-060.jpg_8_1.jpg	train	143.8,186.3,38.2,507.6	𣃣埋吏﨤厨尼	U+230E3 U+57CB U+540F U+FA24 U+53A8 U+5C3C	6	Vừa may lại gặp chùa này	6	1	𣃣埋吏﨤厨尼	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	17	8	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_8_2.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-060.jpg_8_2.jpg	train	143.8,186.3,38.2,507.6	埋名隱跡闭迡𤍇𢭗	U+57CB U+540D U+96B1 U+8DE1 U+95ED U+8FE1 U+24347 U+22B57	8	Mai danh ẩn tích bấy chầy náu nương	8	1	埋名隱跡闭迡𤍇𢭗	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	18	9	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_9_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-060.jpg_9_1.jpg	train	108.1,188.4,37.1,508.0	雲仙𦖑呐郑傷	U+96F2 U+4ED9 U+26591 U+5450 U+90D1 U+50B7	6	Vân Tiên nghe nói trạnh thương	6	1	雲仙𦖑呐郑傷	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-060	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-060.jpg	19	9	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-060.jpg_9_2.jpg	data/handwritten/patches_preprocessed/val/nlvnpf-0059-060.jpg_9_2.jpg	val	108.1,188.4,37.1,508.0	調排各𭛣󰠡𮥷冲𨉓	U+8ABF U+6392 U+5404 U+2D6E3 U+F0821 U+2E977 U+51B2 U+28253	8	Đều bày các việc gian nan trong mình	8	1	調排各𭛣󰠡𮥷冲𨉓	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	0	0	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_0_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-061.jpg_0_1.jpg	train	360.6,164.3,36.1,518.6	漢明𦖑呐動情	U+6F22 U+660E U+26591 U+5450 U+52D5 U+60C5	6	Hớn Minh nghe nói động tình	6	1	漢明𦖑呐動情	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	1	0	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_0_2.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-061.jpg_0_2.jpg	train	360.6,164.3,36.1,518.6	𬑉沙紇淚如瓶渃迎	U+2C449 U+6C99 U+7D07 U+6DDA U+5982 U+74F6 U+6E03 U+8FCE	8	Mắt sa hạt lệ như bình nước nghiêng	8	1	𬑉沙紇淚如瓶渃迎	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	2	1	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_1_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-061.jpg_1_1.jpg	train	323.7,165.6,38.0,518.0	仙浪𢖵桧松天	U+4ED9 U+6D6A U+225B5 U+6867 U+677E U+5929	6	Tiên rằng: Nhớ cội tùng thiên	6	1	仙浪𢖵桧松天	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	3	1	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_1_2.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-061.jpg_1_2.jpg	train	323.7,165.6,38.0,518.0	索高歲𡘯𠹾煩劳刀	U+7D22 U+9AD8 U+6B72 U+2162F U+20E7E U+7169 U+52B3 U+5200	8	Xác cao tuổi lớn chịu phiền lao đao	8	1	索高歲𡘯𠹾煩劳刀	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	4	2	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_2_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-061.jpg_2_1.jpg	train	284.8,164.9,36.9,519.3	𥉩昆如󰠩𥉩𬁖	U+25269 U+6606 U+5982 U+F0829 U+25269 U+2C056	6	Trông con như cá trông sao	6	1	𥉩昆如󰠩𥉩𬁖	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	5	2	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_2_2.jpg	data/handwritten/patches_preprocessed/val/nlvnpf-0059-061.jpg_2_2.jpg	val	284.8,164.9,36.9,519.3	𨉓尼𧯶易方芇別󰦓	U+28253 U+5C3C U+27BF6 U+6613 U+65B9 U+8287 U+5225 U+F0993	8	Mình này há dễ phương nào biết đâu	8	1	𨉓尼𧯶易方芇別󰦓	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	6	3	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_3_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-061.jpg_3_1.jpg	train	247.9,165.6,35.6,517.4	𠬠彙巾󰺔𩂏頭	U+20B20 U+5F59 U+5DFE U+F0E94 U+2908F U+982D	6	Một vầng khăn trắng che đầu	6	1	𠬠彙巾󰺔𩂏頭	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	7	3	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_3_2.jpg	data/handwritten/patches_preprocessed/val/nlvnpf-0059-061.jpg_3_2.jpg	val	247.9,165.6,35.6,517.4	𠀧𢆥渚論𠬠勾生誠	U+20027 U+221A5 U+6E1A U+8AD6 U+20B20 U+52FE U+751F U+8AA0	8	Ba năm chưa trọn một câu sinh thành	8	1	𠀧𢆥渚論𠬠勾生誠	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	8	4	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_4_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-061.jpg_4_1.jpg	train	209.1,164.3,37.0,519.3	顕荣渚𧡊顕荣	U+9855 U+8363 U+6E1A U+2784A U+9855 U+8363	6	Hiển vinh chưa thấy hiển vinh	6	1	顕荣渚𧡊顕荣	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	9	4	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_4_2.jpg	data/handwritten/patches_preprocessed/val/nlvnpf-0059-061.jpg_4_2.jpg	val	209.1,164.3,37.0,519.3	小童畧㐌爲𨉓托寃	U+5C0F U+7AE5 U+7567 U+340C U+7232 U+28253 U+6258 U+5BC3	8	Tiểu đồng trước đã vì mình thác oan	8	1	小童畧㐌爲𨉓托寃	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	10	5	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_5_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-061.jpg_5_1.jpg	train	168.9,164.3,37.2,519.9	想𦋦如割𦛌肝	U+60F3 U+262E6 U+5982 U+5272 U+266CC U+809D	6	Tưởng ra như cắt ruột gan	6	1	想𦋦如割𦛌肝	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	11	5	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_5_2.jpg	data/handwritten/patches_preprocessed/val/nlvnpf-0059-061.jpg_5_2.jpg	val	168.9,164.3,37.2,519.9	想包饒吏渚滇隊吝	U+60F3 U+5305 U+9952 U+540F U+6E1A U+6EC7 U+968A U+541D	8	Tưởng bao nhiêu lại chứa chan đôi lần	8	1	想包饒吏渚滇隊吝	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	12	6	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_6_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-061.jpg_6_1.jpg	train	131.0,164.3,36.0,519.9	明浪𠊚於冲󰡰	U+660E U+6D6A U+2029A U+65BC U+51B2 U+F0870	6	Minh rằng: Người ở trong trần	6	1	明浪𠊚於冲󰡰	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	13	6	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_6_2.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-061.jpg_6_2.jpg	train	131.0,164.3,36.0,519.9	固欺富貴固吝󰠡𮥷	U+56FA U+6B3A U+5BCC U+8CB4 U+56FA U+541D U+F0821 U+2E977	8	Có khi phú quí, có lần gian nan	8	1	固欺富貴固吝󰠡𮥷	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	14	7	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_7_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-061.jpg_7_1.jpg	train	94.2,163.7,37.8,521.1	𥰊高鐄別歲鐄	U+25C0A U+9AD8 U+9404 U+5225 U+6B72 U+9404	6	Thấp cao vàng biết tuổi vàng	6	1	𥰊高鐄別歲鐄	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	15	7	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_7_2.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-061.jpg_7_2.jpg	train	94.2,163.7,37.8,521.1	﨤欺焒䚂牟強添稽	U+FA24 U+6B3A U+7112 U+4682 U+725F U+5F37 U+6DFB U+7A3D	8	Gặp khi lửa đỏ màu càng thêm ghê	8	1	﨤欺焒䚂牟強添稽	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	16	8	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_8_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-061.jpg_8_1.jpg	train	58.3,163.7,35.1,521.9	悲除英渚倍𧗱	U+60B2 U+9664 U+82F1 U+6E1A U+500D U+275F1	6	Bây giờ anh chớ vội về	6	1	悲除英渚倍𧗱	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	17	8	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_8_2.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-061.jpg_8_2.jpg	train	58.3,163.7,35.1,521.9	於低𢭗𤍇󰝺皮茦湯	U+65BC U+4F4E U+22B57 U+24347 U+F077A U+76AE U+8326 U+6E6F	8	Ở đây nương náu toan bề thuốc thang	8	1	於低𢭗𤍇󰝺皮茦湯	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	18	9	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_9_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-061.jpg_9_1.jpg	train	23.8,163.7,33.6,520.5	包除歇𣅶灾𮥷	U+5305 U+9664 U+6B47 U+23176 U+707E U+2E977	6	Bao giờ hết lúc tai nan	6	1	包除歇𣅶灾𮥷	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-061	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-061.jpg	19	9	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-061.jpg_9_2.jpg	data/handwritten/patches_preprocessed/val/nlvnpf-0059-061.jpg_9_2.jpg	val	23.8,163.7,33.6,520.5	󰝡饒些仕立塘功名	U+F0761 U+9952 U+4E9B U+4ED5 U+7ACB U+5858 U+529F U+540D	8	Ðem nhau ta sẽ lập đường công danh	8	1	󰝡饒些仕立塘功名	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-062	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-062.jpg	0	0	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-062.jpg_0_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-062.jpg_0_1.jpg	train	441.3,164.3,34.1,519.0	甘來否𫽄吏亨	U+7518 U+4F86 U+5426 U+2BF44 U+540F U+4EA8	6	Cam lai bĩ cực lại hanh	6	1	甘來否𫽄吏亨	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-062	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-062.jpg	1	0	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-062.jpg_0_2.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-062.jpg_0_2.jpg	train	441.3,164.3,34.1,519.0	𨅸頭士子共荣𠇍𠁀	U+28178 U+982D U+58EB U+5B50 U+5171 U+8363 U+201CD U+20040	8	Đứng đầu sĩ tử cũng vinh mấy đời	8	1	𨅸頭士子共荣𠇍𠁀	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-062	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-062.jpg	2	1	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-062.jpg_1_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-062.jpg_1_1.jpg	train	404.6,164.3,36.8,521.1	𢧚庄固坦固𡗶	U+229DA U+5E84 U+56FA U+5766 U+56FA U+215F6	6	Nên chăng có đất có trời	6	1	𢧚庄固坦固𡗶	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-062	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-062.jpg	3	1	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-062.jpg_1_2.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-062.jpg_1_2.jpg	train	404.6,164.3,36.8,521.1	𦋦𢬣康濟役𠁀共衝	U+262E6 U+22B23 U+5EB7 U+6FDF U+5F79 U+20040 U+5171 U+885D	8	Ra tay khang tế việc đời cũng xong	8	1	𦋦𢬣康濟役𠁀共衝	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-062	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-062.jpg	4	2	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-062.jpg_2_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-062.jpg_2_1.jpg	train	367.4,165.6,35.5,521.1	雲仙欺意安𢚸	U+96F2 U+4ED9 U+6B3A U+610F U+5B89 U+226B8	6	Vân Tiên khi ấy an long	6	1	雲仙欺意安𢚸	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-062	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-062.jpg	5	2	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-062.jpg_2_2.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-062.jpg_2_2.jpg	train	367.4,165.6,35.5,521.1	於尼奄寺伴󰠃漢明	U+65BC U+5C3C U+5944 U+5BFA U+4F34 U+F0803 U+6F22 U+660E	8	Ở nơi am tự bạn cùng Hớn Minh	8	1	於尼奄寺伴󰠃漢明	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-062	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-062.jpg	6	3	1	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-062.jpg_3_1.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-062.jpg_3_1.jpg	train	328.0,165.5,37.6,522.4	武公𥙩𭛣詐貞	U+6B66 U+516C U+25669 U+2D6E3 U+8A50 U+8C9E	6	Võ công lấy việc trớ trênh	6	1	武公𥙩𭛣詐貞	1
LucVanTien	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-062	data/handwritten/pages/Luc-Van-Tien/images/nlvnpf-0059-062.jpg	7	3	2	data/handwritten/patches/Luc-Van-Tien/patches/nlvnpf-0059-062.jpg_3_2.jpg	data/handwritten/patches_preprocessed/train/nlvnpf-0059-062.jpg_3_2.jpg	train	328.0,165.5,37.6,522.4	𢩮情户六結情户王	U+22A6E U+60C5 U+6237 U+516D U+7D50 U+60C5 U+6237 U+738B	8	Dứt tình họ Lục kết tình họ Vương	8	1	𢩮情户六結情户王	1
